종목코드,종목명,현재가,등락률,거래대금_억
090360,로보스타,158800,29.95,2496.398499
454910,두산로보틱스,166700,20.45,14754.72922
043260,성호전자,47500,20.41,6660.89055425
032830,삼성생명,480000,17.07,3382.2781725
950160,코오롱티슈진,108000,15.26,1050.692507
036570,NC,338000,14.38,2674.1246025
007390,네이처셀,30750,12.64,975.421257
017670,SK텔레콤,125200,11.59,10295.3871025
037560,LG헬로비전,3170,10.84,2149.31106369
004170,신세계,569000,10.27,817.75416
084670,동양고속,38900,10.04,745.41732925
357880,SKAI,5790,8.22,507.46724147
001740,SK네트웍스,12840,8.08,662.4137139
242040,나무기술,7100,7.41,904.70911925
402340,SK스퀘어,1346000,7.17,14008.025745
028260,삼성물산,485500,6.7,4035.27061282
036930,주성엔지니어링,196900,6.15,7012.067235
000810,삼성화재,641000,6.13,1352.96187
034220,LG디스플레이,16690,5.63,10380.18714005
000500,가온전선,386000,4.89,692.642575
020150,롯데에너지머티리얼즈,67300,4.67,803.287972
222800,심텍,104400,4.19,1252.234338
055550,신한지주,96400,4.1,1313.582396
010950,S-Oil,108300,3.44,641.41269887
035420,NAVER,280500,3.31,24816.956905
005930,삼성전자,360500,3.3,159452.79373744
066570,LG전자,392500,3.15,38834.8340475
067310,하나마이크론,41400,2.99,508.32790825
105560,KB금융,156600,2.96,2006.8065235
086790,하나금융지주,117000,2.72,1072.3836155
080220,제주반도체,101000,2.54,1978.969858
267270,HD건설기계,147800,1.93,606.856166
316140,우리금융지주,29900,1.7,728.67384375
034730,SK,668000,1.67,1427.1692
347850,디앤디파마텍,84100,1.2,1981.092834
005935,삼성전자우,231500,1.09,21514.92851
095340,ISC,211500,0.95,566.1451
108490,로보티즈,405000,0.62,4333.6770075
141080,리가켐바이오,147700,0.61,699.542865
010140,삼성중공업,27700,0.54,3272.766911
009830,한화솔루션,40800,0.49,780.3607795
096770,SK이노베이션,116300,0.09,755.475243
