종목코드,종목명,현재가,등락률,거래대금_억
003680,한성기업,11170,20.11,1026.91196835
089970,브이엠,114700,18.98,1249.1746765
006340,대원전선,12750,17.84,4160.1255023
095610,테스,217500,16.68,1786.4194655
477850,마키나락스,27950,13.62,985.1518915
131290,티에스이,277000,10.58,584.5304025
089030,테크윙,48450,10.49,2075.21228925
319660,피에스케이,203500,10.24,1974.6041145
006660,삼성공조,10980,8.93,605.528973
024060,흥구석유,12680,8.93,1736.4105295
069540,빛과전자,2490,8.73,728.15233386
036930,주성엔지니어링,192600,5.53,4180.761272
003280,흥아해운,1825,4.46,826.48489172
028300,HLB,26700,4.09,750.75158875
000660,SK하이닉스,1913000,3.69,190755.32241543
005930,삼성전자,263000,3.34,103930.3949175
353200,대덕전자,117400,3.16,1518.4400245
005935,삼성전자우,182200,3.0,11092.837915
000990,DB하이텍,113500,2.53,571.249151
003490,대한항공,26500,2.51,1107.2765535
402340,SK스퀘어,1190000,2.5,12664.301485
240810,원익IPS,127100,1.84,2828.6061715
010120,LS ELECTRIC,187700,1.73,1989.6881305
365660,레몬헬스케어,7100,1.72,562.96567915
0126Z0,삼성에피스홀딩스,384500,1.72,563.8085
475150,SK이터닉스,48800,1.56,2098.20559075
018260,삼성에스디에스,193000,1.47,548.412078
010170,대한광통신,11050,1.28,999.3607105
005830,DB손해보험,161000,1.19,566.3324765
267260,HD현대일렉트릭,797000,1.14,1676.689775
058470,리노공업,73100,1.11,560.9533355
086790,하나금융지주,134000,1.06,1880.6827405
042700,한미반도체,207500,0.97,1904.627513
298040,효성중공업,2677000,0.41,1373.05941
403870,HPSP,42000,0.24,1189.8295755
067310,하나마이크론,38250,0.13,529.286277
