종목코드,종목명,현재가,등락률,거래대금_억
042370,비츠로테크,11440,30.0,956.0199685
457370,한켐,12430,27.75,1652.47735915
321370,센서뷰,1681,20.33,564.56786331
201490,미투온,4605,19.92,3265.92908714
950260,인제니아테라퓨틱스(Reg.S),18500,17.91,592.00261965
043260,성호전자,21750,17.19,3075.9855817
347700,스피어,23700,16.46,1320.856327
272210,한화시스템,78100,13.52,893.1497835
082740,한화엔진,53000,10.3,1087.088266
027360,아주IB투자,3860,10.29,1024.95842174
067310,하나마이크론,37800,8.15,1221.41246775
119850,지엔씨에너지,51100,7.92,690.8224855
126730,코칩,24400,6.55,613.89991375
329180,HD현대중공업,469000,6.47,1285.9037375
010140,삼성중공업,21500,6.44,958.0800885
079550,LIG디펜스앤에어로스페이스,706000,6.01,1000.966105
047050,포스코인터내셔널,58000,5.84,556.8461075
004310,현대약품,10490,5.22,1837.66801325
000500,가온전선,261500,4.81,754.0071375
009540,HD한국조선해양,347500,4.51,695.44782297
032820,우리기술,13400,3.72,652.0436845
012450,한화에어로스페이스,1092000,3.51,1834.81889155
042660,한화오션,83900,3.2,538.650028
327260,RF머트리얼즈,45550,2.94,776.55880425
128940,한미약품,515000,2.59,899.760375
034020,두산에너빌리티,85800,2.39,1431.839352
319400,현대무벡스,21700,2.36,864.888011
096770,SK이노베이션,139400,2.27,727.573438
298040,효성중공업,2858000,1.85,902.006115
068270,셀트리온,180300,1.75,583.4557565
052690,한전기술,137700,1.7,580.574724
000150,두산,1408000,1.51,2781.625645
028050,삼성E&A,51200,1.39,659.221361
055550,신한지주,113600,1.34,927.1394145
105560,KB금융,178900,1.25,1611.389062
000720,현대건설,125800,1.21,530.4314115
010120,LS ELECTRIC,201500,1.05,549.991667
036930,주성엔지니어링,203500,0.74,1570.2672425
086790,하나금융지주,137700,0.73,944.2704365
251270,넷마블,34350,0.59,3768.91028685
028260,삼성물산,355500,0.57,639.9286503
066970,엘앤에프,111600,0.54,544.5302625
005930,삼성전자,254500,0.39,29199.15251636
403870,HPSP,53600,0.37,525.0745915
108490,로보티즈,310000,0.32,715.7331725
005380,현대차,363000,0.28,1307.8379275
093370,후성,14570,0.28,601.87614585
005935,삼성전자우,194900,0.15,6738.46862372
010170,대한광통신,16120,0.12,3613.5552922
000270,기아,120800,0.08,670.072844
047040,대우건설,18580,0.05,649.859476
