종목코드,종목명,현재가,등락률,거래대금_억
0010S0,와이즈플래닛컴퍼니,46300,285.83,11089.0928555
396300,HT로보틱스,6010,29.95,713.63086667
115440,우리넷,12120,29.9,796.14736675
393210,토마토시스템,4060,22.47,607.00410311
387690,레메디,18850,21.46,1435.5953616
419050,삼기에너지솔루션즈,1936,20.77,701.94600212
440110,파두,81600,12.86,1030.998236
319660,피에스케이,144800,10.62,790.815926
089970,브이엠,62400,10.25,651.2165695
356680,엑스게이트,18220,10.16,3374.2385455
010060,OCI홀딩스,206000,9.57,882.6604395
072950,빛샘전자,14200,9.23,1763.68464865
095610,테스,161900,8.95,565.0921985
478340,나라스페이스테크놀로지,14190,8.9,1456.6737564
103590,일진전기,81700,6.8,809.2135165
030530,원익홀딩스,28300,6.79,1928.93126575
009830,한화솔루션,29200,6.38,1133.4828085
353200,대덕전자,119400,6.32,1840.153172
096770,SK이노베이션,149200,5.82,1486.7643565
007660,이수페타시스,118900,5.31,1094.6151085
402340,SK스퀘어,1190000,5.03,11325.05220813
950260,인제니아테라퓨틱스(Reg.S),24400,4.05,792.68095725
005935,삼성전자우,220000,4.02,12757.52692946
046970,우리로,7910,3.94,951.35681205
034730,SK,611000,3.91,784.03933
128940,한미약품,520000,3.59,664.209775
005930,삼성전자,285500,3.25,59264.8663499
036930,주성엔지니어링,209500,2.95,1806.2286375
000150,두산,1512000,2.65,1181.162205
080220,제주반도체,77600,2.65,706.735642
240810,원익IPS,133700,2.61,3530.5396145
093370,후성,13950,2.57,1073.66380545
403870,HPSP,55500,2.21,775.482534
278470,에이피알,368500,1.94,685.666745
042700,한미반도체,243500,1.46,891.0982275
009150,삼성전기,1507000,1.41,7434.57672
000660,SK하이닉스,1862000,1.2,54803.33530143
032830,삼성생명,294500,1.2,657.4588
067310,하나마이크론,46200,1.2,782.832346
000990,DB하이텍,132000,0.99,540.2299835
222800,심텍,149500,0.95,866.945531
010950,S-Oil,155600,0.84,588.7214405
108490,로보티즈,301000,0.33,642.277385
003490,대한항공,31500,0.32,1309.820681
373220,LG에너지솔루션,351500,0.29,786.862815
196170,알테오젠,250000,0.2,558.515175
