종목코드,종목명,현재가,등락률,거래대금_억
090360,로보스타,122200,30.0,909.3630655
066575,LG전자우,124400,29.99,3568.8747975
454910,두산로보틱스,138400,29.95,4726.654086
066570,LG전자,380500,29.86,19389.20262
064400,LG씨엔에스,143700,26.27,15841.5780265
108490,로보티즈,402500,23.66,5496.3045
018260,삼성에스디에스,362000,21.07,10733.300115
022100,포스코DX,38700,19.26,3120.634634
043260,성호전자,39450,18.11,2228.279771
181710,NHN,59600,17.09,556.7040635
035420,NAVER,271500,16.03,39946.5711425
020150,롯데에너지머티리얼즈,64300,14.62,603.4154435
000500,가온전선,368000,14.29,571.8840275
001040,CJ,183000,13.17,773.911353
003550,LG,165800,13.1,9341.1424555
005935,삼성전자우,229000,13.09,33378.24316902
277810,레인보우로보틱스,789000,12.39,3517.879555
011790,SKC,156500,12.35,6661.6424015
000150,두산,2203000,11.71,5143.49012
000155,두산우,736000,11.68,536.727435
017670,SK텔레콤,112200,11.53,3973.0943165
010120,LS ELECTRIC,267000,10.56,6183.6663875
005930,삼성전자,349000,10.09,153597.49127061
128940,한미약품,539000,9.78,3859.269725
058610,에스피지,127900,9.69,1310.033523
028300,HLB,55500,9.25,601.3356135
006660,삼성공조,17780,8.95,1763.17265405
005387,현대차2우B,295500,8.64,1713.41233
007660,이수페타시스,139400,7.89,2642.561958
278470,에이피알,426500,7.84,2913.88930482
005385,현대차우,295000,7.66,1385.9143975
090710,휴림로봇,11170,6.99,1678.6068654
064350,현대로템,213000,6.23,2020.232736
000810,삼성화재,604000,6.15,1715.01068
032830,삼성생명,410000,5.53,2723.0315675
489790,한화비전,70800,5.51,726.9101015
001740,SK네트웍스,11880,5.32,600.3544002
028260,삼성물산,455000,5.2,4676.79604
011070,LG이노텍,1530000,4.94,24830.828115
001440,대한전선,47600,4.73,3476.46334225
006260,LS,466000,4.48,1699.870055
443060,HD현대마린솔루션,233000,4.02,758.245705
016360,삼성증권,124500,3.92,972.887785
042700,한미반도체,293000,3.9,3576.953515
005380,현대차,750000,3.73,20555.07696
071050,한국금융지주,246000,3.58,726.7649675
298040,효성중공업,3811000,3.42,2673.42038
161580,필옵틱스,44600,3.12,526.27461725
161390,한국타이어앤테크놀로지,68700,2.84,507.270606
039490,키움증권,381000,2.83,661.905
032820,우리기술,15540,2.17,1005.71288205
036570,NC,295500,2.07,605.3459925
402340,SK스퀘어,1256000,1.87,14116.72964
032640,LG유플러스,16420,1.8,1111.30074825
035720,카카오,42700,1.79,5230.67341875
042660,한화오션,124900,1.3,2410.258701
000660,SK하이닉스,2363000,1.29,131844.501975
267250,HD현대,281000,1.26,540.3753525
267260,HD현대일렉트릭,1066000,1.23,2413.60828
034020,두산에너빌리티,106900,1.23,5093.5283625
207940,삼성바이오로직스,1377000,1.03,928.409435
105560,KB금융,152100,1.0,2606.708237
307950,현대오토에버,938000,0.75,7321.90628
080220,제주반도체,98500,0.72,3134.2206265
319400,현대무벡스,40000,0.63,1976.377631
204320,HL만도,62400,0.48,650.4068255
010060,OCI홀딩스,351000,0.43,1123.97398
000270,기아,169900,0.41,2974.85847
103590,일진전기,93200,0.32,522.3422185
062040,산일전기,247500,0.2,1251.6517575
