종목코드,종목명,현재가,등락률,거래대금_억
058610,에스피지,81800,20.29,1561.3182745
319400,현대무벡스,23450,12.47,1720.541015
064260,다날,4410,6.14,920.30623329
439960,코스모로보틱스,15920,5.29,1561.0120092
024060,흥구석유,10510,5.21,725.6407865
214450,파마리서치,391000,4.13,1743.0664575
483650,달바글로벌,265000,3.52,1374.552425
003230,삼양식품,1220000,3.13,2105.788455
090430,아모레퍼시픽,121900,2.61,653.4221405
277810,레인보우로보틱스,410500,2.5,1237.394655
477850,마키나락스,23950,1.91,616.481621
068270,셀트리온,180000,1.47,3283.1884215
012330,현대모비스,445000,1.14,2347.9680425
316140,우리금융지주,32050,0.94,1193.1267335
033780,KT&G,182600,0.5,819.07279
