종목코드,종목명,현재가,등락률,거래대금_억
047770,코데즈컴바인,3970,29.95,1154.5476352
347700,스피어,37350,29.91,2087.3340665
225190,LK삼양,2545,29.91,1778.36704078
033340,좋은사람들,1916,16.12,1176.12772136
009830,한화솔루션,42000,15.38,21695.3163145
171090,선익시스템,91300,15.13,889.1544425
255220,SG,3350,12.98,1652.30539619
417010,나노팀,12440,12.58,791.93338255
009835,한화솔루션우,30250,11.83,501.20224625
295310,에이치브이엠,86700,11.44,701.714209
489500,엘케이켐,49350,11.27,1062.16250475
025980,아난티,8900,10.83,616.061288
004060,SG세계물산,491,10.34,831.10193305
095340,ISC,163500,9.88,765.8710425
050890,쏠리드,9380,9.32,678.06881935
010060,OCI홀딩스,151100,9.1,1462.4096265
030960,양지사,8550,8.78,601.6907924
251270,넷마블,54700,7.68,706.443146
100790,미래에셋벤처투자,24650,7.64,1902.61394175
474170,루미르,19460,7.57,1172.4754619
489790,한화비전,66800,7.57,1926.9768835
105560,KB금융,149300,7.03,5819.309066
240810,원익IPS,108800,6.77,698.7743075
024060,흥구석유,14620,6.72,1384.720737
036930,주성엔지니어링,47050,6.57,775.74999625
038500,삼표시멘트,19650,6.56,11799.93913775
017800,현대엘리베이터,102200,6.24,609.1820505
056080,유진로봇,31600,5.86,909.702481
011930,신성이엔지,2205,4.75,735.30041392
001430,세아베스틸지주,83800,4.36,560.423359
261520,이지스,11840,3.86,563.0305873
000810,삼성화재,519000,3.18,559.465405
090710,휴림로봇,13770,3.07,3765.44171575
055550,신한지주,93600,2.97,2344.181365
478340,나라스페이스테크놀로지,53600,2.88,718.89884425
322000,HD현대에너지솔루션,84200,2.81,4609.311645
099320,쎄트렉아이,187000,2.63,1014.651406
128940,한미약품,552000,2.03,1402.697215
083650,비에이치아이,75500,2.03,522.844517
316140,우리금융지주,32450,1.72,880.73856125
403870,HPSP,45850,1.66,941.57850525
032820,우리기술,9490,1.5,993.81152735
052690,한전기술,146200,1.46,1145.3821525
042700,한미반도체,196000,1.29,2817.996357
027360,아주IB투자,4690,1.19,531.94499642
068270,셀트리온,220000,1.15,2138.333715
214450,파마리서치,340000,1.04,1272.4203225
440110,파두,45150,1.01,2310.4590075
033780,KT&G,163300,0.93,750.92176364
080220,제주반도체,42200,0.72,1229.5930275
000250,삼천당제약,500000,0.7,1801.6231275
474650,링크솔루션,74400,0.68,555.157444
353200,대덕전자,58900,0.51,539.698185
086790,하나금융지주,114600,0.44,1471.1590165
