종목코드,종목명,현재가,등락률,거래대금_억
452300,캡스톤파트너스,4645,29.93,579.17349551
004650,창해에탄올,13460,29.92,1812.00196345
017900,광전자,7520,29.88,1491.44034585
023900,풍국주정,12930,21.87,610.1209224
0007C0,아크릴,37800,19.81,1356.596183
321260,프로이천,2802,14.37,1294.42492108
005810,풍산홀딩스,52900,11.96,1989.38920325
393890,더블유씨피,15770,11.76,881.78365575
024060,흥구석유,23000,10.58,5534.6376715
285800,진영,2440,9.91,698.80989852
394420,리센스메디컬,22800,8.57,1048.2382249
037030,파워넷,5680,8.19,1119.32453635
066970,엘앤에프,184400,8.09,3958.6408995
028050,삼성E&A,48650,6.57,5118.1447395
450080,에코프로머티,73400,6.53,5257.377661
012450,한화에어로스페이스,1532000,5.66,3638.45007
340440,세림B&G,2405,5.48,1354.68904105
004090,한국석유,17130,3.69,589.92062775
000660,SK하이닉스,918000,3.61,27648.980525
035720,카카오,46350,3.34,863.89310575
402340,SK스퀘어,502000,3.08,1479.7826375
006360,GS건설,28850,3.04,747.38958725
014160,대영포장,1308,2.99,899.58561136
000720,현대건설,156400,2.96,1948.4627715
058470,리노공업,108600,2.94,852.272965
272210,한화시스템,131300,2.9,2429.178512
008350,남선알미늄,2190,2.82,3673.84938329
034220,LG디스플레이,11250,2.74,569.9268824
079550,LIG넥스원,830000,2.47,3810.743655
353200,대덕전자,82800,2.22,797.9183905
051910,LG화학,323500,2.05,932.91072
005930,삼성전자,197000,2.02,54082.779985
047810,한국항공우주,186700,1.97,800.40612
046970,우리로,7070,1.73,2047.79616075
028260,삼성물산,274000,1.67,885.7953375
007660,이수페타시스,106400,1.53,808.1170835
086520,에코프로,144900,1.33,2707.9085445
005935,삼성전자우,130600,1.16,3868.422202
277810,레인보우로보틱스,547000,0.92,578.361385
049080,기가레인,2410,0.84,1892.80680455
247540,에코프로비엠,201500,0.8,1076.0061805
047040,대우건설,17430,0.69,6061.80814615
006400,삼성SDI,456500,0.66,3357.9099275
005380,현대차,472000,0.64,3143.8798925
042700,한미반도체,253500,0.6,1295.6163275
064350,현대로템,212000,0.47,1286.37595
095340,ISC,240500,0.21,829.63803
