종목코드,종목명,현재가,등락률,거래대금_억
009290,광동제약,10400,30.0,2058.7127666
088350,한화생명,6600,29.92,5752.16769865
006910,보성파워텍,12680,29.92,4783.49751445
004060,SG세계물산,591,29.89,525.20396546
010820,퍼스텍,6720,26.08,1194.39877
000370,한화손해보험,9300,25.17,1946.39937235
024060,흥구석유,19040,24.36,4399.248846
001510,SK증권,1869,18.37,6058.63880353
082640,동양생명,8480,15.85,1133.31429485
004090,한국석유,18840,15.23,1985.1624887
010170,대한광통신,4110,14.97,2340.56681876
032820,우리기술,14850,14.67,9297.08183565
0015N0,아로마티카,15050,12.9,1758.71224005
452260,한화갤러리아,2930,12.69,1693.15385903
130660,한전산업,25550,12.56,4158.63309675
004020,현대제철,38950,11.76,1399.6364945
077360,덕산하이메탈,12900,11.69,746.20660935
046120,오르비텍,6980,11.32,1043.93320075
065450,빅텍,4465,11.21,661.47527287
005850,에스엘,61100,10.89,568.1051125
001450,현대해상,38800,10.54,898.87472
388050,지투파워,10880,10.12,836.83851615
003720,삼영,9170,9.95,602.16594005
004560,현대비앤지스틸,19310,9.72,688.8477192
001290,상상인증권,1287,9.53,616.86991297
272210,한화시스템,116500,9.49,4334.0054195
011700,한신기계,5450,9.44,859.41168405
043260,성호전자,23000,9.0,1123.97312925
047050,포스코인터내셔널,75100,8.53,1514.661664
034220,LG디스플레이,13310,8.39,2991.59207175
012450,한화에어로스페이스,1242000,8.09,5447.568355
000810,삼성화재,616000,8.07,915.90405
267250,HD현대,292000,7.95,695.074885
052690,한전기술,163300,7.72,2440.6800885
096770,SK이노베이션,127600,7.59,1454.186221
298040,효성중공업,2633000,7.34,1962.253425
138040,메리츠금융지주,146200,7.34,1103.931996
034730,SK,381500,7.31,1158.31455
006340,대원전선,4185,7.03,986.08122176
009540,HD한국조선해양,451500,6.86,1514.20867
006220,제주은행,16870,6.84,2019.11374895
005940,NH투자증권,39200,6.67,1815.4187995
042660,한화오션,149900,6.61,6357.357899
012030,DB,1940,6.42,541.98202176
083650,비에이치아이,88300,6.39,958.807613
388210,씨엠티엑스,152500,6.2,752.806712
000660,SK하이닉스,949000,6.15,46353.29207
000880,한화,126800,5.84,1065.422804
475150,SK이터닉스,30050,5.81,1922.8738215
000150,두산,1047000,5.76,1294.587205
267320,나인테크,3780,5.73,990.99408433
187660,현대ADM,9280,5.57,3125.00859795
009150,삼성전기,377000,5.31,4272.895345
097230,HJ중공업,26850,5.29,1407.1876815
125020,티씨머티리얼즈,5570,5.29,1175.7836796
034020,두산에너빌리티,103600,5.28,12311.1215505
079550,LIG넥스원,486500,5.08,1130.5971225
329180,HD현대중공업,602000,4.88,1983.30553
005830,DB손해보험,192300,4.85,642.5543425
064350,현대로템,220000,4.76,1712.9174075
241520,DSC인베스트먼트,14710,4.62,863.7517712
060250,NHN KCP,22800,4.59,917.028029
032830,삼성생명,218500,4.55,1103.547085
377300,카카오페이,67400,4.17,898.951285
003280,흥아해운,1938,4.14,1050.95996345
086790,하나금융지주,131300,3.96,1541.3037885
267260,HD현대일렉트릭,1005000,3.93,1524.37851
028260,삼성물산,331000,3.6,1678.95673
316140,우리금융지주,40800,3.55,954.96656975
347700,스피어,45650,3.51,2164.43175525
105840,우진,27300,3.41,1666.85178175
000720,현대건설,128300,3.22,1934.0687435
071050,한국금융지주,292500,3.17,1514.2771125
038500,삼표시멘트,14510,3.05,1357.7285816
016360,삼성증권,114500,2.69,1433.7600405
222080,씨아이에스,13830,2.67,608.42489355
086280,현대글로비스,269500,2.67,651.18194
402340,SK스퀘어,580000,2.47,3912.978375
088980,맥쿼리인프라,11830,2.25,587.18503655
010120,LS ELECTRIC,691000,2.22,756.113565
323410,카카오뱅크,28700,2.14,606.45507825
010140,삼성중공업,29500,2.08,1384.581317
090710,휴림로봇,14290,2.07,2144.8276946
066570,LG전자,123600,2.06,2358.1320115
240810,원익IPS,119300,2.05,772.152785
011200,HMM,23150,1.98,602.59124425
064260,다날,8890,1.95,561.50593845
171090,선익시스템,131000,1.95,686.5876185
055550,신한지주,102000,1.69,1560.073022
267270,HD건설기계,145000,1.68,567.31899
036930,주성엔지니어링,55800,1.45,722.6954455
015760,한국전력,63000,1.45,1803.995609
039490,키움증권,494500,1.44,979.1107375
105560,KB금융,168800,1.38,2227.517775
047810,한국항공우주,177800,1.37,1252.8261985
005490,POSCO홀딩스,394000,1.29,1815.5960925
005935,삼성전자우,135100,1.2,6285.674842
033780,KT&G,177100,1.14,607.2140885
000270,기아,171800,1.06,1832.351556
278470,에이피알,288500,1.05,1180.135645
207940,삼성바이오로직스,1737000,0.99,511.23875
005387,현대차2우B,280000,0.9,536.89444
001440,대한전선,32900,0.77,1671.43888275
000250,삼천당제약,643000,0.63,933.173395
051910,LG화학,336500,0.6,765.4109
035420,NAVER,254500,0.59,2432.7579625
012330,현대모비스,443000,0.57,987.7280175
006800,미래에셋증권,70900,0.57,5080.4806735
094820,일진파워,19790,0.46,659.3932597
035720,카카오,57800,0.35,1073.684145
456160,지투지바이오,89500,0.34,601.318107
003380,하림지주,16660,0.12,500.84272625
483650,달바글로벌,171400,0.06,579.916576
005930,삼성전자,190100,0.05,44794.290779
