종목코드,종목명,현재가,등락률,거래대금_억
163730,핑거,18070,30.0,714.98170045
092220,KEC,1843,29.97,1424.27687809
017860,DS단석,26250,29.95,1409.69192525
161000,애경케미칼,19100,24.35,2276.5870003
006110,삼아알미늄,71300,21.88,1598.7233065
100790,미래에셋벤처투자,57700,21.86,7585.0403835
007660,이수페타시스,161400,21.17,10910.291164
011070,LG이노텍,500000,17.65,2900.5964625
001250,GS글로벌,3950,17.21,1066.53281433
027360,아주IB투자,14150,16.75,5284.98156635
131970,두산테스나,124900,15.65,1005.834592
088340,유라클,14900,13.74,519.8816235
010820,퍼스텍,16360,13.53,4373.39531505
018470,조일알미늄,1874,12.28,1919.49874566
079550,LIG디펜스앤에어로스페이스,1020000,12.21,12872.417105
323280,태성,74200,12.08,719.884822
452190,한빛레이저,6980,11.68,1661.0736073
082740,한화엔진,67500,11.39,2395.949607
336260,두산퓨얼셀,48250,11.3,971.555891
329180,HD현대중공업,641000,11.28,8553.334725
417840,저스템,12260,11.25,686.154845
097230,HJ중공업,31000,10.71,3343.27900325
417200,LS머트리얼즈,25150,10.55,2076.8866135
005290,동진쎄미켐,60400,10.42,1957.5489355
020150,롯데에너지머티리얼즈,62100,9.52,639.8789
049480,오픈베이스,3600,9.42,1133.45703231
222800,심텍,86600,9.07,957.137465
112610,씨에스윈드,69400,8.78,728.682592
0015G0,그린광학,35850,8.47,848.37214375
009540,HD한국조선해양,463000,8.3,2374.326695
348370,엔켐,53300,8.22,611.21425375
440110,파두,65400,7.57,617.444066
393890,더블유씨피,20050,7.51,604.43783585
322000,HD현대에너지솔루션,182400,7.29,4865.054095
064350,현대로템,237500,7.22,2692.97772166
483650,달바글로벌,213000,7.2,751.409445
263750,펄어비스,57700,6.07,821.793808
218410,RFHIC,105500,6.03,615.0042225
278470,에이피알,434000,5.85,1310.09229
036570,NC,275000,5.77,551.66401
209640,와이제이링크,6050,5.58,1501.03903275
010140,삼성중공업,31800,5.3,4308.50517675
010060,OCI홀딩스,314000,5.19,1911.8302525
006260,LS,355000,5.19,597.1950625
009150,삼성전기,812000,5.18,7802.43659
178320,서진시스템,53200,5.14,2180.95920573
010120,LS ELECTRIC,194200,5.14,2884.963683
011930,신성이엔지,4130,4.96,2841.03547632
066570,LG전자,132800,4.9,1876.6810135
067310,하나마이크론,39900,4.86,1483.3701985
000990,DB하이텍,127900,4.84,797.212231
034220,LG디스플레이,15480,4.81,1695.3679905
009830,한화솔루션,47550,4.62,1678.4816865
051980,중앙첨단소재,2230,4.45,795.94634031
011790,SKC,114900,4.17,676.590679
047050,포스코인터내셔널,80600,4.0,715.836766
222080,씨아이에스,16930,3.8,4430.04819315
073490,LIG아큐버,57400,3.8,784.5768695
475150,SK이터닉스,55100,3.57,1054.244256
098460,고영,33100,3.44,1106.50721975
203650,드림시큐리티,3930,3.42,939.85747115
281740,레이크머티리얼즈,25450,3.25,596.156237
267260,HD현대일렉트릭,1090000,3.02,1674.41785
403870,HPSP,48000,3.0,1690.36275975
042660,한화오션,135000,2.9,3836.148135
298040,효성중공업,3084000,2.73,1117.487275
457190,이수스페셜티케미컬,130100,2.44,959.1913755
267270,HD건설기계,180300,2.33,688.2836885
006400,삼성SDI,659000,2.17,11494.564405
012330,현대모비스,456500,2.13,1356.21641474
000150,두산,1438000,2.06,1046.38417
272210,한화시스템,134100,2.05,2127.8793365
047810,한국항공우주,185800,1.81,1154.218071
012450,한화에어로스페이스,1416000,1.8,2263.287745
062040,산일전기,208500,1.71,608.5314925
058470,리노공업,120200,1.43,676.787852
373220,LG에너지솔루션,484500,1.36,4240.85543
036930,주성엔지니어링,120400,1.26,9671.537977
071970,HD현대마린엔진,97200,1.14,512.4161125
443060,HD현대마린솔루션,232500,1.09,1509.07729
353200,대덕전자,101200,0.9,1229.33719
003230,삼양식품,1370000,0.81,702.187575
015760,한국전력,46350,0.76,1376.698196
131400,이브이첨단소재,2065,0.73,523.61628882
051910,LG화학,392000,0.64,1352.5485425
008350,남선알미늄,2425,0.62,1539.72921691
005935,삼성전자우,151300,0.6,4003.77823594
347700,스피어,44500,0.56,509.42073425
050890,쏠리드,16670,0.54,570.9829014
068270,셀트리온,204000,0.49,660.195865
006800,미래에셋증권,69100,0.44,1700.172644
003670,포스코퓨처엠,257500,0.39,1381.8540775
096770,SK이노베이션,134000,0.37,817.9055605
086520,에코프로,164300,0.37,3038.9034585
402340,SK스퀘어,720000,0.28,3498.993015
080220,제주반도체,46950,0.21,1019.133691
089030,테크윙,57200,0.18,541.2333675
034020,두산에너빌리티,115900,0.17,4320.728346
