종목코드,종목명,현재가,등락률,거래대금_억
077360,덕산하이메탈,16410,29.93,1242.96999595
042510,라온시큐어,15410,29.93,992.2010968
452190,한빛레이저,6860,29.92,1626.0713234
203650,드림시큐리티,3545,29.85,846.44714428
192250,케이사인,15880,29.84,758.42418065
049480,오픈베이스,3135,29.81,556.3492832
293580,나우IB,2440,29.79,532.40268476
020710,시공테크,5990,29.79,604.90497831
010060,OCI홀딩스,300000,27.66,2691.489535
059090,미코,20700,23.21,722.0631711
011790,SKC,122000,22.24,2768.9145
090460,비에이치,29200,21.92,1129.323908
009200,무림페이퍼,2560,21.04,676.80342008
488280,에스투더블유,23750,19.35,533.02287075
161580,필옵틱스,45950,15.16,627.99890075
263800,데이타솔루션,5700,15.15,553.72626125
417840,저스템,11020,14.79,1091.76777115
108860,셀바스AI,15230,13.83,620.2384205
452450,피아이이,6770,12.83,628.70979225
082920,비츠로셀,56500,12.1,1105.387243
064760,티씨케이,304000,11.97,594.4205775
226950,올릭스,182700,10.53,942.4076555
041020,폴라리스오피스,4900,9.01,634.79616478
005690,파미셀,19380,8.27,687.94730155
008770,호텔신라,53800,7.92,640.6836275
036570,NC,266500,7.68,716.9958275
042370,비츠로테크,17490,7.63,1024.3346453
005880,대한해운,2865,7.5,5007.9917191
353200,대덕전자,93300,7.24,2000.650831
222800,심텍,76100,7.03,898.39989
018260,삼성에스디에스,191000,6.94,1883.9477975
003230,삼양식품,1369000,6.87,1192.024855
388050,지투파워,14920,6.72,2599.42124995
093370,후성,11300,6.6,845.68833535
033160,엠케이전자,24000,6.43,675.5784635
034020,두산에너빌리티,110800,6.33,8958.5348275
032820,우리기술,23100,6.21,9328.30684175
011210,현대위아,85300,6.09,517.3177045
052690,한전기술,189100,5.94,1169.355234
241520,DSC인베스트먼트,15530,5.57,615.52133255
005380,현대차,534000,5.12,8180.61209
259960,크래프톤,256500,5.12,603.47727918
307950,현대오토에버,437000,5.05,966.4726825
000990,DB하이텍,103500,4.97,683.8727405
352820,하이브,268000,4.89,862.007875
042660,한화오션,131900,4.85,2895.392361
009830,한화솔루션,44300,4.48,1339.3610055
011930,신성이엔지,4295,4.25,5666.21386291
000270,기아,157900,4.22,2212.0510285
054920,한컴위드,6680,4.21,991.57236725
009150,삼성전기,639000,4.07,3533.017282
096770,SK이노베이션,126500,4.03,837.1486345
329180,HD현대중공업,493500,4.0,1858.6139875
083650,비에이치아이,97400,3.95,561.116478
067310,하나마이크론,34650,3.9,645.82457225
402340,SK스퀘어,690000,3.76,3197.23587797
403870,HPSP,44150,3.76,1102.646351
035420,NAVER,218500,3.55,1641.7353625
068270,셀트리온,209000,3.47,1169.37297
368770,파이버프로,23900,3.46,520.95441675
108490,로보티즈,271500,3.43,768.8263925
267260,HD현대일렉트릭,1085000,3.33,1301.68758
005387,현대차2우B,250500,3.3,645.2682675
015760,한국전력,45800,3.27,1225.390547
066570,LG전자,126000,3.11,1078.5767715
005930,삼성전자,217500,3.08,46280.9373425
005935,삼성전자우,149000,3.04,4617.77364774
046120,오르비텍,11510,2.77,530.7988647
012330,현대모비스,427000,2.77,1140.0701225
003670,포스코퓨처엠,223500,2.76,501.2018075
006910,보성파워텍,10670,2.6,646.8291167
080220,제주반도체,43450,2.6,527.60618625
141080,리가켐바이오,198000,2.59,596.847234
105560,KB금융,162300,2.59,1968.30387389
294630,서남,5670,2.53,1052.6076513
036930,주성엔지니어링,72300,2.41,1214.4802735
064350,현대로템,215000,2.38,1381.0733525
006800,미래에셋증권,71300,2.3,1413.294037
347850,디앤디파마텍,81600,2.26,1064.1048705
010140,삼성중공업,28700,2.14,1172.7935055
064400,LG씨엔에스,67100,2.13,512.932821
001440,대한전선,42100,2.06,7470.022776
066310,큐에스아이,17870,2.06,2703.7457554
035720,카카오,50600,2.02,652.856829
373220,LG에너지솔루션,416000,1.96,1311.53427
058470,리노공업,115000,1.95,688.873045
322000,HD현대에너지솔루션,162900,1.81,978.255747
034220,LG디스플레이,13830,1.69,662.3510093
000660,SK하이닉스,1155000,1.67,33251.94317705
009540,HD한국조선해양,408000,1.62,687.00369
006400,삼성SDI,478500,1.59,1704.710065
267250,HD현대,259000,1.57,585.0736225
234340,헥토파이낸셜,33750,1.5,529.16218225
064260,다날,8190,1.24,625.021807
247540,에코프로비엠,205000,1.23,721.061965
086790,하나금융지주,122500,1.16,561.551022
051910,LG화학,357500,0.99,776.6567525
319400,현대무벡스,30950,0.98,579.79930625
010120,LS ELECTRIC,188600,0.96,1409.191734
006340,대원전선,6600,0.92,968.6127868
158430,아톤,8900,0.91,3759.38244925
086520,에코프로,149200,0.88,1011.4283775
207940,삼성바이오로직스,1616000,0.87,523.67923
298040,효성중공업,2990000,0.84,908.50021
000810,삼성화재,490000,0.82,1046.18303289
277810,레인보우로보틱스,616000,0.82,561.6772
491000,리브스메드,62300,0.81,567.3026005
071050,한국금융지주,257000,0.78,540.673
012450,한화에어로스페이스,1519000,0.66,1853.728515
005490,POSCO홀딩스,370000,0.54,756.4450675
005290,동진쎄미켐,56800,0.53,500.3554985
034730,SK,371000,0.41,515.66752492
411080,샌즈랩,8180,0.37,854.01338785
278470,에이피알,414500,0.36,659.3475525
047040,대우건설,28600,0.35,12731.092817
272210,한화시스템,131800,0.23,752.245515
000720,현대건설,179500,0.22,1573.723858
055550,신한지주,99900,0.1,1013.3674645
