종목코드,종목명,현재가,등락률,거래대금_억
001780,알루코,3445,30.0,1655.07388085
004430,송원산업,14560,30.0,976.3714927
396300,세아메카닉스,5770,29.95,812.30469617
293580,나우IB,3235,29.92,573.13635004
092790,넥스틸,21600,29.89,1321.0237824
058430,포스코스틸리온,9130,29.87,1433.26111935
026940,부국철강,3350,26.18,742.29637605
002710,TCC스틸,22600,19.7,747.3859501
005010,휴스틸,6740,17.22,2293.46999315
071090,하이스틸,5240,15.16,1198.32917294
001510,SK증권,5510,13.73,9035.25076485
241520,DSC인베스트먼트,18190,13.69,2611.37044245
031980,피에스케이홀딩스,132800,13.21,743.317779
001200,유진투자증권,6280,12.95,1811.1695014
092190,서울바이오시스,6730,12.92,581.8431391
047040,대우건설,37150,11.9,30728.952211
005490,POSCO홀딩스,466500,11.74,9165.714955
120110,코오롱인더,100000,11.11,1259.293401
004800,효성,227000,11.0,810.0111275
013310,아진산업,3760,9.62,609.22825265
307950,현대오토에버,478000,8.39,2023.8974125
073010,케이에스피,6100,8.16,911.1471339
066570,LG전자,140000,7.69,4889.0681355
011070,LG이노텍,577000,7.65,2367.451065
006400,삼성SDI,680000,7.09,9750.89861
093370,후성,14010,6.7,593.37022815
490470,세미파이브,40000,6.38,2597.61140425
018470,조일알미늄,1898,6.27,1641.85614247
222080,씨아이에스,18200,6.25,5237.9797353
138360,앤로보틱스,3805,6.14,1399.60631782
900300,오가닉티코스메틱,229,6.02,559.97027717
131970,두산테스나,129800,5.96,624.99527
009520,포스코엠텍,21450,5.93,618.7466475
005380,현대차,555000,5.92,14381.6237
064350,현대로템,244500,5.84,1879.66887
009150,삼성전기,839000,5.67,5556.105665
0004V0,엔비알모션,25300,5.42,710.349386
003670,포스코퓨처엠,263000,5.41,1653.22572
001440,대한전선,45900,5.4,9036.897438
008770,호텔신라,69400,5.31,830.283864
000810,삼성화재,483000,4.77,1091.911045
125490,한라캐스트,17480,4.67,615.7595109
322000,HD현대에너지솔루션,197500,4.66,3962.215135
425040,티이엠씨,17100,4.65,2480.69523835
047050,포스코인터내셔널,85000,4.55,848.1828125
006360,GS건설,42450,4.17,2730.12018075
027360,아주IB투자,18700,4.12,2313.71405545
039610,화성밸브,10200,4.08,674.5681094
005387,현대차2우B,260000,4.0,761.2042675
051910,LG화학,394000,3.82,1338.67855
028050,삼성E&A,56300,3.68,3259.141631
950160,코오롱티슈진,106700,3.59,512.931438
036930,주성엔지니어링,130500,3.57,1691.3026625
336260,두산퓨얼셀,52600,3.54,649.8188885
012330,현대모비스,447000,3.35,1419.0763175
018880,한온시스템,4400,3.29,1130.91811731
086520,에코프로,161500,3.26,3090.993701
247540,에코프로비엠,213500,2.89,1063.7650025
010950,S-Oil,118700,2.86,500.8446565
402340,SK스퀘어,811000,2.79,4922.75664
001250,GS글로벌,5200,2.77,594.57986342
086790,하나금융지주,127000,2.42,1305.6377895
010120,LS ELECTRIC,261500,2.35,8000.40667
278470,에이피알,459000,2.23,856.4084375
086280,현대글로비스,234500,2.18,847.01694
002780,진흥기업,1355,2.11,1246.62069851
035420,NAVER,219500,2.09,1664.1402425
012860,모베이스전자,4070,2.01,553.77358043
178320,서진시스템,51300,1.99,1193.980534
096770,SK이노베이션,133000,1.99,971.730984
000270,기아,155600,1.97,2456.8536613
046890,서울반도체,14800,1.79,1174.74029355
373220,LG에너지솔루션,472000,1.72,2030.3542025
058610,에스피지,135100,1.66,848.3383135
375500,DL이앤씨,99900,1.63,2247.9226565
042500,링네트,6350,1.6,534.99887555
018260,삼성에스디에스,172500,1.59,648.620951
103590,일진전기,111600,1.55,1531.8948355
068270,셀트리온,207000,1.47,932.3770125
058470,리노공업,111400,1.46,1421.2274815
457190,이수스페셜티케미컬,123500,1.4,596.705437
001515,SK증권우,15170,1.34,661.80138005
004020,현대제철,44100,1.26,990.99541375
030530,원익홀딩스,35450,1.0,1120.39876825
316140,우리금융지주,33500,0.9,717.268992
105560,KB금융,158800,0.89,1865.2997855
298040,효성중공업,3976000,0.89,3189.8691
035720,카카오,48850,0.83,622.54854225
032830,삼성생명,252000,0.8,738.2082375
034220,LG디스플레이,12750,0.79,793.42828725
000660,SK하이닉스,1300000,0.62,39354.34758924
222800,심텍,86500,0.58,560.260954
417200,LS머트리얼즈,26850,0.56,823.507169
066970,엘앤에프,205000,0.49,1075.987165
034730,SK,414000,0.49,628.8210025
353200,대덕전자,109300,0.46,768.997232
440110,파두,81600,0.37,955.3267175
042660,한화오션,133900,0.3,1987.9826565
055550,신한지주,99900,0.2,1075.85856073
000150,두산,1583000,0.06,1454.47693
