종목코드,종목명,현재가,등락률,거래대금_억
031330,에스에이엠티,14300,30.0,839.8429795
037460,삼지전자,49650,29.97,774.606645
290690,소룩스,5570,29.84,573.1382329
454910,두산로보틱스,127400,19.29,10794.843631
452280,한선엔지니어링,28900,19.18,605.82047625
067310,하나마이크론,52900,18.61,6902.33006125
084670,동양고속,65800,17.08,2810.0581895
033240,자화전자,55700,16.53,847.8423395
052400,코나아이,70000,14.01,615.6174545
261780,차백신연구소,4195,13.07,1504.80044018
092790,넥스틸,20700,12.07,906.7283484
000650,천일고속,330500,12.03,2205.4754825
066570,LG전자,240500,10.83,14377.468605
001740,SK네트웍스,8720,10.38,6184.17786265
090360,로보스타,88800,9.9,1885.9904535
080220,제주반도체,82300,8.86,8873.68321
396300,세아메카닉스,6280,8.84,778.1927058
003550,LG,126000,7.69,3568.7306515
035900,JYP Ent.,63500,7.63,526.756372
128940,한미약품,472500,5.12,1410.45113
056080,유진로봇,27450,4.77,914.03132
215100,로보로보,7160,4.22,558.9123234
009155,삼성전기우,408000,4.08,556.0173875
036540,SFA반도체,8610,3.99,2811.63586115
226950,올릭스,166800,3.93,790.3615125
090710,휴림로봇,13120,3.88,7016.42350485
024060,흥구석유,15130,3.63,626.6079292
078930,GS,77300,3.48,780.2729625
018260,삼성에스디에스,189000,3.34,3692.38760568
295310,에이치브이엠,97900,3.05,521.252537
000810,삼성화재,554000,2.97,1409.91514625
083650,비에이치아이,82900,2.35,584.901903
001040,CJ,217000,1.88,554.182815
004170,신세계,541000,1.12,838.701605
018880,한온시스템,5050,1.0,3281.2371411
066575,LG전자우,84100,0.96,1619.5929375
064400,LG씨엔에스,86600,0.58,6701.2860685
138360,앤로보틱스,3935,0.51,755.86551534
178320,서진시스템,67000,0.45,1452.9069955
004020,현대제철,46150,0.44,1782.0256555
003280,흥아해운,2740,0.37,2393.77517309
003230,삼양식품,1444000,0.35,1262.944455
452260,한화갤러리아,3350,0.3,1075.91680227
077500,유니퀘스트,7860,0.13,668.7232133
