종목코드,종목명,현재가,등락률,거래대금_억
084370,유진테크,155700,29.97,821.7683135
240810,원익IPS,127200,29.93,1460.562016
095610,테스,135900,29.92,888.2974895
089970,브이엠,69500,28.23,841.479436
036930,주성엔지니어링,250500,27.22,16355.8701005
319660,피에스케이,114400,26.27,1135.4108495
031980,피에스케이홀딩스,124300,23.56,659.634643
489790,한화비전,79500,17.43,1727.801795
031330,에스에이엠티,18860,15.92,705.4225544
004170,신세계,659000,15.82,1051.624875
005290,동진쎄미켐,59700,15.25,1323.4937475
039030,이오테크닉스,496000,14.81,1222.0704475
069960,현대백화점,139800,14.78,753.50538
138080,오이솔루션,39400,14.2,534.2452075
000810,삼성화재,730000,13.88,3189.535215
007390,네이처셀,34550,12.36,668.318726
007810,코리아써키트,122300,12.2,684.652637
486990,노타,39100,12.03,575.02300025
347850,디앤디파마텍,94000,11.77,1768.908153
023530,롯데쇼핑,172000,11.62,582.7660835
011790,SKC,155900,11.2,3074.356211
042700,한미반도체,304000,10.34,7348.0561375
218410,RFHIC,90900,10.32,519.032718
028260,삼성물산,535000,10.2,6990.6090775
089030,테크윙,53700,9.82,732.08412075
242040,나무기술,7790,9.72,543.75197745
067310,하나마이크론,45400,9.66,842.7647965
032500,케이엠더블유,38200,9.14,686.6537045
322000,HD현대에너지솔루션,177500,8.83,805.9058795
222800,심텍,113400,8.62,1135.9116605
440110,파두,116000,8.31,1474.60839
043260,성호전자,51400,8.21,6913.54808325
069540,빛과전자,4185,8.14,982.986349
032820,우리기술,15690,7.84,929.9219006
403870,HPSP,47500,7.59,2031.1038875
058470,리노공업,99600,7.33,1146.8822345
290650,엘앤씨바이오,84000,6.6,584.139249
084670,동양고속,41450,6.56,589.6880625
080220,제주반도체,107300,6.24,3141.0621365
100790,미래에셋벤처투자,42950,6.18,934.2654585
010950,S-Oil,114500,5.72,528.668905
483650,달바글로벌,198100,5.71,523.3700305
016360,삼성증권,127000,5.31,971.13168
010170,대한광통신,20300,5.18,4274.84794795
098460,고영,33900,4.95,590.90251875
105560,KB금융,164200,4.85,3470.5312095
055550,신한지주,100100,3.84,2046.55217
071050,한국금융지주,250500,3.73,711.11883
000990,DB하이텍,176400,3.7,1416.0607295
086790,하나금융지주,120600,3.08,1169.063216
010140,삼성중공업,28400,2.53,2753.400918
015760,한국전력,38700,2.52,845.7369595
001820,삼화콘덴서,110400,2.51,1059.869066
000250,삼천당제약,309500,2.48,770.7144575
006260,LS,435500,2.35,1017.3888925
000720,현대건설,136600,1.79,978.264009
316140,우리금융지주,30400,1.67,642.87076625
001740,SK네트웍스,13010,1.32,3534.1171377
267250,HD현대,280000,1.27,611.247565
095340,ISC,214000,1.18,608.08055
402340,SK스퀘어,1361000,1.11,11644.257315
278470,에이피알,405000,1.0,1044.5908675
259960,크래프톤,254500,0.99,562.354785
079550,LIG디펜스앤에어로스페이스,733000,0.96,1774.51142
353200,대덕전자,159000,0.95,1491.506444
086520,에코프로,128800,0.94,1811.4394805
006800,미래에셋증권,58300,0.87,1349.48662
006400,삼성SDI,607000,0.83,2805.445755
005490,POSCO홀딩스,402000,0.75,1936.0864975
047040,대우건설,22950,0.66,1687.47871925
028050,삼성E&A,49500,0.41,626.87919325
267260,HD현대일렉트릭,999000,0.4,3047.88673576
066970,엘앤에프,150100,0.07,565.272768
