종목코드,종목명,현재가,등락률,거래대금_억
002990,금호건설,14930,29.94,2933.3339718
161890,한국콜마,132500,22.8,3293.496702
079650,서산,6280,19.85,910.9152423
153890,져스텍,12680,19.85,834.92660205
192820,코스맥스,249500,18.81,1490.58467
103590,일진전기,72500,17.31,1020.267821
003350,한국화장품제조,11850,14.6,905.90145315
181710,NHN,61300,13.1,764.0496815
257720,실리콘투,45250,12.98,2448.797907
066570,LG전자,205000,12.82,6227.622263
241710,코스메카코리아,123400,12.8,894.2702965
457370,한켐,9100,10.71,607.64568865
006340,대원전선,16030,10.4,4109.15401765
011070,LG이노텍,604000,10.02,1823.62065
950160,코오롱티슈진,21350,8.82,792.5316557
402340,SK스퀘어,1024000,8.36,7214.166145
036930,주성엔지니어링,174000,7.14,4503.886921
005930,삼성전자,255500,6.68,68687.7126725
000150,두산,1254000,6.54,670.61914
483650,달바글로벌,262000,6.5,800.34481
240810,원익IPS,111500,6.49,1775.6553565
047810,한국항공우주,144100,6.35,611.948626
024840,KBI메탈,5590,6.07,1090.6014641
267260,HD현대일렉트릭,782000,5.82,844.91161748
009150,삼성전기,1335000,5.78,9258.739226
006400,삼성SDI,485500,5.66,2315.8119475
000660,SK하이닉스,1504000,5.54,63085.2811678
012450,한화에어로스페이스,1156000,5.28,3489.033465
032830,삼성생명,302500,4.49,1168.9192
017900,광전자,9060,4.26,768.75360355
001820,삼화콘덴서,88000,4.14,1031.841471
001440,대한전선,29450,4.06,643.7969765
034730,SK,545000,4.01,874.00439
028260,삼성물산,357500,3.77,1647.29341334
079550,LIG디펜스앤에어로스페이스,788000,3.68,906.3426154
078930,GS,101000,3.59,840.2144765
005935,삼성전자우,186100,3.27,5853.246919
475150,SK이터닉스,52700,3.13,1502.3191865
034020,두산에너빌리티,80300,3.08,1667.132281
278470,에이피알,397000,2.98,1552.7996025
047040,대우건설,17830,2.94,882.146807
006800,미래에셋증권,36500,2.82,581.031616
010120,LS ELECTRIC,208500,2.71,1025.276345
439090,마녀공장,19600,2.46,514.13409935
353200,대덕전자,107200,2.39,702.6999955
062040,산일전기,189100,2.38,543.1376775
064400,LG씨엔에스,77300,2.25,1292.9454955
298040,효성중공업,2892000,2.15,776.687325
042700,한미반도체,217500,2.11,1256.5379075
017670,SK텔레콤,87800,2.09,1172.5716535
005380,현대차,409500,1.61,1682.5197675
006360,GS건설,35200,1.29,963.90096925
042660,한화오션,90100,1.24,1020.990801
373220,LG에너지솔루션,358500,1.13,931.440315
086520,에코프로,91300,1.11,582.6564015
000270,기아,135600,0.97,1157.414966
028050,삼성E&A,49300,0.72,687.6178935
035420,NAVER,215500,0.7,1810.1680725
403870,HPSP,38650,0.65,643.8242925
012330,현대모비스,498500,0.61,1316.6189225
010170,대한광통신,13510,0.45,1434.13640985
086790,하나금융지주,127900,0.16,836.6126345
