종목코드,종목명,현재가,등락률,거래대금_억
024840,KBI메탈,4985,29.99,514.39432886
069540,빛과전자,2890,29.89,813.11730953
477850,마키나락스,29800,29.85,1323.18372825
264850,이랜시스,6530,29.82,645.20510805
017900,광전자,7060,21.31,1001.6393235
336260,두산퓨얼셀,34600,20.98,947.23958525
010170,대한광통신,12070,18.57,4840.02543645
950160,코오롱티슈진,18660,17.21,1866.23063405
011070,LG이노텍,601000,14.48,2043.69878
009150,삼성전기,1356000,14.43,13647.6276
332570,PS일렉트로닉스,9400,14.08,622.92989025
043260,성호전자,19000,13.03,1096.00865895
009830,한화솔루션,30150,12.5,2373.14246675
298040,효성중공업,2985000,12.43,1770.55736
006340,대원전선,15450,12.04,6786.39790945
267270,HD건설기계,141900,11.64,659.154634
001440,대한전선,28450,11.57,1016.0333725
217590,티엠씨,13750,10.8,504.1832606
006260,LS,329000,9.48,573.3661075
010060,OCI홀딩스,246000,9.33,1022.8259325
353200,대덕전자,106300,8.69,1313.5860435
034730,SK,562000,8.49,1068.89383
000720,현대건설,110100,8.47,796.4528905
066570,LG전자,179500,8.46,2377.379979
006360,GS건설,31150,8.35,1425.047726
032820,우리기술,11730,8.21,542.4776882
080220,제주반도체,75500,7.86,1388.3553125
267260,HD현대일렉트릭,772000,7.82,1259.609335
028260,삼성물산,347500,7.75,1166.000455
064400,LG씨엔에스,73300,7.64,1028.5948345
010120,LS ELECTRIC,212000,7.61,1372.096265
218410,RFHIC,52300,7.28,594.7513045
047040,대우건설,16230,6.78,1526.19577285
047810,한국항공우주,146500,6.55,609.937967
007660,이수페타시스,84700,6.41,526.1716525
222800,심텍,103000,6.08,708.645553
009540,HD한국조선해양,396000,5.88,721.0347175
000990,DB하이텍,90000,5.88,597.380279
000660,SK하이닉스,1668000,5.77,66216.5067615
032830,삼성생명,294000,5.76,1830.77762549
073240,금호타이어,7380,5.73,568.77859505
439960,코스모로보틱스,19000,5.67,1512.3361536
064350,현대로템,147700,5.58,594.4551795
402340,SK스퀘어,1119000,5.57,7614.2979202
034020,두산에너빌리티,77000,5.48,1691.9954975
329180,HD현대중공업,509000,5.38,1318.5634975
322000,HD현대에너지솔루션,135900,5.35,570.6540875
036930,주성엔지니어링,142900,5.07,1468.9255955
042660,한화오션,91900,5.03,1019.214825
018260,삼성에스디에스,230500,5.01,852.2404775
0039P0,매드업,7650,4.51,531.7706829
012330,현대모비스,503000,4.47,1364.8018925
005935,삼성전자우,183900,4.25,4131.68637713
108490,로보티즈,242000,4.09,514.3125
196170,알테오젠,277000,3.75,1778.582145
277810,레인보우로보틱스,484000,3.64,680.030035
475150,SK이터닉스,57700,3.41,3870.040519
403870,HPSP,36600,3.39,912.5804915
003490,대한항공,26900,3.07,1042.37153325
005380,현대차,404500,3.06,2215.08528
042700,한미반도체,209000,2.96,1307.202055
028050,삼성E&A,49100,2.83,1188.08299125
095610,테스,136000,2.72,655.9999365
000270,기아,133000,2.62,1131.043012
010140,삼성중공업,22200,2.54,628.6049085
005930,삼성전자,246000,2.5,56100.76087593
068270,셀트리온,190300,2.42,1176.6996625
006400,삼성SDI,429000,2.26,1290.3158325
373220,LG에너지솔루션,335500,2.13,960.0397325
017670,SK텔레콤,93000,1.75,1818.6436515
002990,금호건설,9770,1.66,572.26442225
319660,피에스케이,127700,1.35,521.65516
005490,POSCO홀딩스,317000,1.28,733.2684275
055550,신한지주,103600,1.27,886.3573185
240810,원익IPS,97700,1.24,1245.575427
105560,KB금융,170700,1.13,1439.019674
035420,NAVER,229000,1.1,2503.1780925
004170,신세계,430000,1.06,672.418355
207940,삼성바이오로직스,1491000,1.02,778.67523
086790,하나금융지주,128600,0.78,729.51754942
035720,카카오,38150,0.66,981.37849775
316140,우리금융지주,33350,0.45,527.54787975
086520,에코프로,82300,0.37,642.009325
012450,한화에어로스페이스,1007000,0.3,930.62889
058610,에스피지,108900,0.09,669.549748
