종목코드,종목명,현재가,등락률,거래대금_억
004310,현대약품,6830,9.81,942.07128725
277810,레인보우로보틱스,411500,9.73,878.2393775
483650,달바글로벌,236000,8.76,571.376785
440110,파두,77600,8.38,511.2227035
006340,대원전선,11840,8.23,1360.2603003
028260,삼성물산,343500,8.19,2204.35098156
005935,삼성전자우,181000,6.97,5544.1440605
402340,SK스퀘어,1253000,6.46,8388.28383
067290,JW신약,2145,6.19,516.43990187
005930,삼성전자,259000,6.15,52247.68025862
003230,삼양식품,1117000,6.08,760.86393
010120,LS ELECTRIC,189100,5.47,1308.567672
028050,삼성E&A,41300,5.36,572.29241825
032830,삼성생명,316000,4.81,1970.976075
011070,LG이노텍,629000,4.49,1205.860855
214450,파마리서치,341500,4.43,505.9469475
010170,대한광통신,9860,4.23,647.096958
000660,SK하이닉스,1836000,4.08,84635.37080489
064350,현대로템,153100,4.01,785.7492963
006400,삼성SDI,416500,3.87,1398.880185
035420,NAVER,193000,3.82,1681.5760655
207940,삼성바이오로직스,1395000,3.72,719.42451
066570,LG전자,173200,3.59,1954.5444035
267260,HD현대일렉트릭,778000,3.46,1017.5073
000270,기아,144600,3.29,1239.8095725
034020,두산에너빌리티,66800,3.09,1707.8782225
105560,KB금융,174000,3.08,1744.77668333
034730,SK,596000,2.94,1012.3302
055550,신한지주,104700,2.85,1130.064745
009150,삼성전기,1310000,2.75,8339.67515
012450,한화에어로스페이스,899000,2.74,1556.778345
003280,흥아해운,1870,2.69,1142.47053425
000810,삼성화재,618000,2.66,587.94567
086520,에코프로,75200,2.31,580.4360285
047040,대우건설,14800,1.79,532.5314068
298040,효성중공업,2578000,1.54,1156.95578
012330,현대모비스,479500,1.48,1540.122955
010140,삼성중공업,21250,1.43,562.541629
196170,알테오젠,273000,1.3,839.7739925
042700,한미반도체,224000,0.9,1654.8456225
240810,원익IPS,116100,0.87,1340.46029
036930,주성엔지니어링,169200,0.77,1963.0470395
329180,HD현대중공업,451500,0.67,1175.5378875
006800,미래에셋증권,37250,0.54,662.44208775
017670,SK텔레콤,85100,0.47,716.3530015
080220,제주반도체,78300,0.38,1057.058812
000150,두산,1123000,0.36,536.26661
005490,POSCO홀딩스,303000,0.17,759.14297
