종목코드,종목명,현재가,등락률,거래대금_억
432720,퀄리타스반도체,20550,29.98,2322.84891375
072950,빛샘전자,18220,29.96,758.1029156
027360,아주IB투자,11330,29.93,3431.66287685
356680,엑스게이트,9990,29.91,693.8465221
069540,빛과전자,6390,29.88,2522.0366388
100790,미래에셋벤처투자,38900,29.88,2320.61027875
033160,엠케이전자,24100,24.29,1020.4599913
037030,파워넷,8470,21.0,2486.833055
389020,자람테크놀로지,60900,20.36,736.7117465
046970,우리로,11860,18.72,4998.67953305
013580,계룡건설,30150,17.54,586.58824325
347700,스피어,47200,16.26,1997.31752625
336260,두산퓨얼셀,43500,15.85,1399.67540575
402490,그린리소스,17300,15.03,1002.7878816
126340,비나텍,133300,14.72,606.07048
0007C0,아크릴,40850,13.95,958.55190225
004710,한솔테크닉스,7400,13.67,1059.50387555
030530,원익홀딩스,31050,13.32,1071.34636375
330860,네패스아크,33500,13.18,536.60999275
026940,부국철강,2945,12.84,803.65180497
0010F0,보원케미칼,9390,12.59,1167.9010449
007810,코리아써키트,89100,12.5,782.878911
456010,아이씨티케이,17660,11.77,864.81082335
408470,한패스,17600,11.68,958.79259975
131970,두산테스나,97800,11.52,667.6343675
0004V0,엔비알모션,19850,10.89,534.499356
006800,미래에셋증권,72400,10.87,7147.6931965
043260,성호전자,53200,10.83,1500.94304275
402340,SK스퀘어,640000,10.34,4190.74673128
217590,티엠씨,34650,10.17,1461.097331
478340,나라스페이스테크놀로지,38650,9.65,622.76973025
115440,우리넷,18460,9.23,2252.51535925
388790,라이콤,8130,8.11,730.68385005
253590,네오셈,17750,7.84,512.6258395
028300,HLB,62700,7.55,1073.2817995
008350,남선알미늄,3080,7.5,4683.09862174
000390,삼화페인트,9910,7.48,561.23627595
340440,세림B&G,2480,7.36,1007.52874279
417200,LS머트리얼즈,21900,7.35,1176.23120225
009830,한화솔루션,42150,6.84,2319.096368
097230,HJ중공업,27700,6.54,809.47699075
062040,산일전기,183600,6.19,2384.855076
000660,SK하이닉스,1103000,6.06,52685.69654416
000150,두산,1370000,5.87,1198.153495
267260,HD현대일렉트릭,1061000,5.36,1905.8247
016360,삼성증권,111400,5.19,501.7682215
015760,한국전력,44350,5.09,1342.33983875
375500,DL이앤씨,99000,4.76,3003.9616985
178320,서진시스템,49950,4.72,1710.499753
032830,삼성생명,246000,4.68,1060.30947032
071050,한국금융지주,257500,4.67,930.7507725
028050,삼성E&A,51800,4.54,2236.39545125
067310,하나마이크론,33000,4.43,660.60434075
066570,LG전자,120000,4.08,814.483847
014160,대영포장,1336,4.05,664.72837448
007660,이수페타시스,124500,4.01,1703.838734
034220,LG디스플레이,12870,3.96,635.8669341
090710,휴림로봇,11170,3.91,687.93095755
368770,파이버프로,24000,3.9,1964.19693925
000810,삼성화재,489500,3.82,970.8294425
039490,키움증권,480000,3.78,1244.54298
010120,LS ELECTRIC,185600,3.57,4052.735568
052690,한전기술,173000,3.47,525.2692055
329180,HD현대중공업,479000,3.46,1136.8016325
012330,현대모비스,405000,3.45,676.0828625
034730,SK,361500,3.43,593.0245025
042660,한화오션,124100,3.33,815.71464
017670,SK텔레콤,95500,3.24,842.5048135
006360,GS건설,37450,3.17,1355.07960575
187660,페니트리움바이오,15220,3.12,553.1509589
403870,HPSP,42650,3.02,996.81752625
095340,ISC,223000,3.0,862.1770675
353200,대덕전자,88500,2.91,1447.343433
093370,후성,10970,2.91,857.49390165
277810,레인보우로보틱스,603000,2.9,613.200975
035460,기산텔레콤,6200,2.82,720.52948155
009150,삼성전기,584000,2.82,3083.96817
005930,삼성전자,206500,2.74,49230.8765545
006260,LS,301500,2.73,533.9357775
005380,현대차,491500,2.72,3858.3108525
042700,한미반도체,284000,2.71,1580.378945
011070,LG이노텍,370500,2.49,548.0950875
035720,카카오,48100,2.34,508.5552085
025860,남해화학,9610,2.34,1792.0933927
089030,테크윙,54200,2.26,521.356288
028260,삼성물산,296000,2.25,1219.722385
038110,에코플라스틱,4000,2.17,1347.00130649
064350,현대로템,211500,2.17,2155.04274
005935,삼성전자우,141400,2.09,4200.208639
009540,HD한국조선해양,396500,2.06,520.6893975
218410,RFHIC,95700,2.03,543.524441
068270,셀트리온,199100,2.0,848.418658
490470,세미파이브,37200,1.92,2585.498533
018470,조일알미늄,1951,1.77,1658.50926133
010170,대한광통신,20150,1.41,9915.08367665
035420,NAVER,201500,1.26,1267.65067
000270,기아,149200,1.22,1389.10633
010140,삼성중공업,27900,1.09,961.48325125
240810,원익IPS,122000,1.08,535.431958
272210,한화시스템,133100,0.91,826.683555
080220,제주반도체,41700,0.72,809.49691425
086790,하나금융지주,120800,0.67,830.1484245
298380,에이비엘바이오,155900,0.58,503.4529705
001440,대한전선,32150,0.47,1100.00762275
051910,LG화학,341500,0.44,566.1538375
047810,한국항공우주,193300,0.42,677.1355135
005490,POSCO홀딩스,361500,0.42,775.2262025
034020,두산에너빌리티,99700,0.4,1940.055488
000720,현대건설,176700,0.4,1965.641729
086520,에코프로,144200,0.35,870.6878645
038500,삼표시멘트,16850,0.3,668.3976277
005290,동진쎄미켐,52300,0.19,619.239439
056360,코위버,12460,0.16,501.9709873
