종목코드,종목명,현재가,등락률,거래대금_억
126640,화신정공,4430,29.91,948.69668154
475150,SK이터닉스,44350,29.87,850.7073655
093370,후성,16240,20.12,5142.6918844
100090,SK오션플랜트,16890,16.16,1297.08145975
006220,제주은행,12750,14.56,1978.66818625
031980,피에스케이홀딩스,138700,10.96,1021.745961
004170,신세계,685000,9.78,1103.5094
079550,LIG디펜스앤에어로스페이스,790000,8.97,1939.193335
131970,두산테스나,135500,8.14,916.6116835
042660,한화오션,110200,7.83,1772.398891
047810,한국항공우주,137600,7.75,950.7338305
010120,LS ELECTRIC,236000,7.52,3119.4625525
095610,테스,173400,7.43,1762.7676445
000250,삼천당제약,258500,6.6,715.6973325
000720,현대건설,130300,6.54,1471.9672605
009540,HD한국조선해양,385500,6.34,1157.987535
272210,한화시스템,91600,5.77,882.9480835
319660,피에스케이,145800,5.5,1953.33385
089970,브이엠,80800,5.48,988.354874
084370,유진테크,154900,5.09,638.26523
329180,HD현대중공업,641000,4.74,2895.12516
064350,현대로템,189400,4.7,963.241214
267260,HD현대일렉트릭,986000,4.45,2540.52478428
279570,케이뱅크,6030,4.33,2212.80929195
357880,SKAI,4495,3.81,725.18084654
036930,주성엔지니어링,199000,3.81,9064.314087
009830,한화솔루션,36600,2.95,1049.446447
010060,OCI홀딩스,263500,2.93,1033.1401625
322000,HD현대에너지솔루션,147800,2.64,1239.160936
003490,대한항공,25450,2.41,566.7438785
028050,삼성E&A,47300,1.83,626.93158925
319400,현대무벡스,35400,1.72,785.24130475
012450,한화에어로스페이스,1031000,1.48,2052.46805
323410,카카오뱅크,24750,1.43,548.7095215
278470,에이피알,410500,1.36,1012.36085
039030,이오테크닉스,438000,1.27,865.063735
000150,두산,1584000,1.15,1253.764785
015760,한국전력,36400,0.83,757.703574
006260,LS,390000,0.65,638.9105675
010140,삼성중공업,26000,0.58,1378.350258
033780,KT&G,185100,0.43,919.934531
207940,삼성바이오로직스,1298000,0.15,571.176305
