종목코드,종목명,현재가,등락률,거래대금_억
475150,SK이터닉스,80600,30.0,13434.9856825
119850,지엔씨에너지,45350,29.39,1102.42388075
100090,SK오션플랜트,18535,28.45,1668.40666745
322000,HD현대에너지솔루션,155000,17.25,735.443027
028050,삼성E&A,48400,17.19,2179.80309025
064260,다날,4595,16.92,718.20888841
006360,GS건설,33950,16.67,1550.56614275
010120,LS ELECTRIC,215000,12.8,1710.798665
196170,알테오젠,302000,12.69,1216.657175
006340,대원전선,13490,10.94,2647.6758513
078930,GS,93400,10.93,565.659572
035420,NAVER,216500,9.95,2928.8200825
079550,LIG디펜스앤에어로스페이스,733000,9.9,606.05096
001440,대한전선,29800,8.56,500.32065975
267260,HD현대일렉트릭,863000,8.55,813.935575
089030,테크윙,50100,8.44,627.3777585
047810,한국항공우주,161700,8.31,631.5802965
096770,SK이노베이션,128100,8.19,1510.6287385
009830,한화솔루션,29200,7.55,611.3360685
060250,NHN KCP,12710,6.99,629.2332858
012450,한화에어로스페이스,953000,6.96,1343.302315
018260,삼성에스디에스,209500,6.89,518.5875705
006400,삼성SDI,447500,6.8,1010.9968225
010140,삼성중공업,23050,6.71,561.4162455
064400,LG씨엔에스,68900,6.66,507.190533
347850,디앤디파마텍,62900,6.61,668.417244
002990,금호건설,11060,6.14,791.09750025
009150,삼성전기,1425000,5.95,7259.197635
017670,SK텔레콤,99700,5.95,1770.0872385
329180,HD현대중공업,491000,5.71,741.5933225
373220,LG에너지솔루션,339000,5.61,530.2302675
005490,POSCO홀딩스,320000,5.61,633.03968
080220,제주반도체,79200,5.6,1081.2015375
298040,효성중공업,2823000,5.38,649.824595
047040,대우건설,15970,4.58,559.38270095
034020,두산에너빌리티,72200,4.34,882.5574085
034730,SK,650000,4.17,931.73637
042660,한화오션,87400,4.17,1146.013314
000660,SK하이닉스,1903000,3.99,55633.9852
011070,LG이노텍,670000,3.55,1068.83135
035720,카카오,36750,3.52,601.44974275
277810,레인보우로보틱스,495000,3.45,1580.6791075
003280,흥아해운,2030,3.2,513.36445144
005930,삼성전자,267500,2.69,30735.336455
278470,에이피알,367000,2.66,613.6216325
005380,현대차,426500,2.03,2046.8841225
005935,삼성전자우,188800,2.0,3059.8286735
032830,삼성생명,326000,1.88,908.6162775
353200,대덕전자,120900,1.6,775.601792
000270,기아,149100,1.57,524.1560835
012330,현대모비스,519000,1.17,1110.7046
105560,KB금융,176800,0.97,1320.346726
058610,에스피지,83200,0.73,720.0203945
000500,가온전선,211000,0.72,829.6923845
066570,LG전자,183800,0.6,1541.8286745
240810,원익IPS,112200,0.45,1087.698202
024060,흥구석유,13770,0.44,716.4966364
028260,삼성물산,355500,0.42,869.3132525
403870,HPSP,38950,0.39,606.50087425
