종목코드,종목명,현재가,등락률,거래대금_억
004710,한솔테크닉스,15340,30.0,812.21339035
000500,가온전선,341000,29.9,1224.6873
067290,JW신약,2335,29.87,951.32931548
347850,디앤디파마텍,108100,18.01,5770.189049
058430,포스코스틸리온,6580,17.29,1101.85764765
024840,KBI메탈,5530,16.42,996.80849289
330350,위더스제약,8220,11.68,519.514039
006340,대원전선,12330,10.58,5789.080968
082740,한화엔진,65500,10.46,1621.256036
290650,엘앤씨바이오,86300,10.36,701.440892
080220,제주반도체,111500,10.18,9971.9774065
226950,올릭스,142000,9.82,739.612481
298380,에이비엘바이오,108300,9.73,1059.579097
950160,코오롱티슈진,112900,7.42,660.1382935
005290,동진쎄미켐,64500,6.97,1406.885601
004310,현대약품,8110,6.71,2532.12816175
402340,SK스퀘어,1596000,6.33,15877.68422
000660,SK하이닉스,2521000,5.84,97580.05324358
196170,알테오젠,373000,5.82,2432.1554875
352820,하이브,235500,5.61,849.8222185
034730,SK,708000,5.2,1381.783115
043260,성호전자,42700,5.17,2054.652065
028300,HLB,50800,5.07,508.27850825
440110,파두,106000,5.05,810.6665435
128940,한미약품,446500,4.94,830.7942275
279570,케이뱅크,7200,4.65,832.1872655
141080,리가켐바이오,146100,4.58,559.8630505
000250,삼천당제약,276500,4.34,773.4949175
439960,코스모로보틱스,26500,3.72,1889.410547
032830,삼성생명,447000,3.71,1506.7960525
089030,테크윙,62100,3.67,1790.3003685
240810,원익IPS,161700,3.59,4161.30078
012450,한화에어로스페이스,1224000,3.47,3591.908265
126640,화신정공,7060,3.37,1210.61776895
042660,한화오션,133100,3.02,8167.012905
010140,삼성중공업,28950,3.02,1731.84976825
207940,삼성바이오로직스,1370000,2.78,815.78029
088350,한화생명,5700,2.7,1843.06179175
039030,이오테크닉스,508000,2.63,719.5257675
222800,심텍,129900,2.61,689.134929
353200,대덕전자,174200,2.53,1812.1570585
001820,삼화콘덴서,151400,2.37,941.7762125
278470,에이피알,408500,2.25,867.4346225
006260,LS,433000,2.12,784.5743975
015760,한국전력,40500,1.76,1719.81006325
373220,LG에너지솔루션,416000,1.34,929.6325475
329180,HD현대중공업,707000,1.29,2443.521825
067310,하나마이크론,50700,1.2,1283.27910325
000810,삼성화재,679000,1.19,1550.53165887
033780,KT&G,187200,1.19,579.996716
005935,삼성전자우,226500,1.12,6475.3120975
001440,대한전선,41150,1.11,4066.95339275
005930,삼성전자,346500,1.02,61452.08668
011070,LG이노텍,1248000,0.97,3994.281905
267270,HD건설기계,155900,0.84,682.6514405
007660,이수페타시스,124000,0.81,1153.712287
035420,NAVER,243500,0.62,2806.9211475
267260,HD현대일렉트릭,1120000,0.54,1814.625855
047810,한국항공우주,155600,0.45,909.819799
000990,DB하이텍,158500,0.32,666.73604
247540,에코프로비엠,180000,0.28,648.6732345
066570,LG전자,234500,0.21,2931.93599
319660,피에스케이,162400,0.19,803.7320155
006400,삼성SDI,550000,0.18,1413.85004
086520,에코프로,122800,0.16,673.3940515
095610,테스,169400,0.12,584.7223725
068270,셀트리온,174600,0.06,874.8439805
