종목코드,종목명,현재가,등락률,거래대금_억
222080,씨아이에스,16310,29.96,6681.18733765
036930,주성엔지니어링,118900,29.95,11042.0020915
107640,한중엔시에스,72500,29.93,1866.448245
051980,중앙첨단소재,2135,29.71,600.79254356
131760,파인텍,2040,29.69,1500.77733131
336370,솔루스첨단소재,13880,26.07,672.14947015
079810,APS이노베이션,7770,25.53,685.4199029
418550,제이오,14400,22.76,1042.98702235
006400,삼성SDI,645000,19.89,15523.509395
378340,필에너지,19750,19.48,581.30244405
259630,엠플러스,18860,18.02,933.64370695
348370,엔켐,49250,17.96,869.15322125
419050,삼기에너지솔루션즈,1935,17.56,551.66830007
443060,HD현대마린솔루션,230000,17.53,1563.029874
024950,삼천리자전거,6740,17.22,558.95727285
171090,선익시스템,118000,16.95,1053.6415625
047040,대우건설,32850,16.9,30785.13215625
092220,KEC,1418,15.94,692.42843162
073490,LIG아큐버,55300,14.97,2293.094456
078600,대주전자재료,149400,14.92,1430.686829
088130,동아엘텍,10600,14.22,679.0502589
457190,이수스페셜티케미컬,127000,13.8,1894.370495
009150,삼성전기,772000,13.53,8157.34338
006360,GS건설,43100,13.27,4250.65279975
033790,피노,11290,13.01,748.7805451
101670,하이드로리튬,2155,12.53,650.71931405
402490,그린리소스,24100,12.35,821.5751695
091580,상신이디피,30700,12.25,702.05815975
323280,태성,66200,11.82,565.3494875
184230,SGA솔루션즈,1168,11.66,843.687815
082740,한화엔진,60600,11.6,2010.0178325
373220,LG에너지솔루션,478000,11.42,6361.310925
137400,피엔티,60900,11.33,551.069355
017550,수산세보틱스,3490,10.97,964.83009039
011500,한농화성,25250,10.5,1396.66311875
329180,HD현대중공업,576000,9.92,4278.8099074
010060,OCI홀딩스,298500,9.34,2793.9346
077970,STX엔진,50500,9.31,2617.2051005
080220,제주반도체,46850,8.95,4552.16938925
005070,코스모신소재,64500,8.77,684.578409
003670,포스코퓨처엠,256500,8.46,1865.1881625
281740,레이크머티리얼즈,24650,8.35,993.341835
005490,POSCO홀딩스,421500,8.22,4241.0876025
450080,에코프로머티,83200,7.91,3708.8716435
353200,대덕전자,100300,7.85,1890.0266595
066970,엘앤에프,196400,6.91,2768.8550975
267270,HD건설기계,176200,6.85,1101.7823505
417200,LS머트리얼즈,22750,6.81,703.30028775
051910,LG화학,389500,6.57,1732.4573475
012330,현대모비스,447000,6.43,1461.3460425
071970,HD현대마린엔진,96100,6.31,539.466475
432720,퀄리타스반도체,19520,6.14,556.50996435
010140,삼성중공업,30200,5.78,2301.36459025
009830,한화솔루션,45450,5.7,1729.52862325
375500,DL이앤씨,100600,5.34,2178.563763
086520,에코프로,163700,5.21,3942.6319505
247540,에코프로비엠,220500,5.0,2090.3635625
000660,SK하이닉스,1224000,4.97,42750.47284191
028050,삼성E&A,51700,4.87,1792.6441425
004020,현대제철,40350,4.81,550.733936
037440,희림,6360,4.61,761.3746191
322000,HD현대에너지솔루션,170000,4.36,1509.68269
034020,두산에너빌리티,115700,4.23,5476.9374565
017670,SK텔레콤,100500,4.15,1088.4583195
100790,미래에셋벤처투자,47350,4.07,4099.604839
038500,삼표시멘트,16330,4.01,871.1897322
393890,더블유씨피,18650,3.9,561.25218415
011070,LG이노텍,425000,3.79,850.419945
018880,한온시스템,4250,3.79,1448.78613388
096770,SK이노베이션,133500,3.65,1541.828853
005380,현대차,546000,3.61,5112.798125
009540,HD한국조선해양,427500,3.51,938.49649477
095340,ISC,238000,3.48,634.24609
010170,대한광통신,15700,3.36,5281.1540678
036540,SFA반도체,7570,3.27,505.0740637
005387,현대차2우B,257000,3.21,552.6193775
097230,HJ중공업,28000,3.13,554.0569645
089030,테크윙,57100,3.07,590.757536
001440,대한전선,41550,2.85,4450.5599375
042700,한미반도체,295000,2.79,1449.083345
005935,삼성전자우,150400,2.73,4210.6851535
034730,SK,386500,2.52,532.5960925
402340,SK스퀘어,718000,2.43,3322.653095
005930,삼성전자,219000,2.1,36564.10642186
034220,LG디스플레이,14770,2.07,711.54664425
403870,HPSP,46600,1.97,1034.869815
042660,한화오션,131200,1.94,2488.5258125
039490,키움증권,451500,1.92,701.7108325
011000,진원생명과학,1346,1.82,585.57603283
066570,LG전자,126600,1.69,756.582937
000270,기아,160000,1.65,1207.7847935
058470,리노공업,118500,1.63,724.1738675
222800,심텍,79400,1.4,537.3788695
064350,현대로템,221500,1.37,1622.91232866
028260,삼성물산,304000,1.33,943.3061507
053260,금강철강,6400,1.27,711.567532
240810,원익IPS,123900,1.23,524.458218
032830,삼성생명,256000,0.99,531.0221925
011930,신성이엔지,3935,0.9,1823.47440276
489790,한화비전,85600,0.82,529.8211115
098460,고영,32000,0.79,850.25032575
272210,한화시스템,131400,0.69,855.6532395
071050,한국금융지주,262000,0.38,523.9853475
108490,로보티즈,287000,0.35,924.955115
000720,현대건설,174900,0.34,2447.817811
010120,LS ELECTRIC,184700,0.27,1456.963294
086790,하나금융지주,123000,0.24,672.68088
035420,NAVER,214000,0.23,1164.6215825
018260,삼성에스디에스,180200,0.22,512.590196
035720,카카오,48950,0.2,642.51497
000150,두산,1409000,0.14,1010.149865
009580,무림P&P,3750,0.13,819.96726045
