종목코드,종목명,현재가,등락률,거래대금_억
011790,SKC,161200,30.0,3784.089532
037030,파워넷,9670,29.97,1230.23861995
076610,해성옵틱스,2450,29.97,575.94832217
203650,드림시큐리티,3755,29.93,3080.33153947
078150,HB테크놀러지,4020,29.89,787.20862941
024840,KBI메탈,8610,29.86,1335.67445295
003470,유안타증권,7830,29.85,2387.2026006
161580,필옵틱스,63000,29.5,2999.7546255
336260,두산퓨얼셀,78300,29.21,3578.340761
000500,가온전선,367000,27.21,947.14617
189860,서전기전,11300,26.97,871.05052285
356680,엑스게이트,18470,23.05,2532.925483
452190,한빛레이저,10010,22.52,2147.63320845
089010,켐트로닉스,45700,20.11,1773.40294275
100590,머큐리,8880,19.84,1311.03222605
006800,미래에셋증권,83800,19.2,16840.1629665
112290,와이씨켐,16020,17.62,982.13849
028260,삼성물산,375500,17.34,6444.5156058
004800,효성,258500,16.97,577.16363
053080,케이엔솔,17010,16.67,506.6853572
007610,선도전기,12740,16.03,2609.3015926
00680K,미래에셋증권2우B,23800,15.82,582.485852
039490,키움증권,484500,14.67,2760.8144475
005930,삼성전자,266000,14.41,138735.83841584
003530,한화투자증권,9370,14.41,3518.2847726
001440,대한전선,69200,14.0,20315.283664
083450,GST,56900,13.57,732.984008
382900,범한퓨얼셀,40700,13.37,634.31304925
377300,카카오페이,63300,13.04,1723.0760195
267320,나인테크,3940,12.57,1427.68434959
054920,한컴위드,7850,12.46,1104.3576023
032830,삼성생명,298000,12.45,2327.455295
006660,삼성공조,14680,11.81,568.85217745
005935,삼성전자우,189300,11.62,20773.2986471
018880,한온시스템,5410,11.55,7276.7760029
071050,한국금융지주,291500,11.26,2250.415845
452450,피아이이,7690,11.13,837.89791105
000660,SK하이닉스,1601000,10.64,105581.0186047
006910,보성파워텍,15830,10.31,6101.44010765
425040,티이엠씨,21700,10.1,1562.3660585
402340,SK스퀘어,1089000,9.89,18301.288575
042370,비츠로테크,20050,9.68,628.53370895
353200,대덕전자,125400,9.62,1478.231811
034730,SK,520000,9.36,3002.79246
253590,네오셈,20650,8.86,1106.6857901
298040,효성중공업,4597000,8.73,4828.191785
001510,SK증권,5640,8.67,6198.39125855
002380,KCC,623000,8.54,755.655115
234340,헥토파이낸셜,36650,8.43,731.420088
016360,삼성증권,149500,8.41,6482.1060685
066570,LG전자,154900,8.17,6088.529096
003670,포스코퓨처엠,288500,8.05,3026.26143
092190,서울바이오시스,12110,7.84,921.1769036
064260,다날,8000,7.67,2254.8472572
010120,LS ELECTRIC,315500,7.31,5325.99529
010130,고려아연,1747000,7.24,1468.709135
001200,유진투자증권,6400,7.02,652.40963985
267260,HD현대일렉트릭,1389000,6.93,3698.46788
059090,미코,27900,6.9,616.443883
098460,고영,41600,6.8,3007.61836125
033790,피노,17190,6.57,514.98638075
222800,심텍,93800,6.35,1090.262597
011070,LG이노텍,632000,6.22,2171.803175
388050,지투파워,17250,6.15,1098.4179638
247540,에코프로비엠,228500,6.03,2165.302625
131970,두산테스나,140000,5.98,542.8356605
005940,NH투자증권,38450,5.49,1036.24295725
240810,원익IPS,129000,5.31,1699.943824
100790,미래에셋벤처투자,55300,5.13,1603.468067
084370,유진테크,138700,5.08,557.19193773
000150,두산,1790000,4.99,2185.795955
126340,비나텍,193600,4.82,571.222226
102120,어보브반도체,15250,4.67,711.517301
086520,에코프로,162800,4.49,3101.1581485
042700,한미반도체,394500,4.37,5585.4639175
006260,LS,531000,4.32,1928.170505
088350,한화생명,5250,4.17,765.15269475
403870,HPSP,56600,4.04,2208.846635
006340,대원전선,18040,3.98,6067.8401418
007810,코리아써키트,94900,3.83,756.3227765
034220,LG디스플레이,12760,3.66,1055.5792322
067310,하나마이크론,43500,3.45,1024.78193525
095340,ISC,256000,3.43,844.581
323280,태성,78100,3.31,628.9431455
010170,대한광통신,18270,3.22,7888.46636205
080220,제주반도체,58500,3.17,2705.6327945
036540,SFA반도체,8890,3.13,1030.8537348
327260,RF머트리얼즈,112000,3.13,533.9142885
000720,현대건설,163700,2.7,2148.095525
321260,프로이천,3315,2.63,520.4717018
277810,레인보우로보틱스,702000,2.48,1868.08485
323410,카카오뱅크,25000,2.46,607.13172825
373220,LG에너지솔루션,482000,2.12,2821.8802775
272210,한화시스템,122200,2.09,1656.5483175
005380,현대차,550000,2.04,9331.231385
0001A0,덕양에너젠,20300,2.01,535.3589183
375500,DL이앤씨,93100,1.97,1124.388709
120110,코오롱인더,95600,1.92,584.029034
018260,삼성에스디에스,170000,1.86,820.2119675
007660,이수페타시스,151600,1.74,1881.4593505
000810,삼성화재,480500,1.48,2289.37745562
001740,SK네트웍스,6680,1.37,956.07800365
089030,테크윙,62100,1.31,1050.909287
015760,한국전력,45050,1.24,1309.77453675
254490,미래반도체,29600,1.2,588.441506
489790,한화비전,89700,1.13,661.3820285
060370,LS마린솔루션,50100,1.11,622.9583945
046970,우리로,8830,1.03,514.5229762
039030,이오테크닉스,479000,0.84,705.1768975
005490,POSCO홀딩스,506000,0.8,3054.272295
036930,주성엔지니어링,127600,0.79,1185.0143855
027360,아주IB투자,15570,0.71,1502.759391
105560,KB금융,158900,0.7,2565.161708
096770,SK이노베이션,146700,0.69,1907.466992
059120,아진엑스텍,11660,0.69,933.4986218
000880,한화,140600,0.5,623.1442935
005387,현대차2우B,250500,0.4,605.1848825
000270,기아,154600,0.39,1751.257001
012330,현대모비스,432500,0.23,1647.5409325
456010,아이씨티케이,23600,0.21,732.96453925
000990,DB하이텍,162000,0.19,2002.715766
047040,대우건설,32200,0.16,7223.563978
