종목코드,종목명,현재가,등락률,거래대금_억
072950,빛샘전자,13650,27.57,1904.0313225
452280,한선엔지니어링,12910,20.77,816.72721305
457370,한켐,9570,17.28,712.91809125
010170,대한광통신,16040,13.44,6781.58215015
229640,LS에코에너지,55800,11.94,585.6298585
115440,우리넷,9620,10.45,835.0627322
043260,성호전자,18510,10.11,904.5993565
000990,DB하이텍,126400,8.31,1097.4808555
240810,원익IPS,117400,8.3,1195.29487
000150,두산,1384000,7.37,1146.222035
069540,빛과전자,4380,6.31,3293.93337899
218410,RFHIC,52100,5.57,530.144162
353200,대덕전자,100700,4.14,547.189884
009150,삼성전기,1369000,3.95,5746.50368
062040,산일전기,194900,3.95,543.93903
298040,효성중공업,2794000,3.9,1080.133545
036930,주성엔지니어링,199800,3.63,2105.421154
413630,씨피시스템,4660,3.56,1338.49191234
000660,SK하이닉스,1750000,3.55,48457.74940794
005935,삼성전자우,193700,3.53,6837.7494225
417200,LS머트리얼즈,12600,3.28,539.6599468
411080,샌즈랩,7120,3.19,828.7463048
036540,SFA반도체,8850,2.91,712.7109789
403870,HPSP,53100,2.31,543.4959815
000500,가온전선,245500,2.29,577.1107875
005930,삼성전자,253000,1.81,29191.25097527
010120,LS ELECTRIC,198200,1.8,784.229877
217590,티엠씨,13180,1.7,713.18794035
402340,SK스퀘어,1015000,1.5,3759.689353
028260,삼성물산,351000,1.15,817.72279
042700,한미반도체,225000,1.12,1074.9946325
128940,한미약품,502000,1.11,761.782855
267260,HD현대일렉트릭,706000,0.86,704.34359632
046970,우리로,7170,0.84,617.506263
332570,PS일렉트로닉스,8470,0.83,542.13185745
054920,한컴위드,5270,0.76,684.1087773
105560,KB금융,176600,0.46,1741.6878885
001820,삼화콘덴서,142800,0.21,952.5702295
373220,LG에너지솔루션,366000,0.14,1100.0785925
