종목코드,종목명,현재가,등락률,거래대금_억
477850,마키나락스,21300,29.8,827.4052877
007610,선도전기,6300,23.29,803.36689875
013580,계룡건설,25800,8.4,1396.80466075
091590,남화토건,10360,7.58,506.8729969
161890,한국콜마,113700,6.46,1434.809461
055550,신한지주,102200,6.02,1872.7283085
090430,아모레퍼시픽,119400,5.11,867.2328825
352820,하이브,213500,4.66,946.6573775
105560,KB금융,165000,4.1,3870.8213125
064350,현대로템,197400,4.0,1421.82151
086790,하나금융지주,120800,3.78,1334.3791845
128940,한미약품,436000,3.32,892.711865
010960,삼호개발,4370,3.19,1390.10130505
024840,KBI메탈,4970,3.01,1108.68637634
316140,우리금융지주,30200,2.9,683.64738175
064400,LG씨엔에스,78300,2.76,2204.348906
003490,대한항공,28550,2.7,1891.5812525
000270,기아,145200,2.61,1903.124592
012450,한화에어로스페이스,1116000,2.29,4088.528415
018260,삼성에스디에스,201500,2.08,1396.4816
373220,LG에너지솔루션,354000,1.72,1268.2437275
015760,한국전력,38150,1.46,1015.99856125
035720,카카오,35250,1.29,784.431612
035420,NAVER,199900,1.27,2309.4061025
068270,셀트리온,176600,1.2,1268.1396875
042660,한화오션,104500,1.16,3431.644422
009540,HD한국조선해양,362500,1.12,695.57082
005490,POSCO홀딩스,317500,0.79,1166.51339
207940,삼성바이오로직스,1406000,0.72,922.60109
204320,HL만도,48400,0.62,612.4139455
051910,LG화학,281500,0.54,538.71085
