종목코드,종목명,현재가,등락률,거래대금_억
356680,엑스게이트,16060,29.94,2085.86978485
203650,드림시큐리티,2620,23.29,1292.56050764
003350,한국화장품제조,15710,19.38,1832.67399535
001820,삼화콘덴서,137400,18.76,5407.6361845
0011A0,액스비스,13100,11.97,1279.4018552
443060,HD현대마린솔루션,247000,7.63,877.21624
046970,우리로,7190,7.31,1762.9081979
000810,삼성화재,686000,6.03,933.68073
329180,HD현대중공업,479000,5.62,3420.2717625
052690,한전기술,152000,4.83,1778.3705705
082740,한화엔진,50300,4.03,627.466291
009540,HD한국조선해양,365500,3.98,957.9170125
006360,GS건설,38500,3.36,1303.24923
316140,우리금융지주,35100,3.24,967.781128
007540,샘표,57500,3.23,633.3529265
278470,에이피알,372000,3.05,1518.8582575
005830,DB손해보험,191700,2.95,582.15066776
000720,현대건설,134900,2.82,971.629327
105560,KB금융,177900,2.6,1823.6239763
000150,두산,1356000,2.57,1304.07976
055550,신한지주,112900,2.36,1148.74433542
053260,금강철강,7870,2.34,904.7987559
375500,DL이앤씨,85800,2.26,569.2876455
086790,하나금융지주,137800,1.85,940.054311
000500,가온전선,254000,1.6,503.7961375
161890,한국콜마,141300,1.36,583.773074
012450,한화에어로스페이스,1081000,1.31,1051.80171
028050,삼성E&A,51000,1.19,891.31612725
003230,삼양식품,1278000,1.11,776.857195
015760,한국전력,33100,1.07,556.8333105
034020,두산에너빌리티,90800,1.0,2295.857003
047040,대우건설,19890,0.71,1527.4425933
024060,흥구석유,14610,0.69,2212.6547612
004310,현대약품,9820,0.51,771.82975495
010140,삼성중공업,21400,0.23,506.570448
475150,SK이터닉스,51900,0.19,1135.1059505
267260,HD현대일렉트릭,747000,0.13,512.237185
042660,한화오션,85600,0.12,625.8394275
