종목코드,종목명,현재가,등락률,거래대금_억
001510,SK증권,1215,29.95,3460.79473631
221800,유투바이오,14670,29.94,1154.7695528
187660,현대ADM,7380,29.93,1937.9581014
065170,비엘팜텍,5430,29.9,1267.16311772
011690,와이투솔루션,7260,28.5,813.47056315
098120,마이크로컨텍솔,25650,26.98,618.186781
475150,SK이터닉스,28650,23.76,4258.343532
078020,LS증권,7610,21.18,525.9177966
347700,스피어,44600,15.84,2648.6698955
006800,미래에셋증권,61600,15.36,13656.6007355
046120,오르비텍,6210,15.0,1262.81932355
003540,대신증권,41400,14.68,956.67611825
003530,한화투자증권,7360,13.23,4528.09043035
017670,SK텔레콤,86500,10.9,3546.9751405
084370,유진테크,112000,10.67,711.5531135
412350,레이저쎌,5210,10.5,544.20529504
047770,코데즈컴바인,4395,10.01,1109.57979154
004310,현대약품,14340,9.3,2929.92151065
033340,좋은사람들,2105,9.07,676.78412329
001200,유진투자증권,4780,8.02,606.50202666
099190,아이센스,25300,7.89,521.72527625
088350,한화생명,4830,7.45,2005.28023505
047810,한국항공우주,176700,6.77,4285.960182
099320,쎄트렉아이,190500,6.54,964.185664
452260,한화갤러리아,2365,6.29,874.84332894
494120,큐리오시스,80400,6.21,761.706265
130660,한전산업,21400,6.2,4350.52894705
005940,NH투자증권,30900,6.0,839.043208
011700,한신기계,4905,5.94,1148.65474123
100790,미래에셋벤처투자,23600,5.36,2309.64887125
017800,현대엘리베이터,103300,4.98,619.7982315
005935,삼성전자우,127600,4.5,8239.1568685
071050,한국금융지주,257500,4.46,1355.8468325
048410,현대바이오,12030,4.34,792.86858315
016360,삼성증권,101000,4.02,1284.110458
241520,DSC인베스트먼트,12150,4.02,1155.2865234
038500,삼표시멘트,14510,3.94,2455.0239
039490,키움증권,469500,3.76,1160.7053875
010170,대한광통신,3450,3.76,776.2828324
105840,우진,25800,3.61,634.023673
005440,현대지에프홀딩스,14420,3.52,639.55095145
357880,SKAI,2030,3.41,735.03891578
290650,엘앤씨바이오,95900,3.34,548.9447285
036930,주성엔지니어링,51000,3.03,838.94679175
478340,나라스페이스테크놀로지,55600,2.96,1105.0801815
443060,HD현대마린솔루션,171300,2.94,531.7621215
138930,BNK금융지주,22050,2.8,580.30568325
000250,삼천당제약,535000,2.69,936.22231
080220,제주반도체,45750,2.58,3815.8493885
017510,세명전기,10560,2.52,721.4925223
352820,하이브,390000,2.5,2562.50123
348340,뉴로메카,83000,2.09,501.6776185
034730,SK,349500,2.04,1317.922865
021240,코웨이,89600,1.93,503.3160985
083650,비에이치아이,75300,1.89,601.5807785
175330,JB금융지주,34650,1.76,629.18439475
030530,원익홀딩스,35150,1.59,734.75984175
018880,한온시스템,4460,1.59,3565.42404909
005930,삼성전자,181200,1.46,61964.1260745
003380,하림지주,15110,1.41,671.05196125
034020,두산에너빌리티,96700,1.26,17048.009812
0013V0,삼진식품,11210,1.17,1379.26895055
090430,아모레퍼시픽,161000,1.0,524.610577
138040,메리츠금융지주,136300,0.96,598.8775215
294630,서남,5040,0.8,805.81839227
329180,HD현대중공업,543000,0.74,1530.685955
011200,HMM,21450,0.47,608.68637475
001270,부국증권,77700,0.39,563.151236
403870,HPSP,42600,0.24,594.71318
032830,삼성생명,205500,0.24,574.3425825
052690,한전기술,147800,0.14,709.984116
009540,HD한국조선해양,397500,0.13,724.0322525
