종목코드,종목명,현재가,등락률,거래대금_억
439960,코스모로보틱스,31200,30.0,3410.514429
048770,TPC로보틱스,5550,29.98,501.12477123
012860,모베이스전자,6030,29.96,1748.01630897
012200,계양전기,10990,29.91,1824.63261805
065440,이루온,4845,22.66,885.86941022
101330,모베이스,5900,21.15,569.0071
142280,녹십자엠에스,4755,18.28,655.50799359
000500,가온전선,564000,18.24,2413.9503025
066570,LG전자,184900,18.0,18825.9774523
215790,이노인스트루먼트,2305,16.0,1281.25142798
389500,에스비비테크,103300,14.78,1567.5117855
010100,한국무브넥스,5180,14.1,518.54156817
007610,선도전기,14600,13.44,4626.46313335
253840,수젠텍,6850,13.22,1323.11944975
483650,달바글로벌,247000,13.04,2853.6902025
356680,엑스게이트,17270,12.88,1337.0380787
348340,뉴로메카,75700,12.82,2876.1048105
010690,화신,15270,12.61,623.80082845
066575,LG전자우,73600,10.51,786.8247435
141080,리가켐바이오,203500,10.48,1910.675302
037030,파워넷,8890,10.3,1173.26432895
307180,아이엘,8690,10.14,716.23327775
319400,현대무벡스,42500,9.82,7572.4107
322000,HD현대에너지솔루션,207000,8.72,1896.465752
218410,RFHIC,112500,8.17,1996.57283
397030,에이프릴바이오,73300,8.11,598.987423
006345,대원전선우,23550,8.03,1549.44108615
084650,랩지노믹스,1415,7.77,614.40241838
014680,한솔케미칼,300000,7.53,934.37747
128940,한미약품,454500,7.32,913.2055975
009150,삼성전기,958000,6.44,20671.96998
086280,현대글로비스,265500,5.78,3652.8672025
332570,PS일렉트로닉스,12120,5.67,1712.79043125
017670,SK텔레콤,103400,5.3,2322.441161
196170,알테오젠,342000,5.23,2139.04799
090710,휴림로봇,12970,5.19,5829.5219715
145170,노브랜드,5150,5.1,823.25216427
003550,LG,110400,5.04,980.9774135
475150,SK이터닉스,51700,4.87,1033.287077
950160,코오롱티슈진,138800,4.44,1555.1083375
011210,현대위아,93400,4.24,977.5508995
003280,흥아해운,2780,4.12,4974.77526571
010170,대한광통신,29100,4.11,21184.47677875
010060,OCI홀딩스,332500,4.07,1530.697355
032820,우리기술,20000,3.63,3959.50420065
087010,펩트론,286500,3.62,919.92389
064400,LG씨엔에스,73000,3.55,2622.4789645
088350,한화생명,4845,3.3,733.75020371
095610,테스,108600,3.23,892.8243705
018260,삼성에스디에스,179300,3.22,1875.624818
329180,HD현대중공업,707000,3.21,6306.254445
004710,한솔테크닉스,14580,3.11,1549.4198631
010950,S-Oil,114300,3.07,615.9756285
476830,알지노믹스,171800,3.06,752.310856
000880,한화,142200,2.97,892.8716185
320000,한울반도체,13330,2.85,542.87380085
178320,서진시스템,69100,2.37,1467.5622415
095340,ISC,248500,2.05,922.3637025
298380,에이비엘바이오,130000,1.8,1100.9001935
353200,대덕전자,128000,1.75,1164.3752915
000250,삼천당제약,415000,1.34,1520.939885
489790,한화비전,80200,1.26,1666.2890885
034220,LG디스플레이,12760,1.19,1170.02082985
011070,LG이노텍,696000,1.16,2342.97609
068270,셀트리온,193300,1.05,2254.962502
078600,대주전자재료,147400,1.03,776.359275
033780,KT&G,182100,1.0,797.445699
003230,삼양식품,1331000,0.91,930.456815
024060,흥구석유,15620,0.64,2172.6769546
056080,유진로봇,27400,0.55,909.591449
079550,LIG디펜스앤에어로스페이스,879000,0.46,2724.64648
028300,HLB,56600,0.18,525.3803235
