종목코드,종목명,현재가,등락률,거래대금_억
017900,광전자,10270,30.0,2722.51297725
411080,샌즈랩,6970,26.5,842.58058525
072950,빛샘전자,11140,25.17,638.0373128
0015N0,아로마티카,13020,22.95,507.32163815
042510,라온시큐어,11280,20.26,555.9333959
014950,삼익제약,9330,17.95,1418.53050215
217590,티엠씨,12570,15.53,778.8427777
263860,지니언스,19260,13.63,517.8981883
441270,파인엠텍,9160,10.49,516.02376025
069540,빛과전자,4230,9.3,3319.83849132
093370,후성,14390,8.11,967.9528187
356680,엑스게이트,17050,6.16,2857.53369835
036540,SFA반도체,7400,5.11,512.44430145
316140,우리금융지주,36650,4.42,1683.2632145
012450,한화에어로스페이스,1127000,4.26,2169.9808
024060,흥구석유,15210,4.11,1461.4052945
272210,한화시스템,73700,3.95,755.713679
052710,아모텍,15700,3.77,638.8967544
203650,드림시큐리티,2715,3.63,1089.78688415
257720,실리콘투,44850,3.1,677.681855
090430,아모레퍼시픽,144600,2.92,575.9871766
079550,LIG디펜스앤에어로스페이스,697000,2.8,802.285925
003490,대한항공,29700,2.59,598.989415
000990,DB하이텍,108500,2.55,1107.6981024
161890,한국콜마,144000,1.91,722.48795
004310,현대약품,10000,1.83,903.2519744
010140,삼성중공업,21750,1.64,994.00326225
105560,KB금융,180700,1.57,1954.79358402
086790,하나금융지주,139900,1.52,985.3701185
055550,신한지주,114500,1.42,1028.1382665
187660,페니트리움바이오,8390,1.21,577.5864548
003230,삼양식품,1293000,1.17,920.727635
128940,한미약품,466000,0.43,609.6704075
327260,RF머트리얼즈,43700,0.23,620.30335825
