종목코드,종목명,현재가,등락률,거래대금_억
032940,원익,8580,18.84,1260.70147305
441270,파인엠텍,9220,18.81,641.1152559
234690,녹십자웰빙,10750,16.47,1139.97105155
059120,아진엑스텍,6910,12.18,508.06373155
079650,서산,7570,11.49,1672.31925395
067290,JW신약,3430,10.65,2567.48351875
010140,삼성중공업,21650,8.58,1516.1840942
267270,HD건설기계,135300,8.5,507.4449635
100090,SK오션플랜트,12900,7.5,1068.47654635
000810,삼성화재,702000,6.85,1646.48541539
051910,LG화학,287000,6.69,869.0824525
005830,DB손해보험,203000,6.34,624.2802025
000720,현대건설,119500,6.13,1095.395629
088350,한화생명,6110,5.89,1395.6619326
042660,한화오션,86500,5.49,983.8397325
028050,삼성E&A,46100,5.49,672.43797075
138040,메리츠금융지주,136900,5.47,660.49376
105560,KB금융,177900,5.2,2705.062505
373220,LG에너지솔루션,365500,5.18,1549.5173575
003670,포스코퓨처엠,183800,4.43,741.9175705
009540,HD한국조선해양,344000,4.4,765.4136275
047050,포스코인터내셔널,55500,4.32,15821.2023675
006360,GS건설,33600,4.19,670.928525
039030,이오테크닉스,418000,3.98,648.1491825
015760,한국전력,32450,3.84,824.51104175
005490,POSCO홀딩스,342000,3.64,1100.85047
055550,신한지주,114500,3.62,1703.309892
086790,하나금융지주,139500,3.41,1318.03922
034020,두산에너빌리티,79200,3.39,2538.8204055
329180,HD현대중공업,435000,3.08,1495.4333025
032830,삼성생명,303000,3.06,1092.5231325
047040,대우건설,16750,2.89,1246.42929395
000270,기아,127400,2.41,1064.792149
022100,포스코DX,21400,2.39,3379.39213175
012450,한화에어로스페이스,1047000,2.15,1032.91196
012330,현대모비스,423500,1.93,1494.559235
062040,산일전기,186500,1.47,632.9639155
005380,현대차,383500,1.46,1780.17475
004310,현대약품,7680,1.45,1370.05200725
003490,대한항공,29150,0.87,942.55848
336260,두산퓨얼셀,39000,0.78,546.0997625
035720,카카오,35350,0.71,1422.85737685
006800,미래에셋증권,33200,0.61,514.8787885
108490,로보티즈,248500,0.61,565.3316475
068270,셀트리온,187100,0.43,765.220568
316140,우리금융지주,34650,0.43,6104.20083375
006400,삼성SDI,539000,0.19,2377.49818
