종목코드,종목명,현재가,등락률,거래대금_억
322310,오로스테크놀로지,44850,30.0,781.357339
033100,제룡전기,91500,29.97,2358.350378
059120,아진엑스텍,11580,29.97,1513.3404675
332570,PS일렉트로닉스,10470,29.9,1319.77374995
060370,LS마린솔루션,49550,29.88,1445.10950875
037030,파워넷,7440,29.84,749.5593323
016360,삼성증권,137900,28.28,5581.2136215
062040,산일전기,333500,25.38,6604.633285
254490,미래반도체,29250,25.27,1127.0107285
230240,에치에프알,36600,24.07,847.16848975
199820,제일일렉트릭,20700,19.93,3347.80484605
100590,머큐리,7410,19.52,613.44260615
000500,가온전선,288500,19.46,626.2246925
475430,키스트론,6980,19.11,800.6957939
006910,보성파워텍,14350,18.79,6422.2274487
033790,피노,16130,18.78,547.04533595
448900,한국피아이엠,127900,18.76,513.263906
402340,SK스퀘어,991000,17.84,14172.94936011
432720,퀄리타스반도체,29500,17.76,2074.3406225
020150,롯데에너지머티리얼즈,78500,17.69,965.881077
321370,센서뷰,3565,17.66,513.28141492
103590,일진전기,144100,17.63,3103.149896
010170,대한광통신,17700,16.83,14441.8065907
138080,오이솔루션,45050,16.41,1147.73228525
327260,RF머트리얼즈,108600,16.4,753.61607
077500,유니퀘스트,8500,15.96,667.9862137
006340,대원전선,17350,15.28,7123.0901494
059090,미코,26100,15.23,648.86809675
490470,세미파이브,48800,14.96,2408.36140075
003470,유안타증권,6030,14.86,1372.11812715
425040,티이엠씨,19710,14.86,1973.6138427
018880,한온시스템,4850,14.66,5847.42311158
000660,SK하이닉스,1447000,12.52,80990.6556775
006260,LS,509000,12.36,1849.19663
001740,SK네트웍스,6590,12.27,763.79843115
034730,SK,475500,11.88,1504.0029975
005690,파미셀,20250,11.82,729.19165325
388050,지투파워,16250,11.23,773.0117051
009150,삼성전기,918000,10.34,7764.822525
051900,LG생활건강,279500,10.04,941.2389075
011690,와이투솔루션,8900,9.47,574.3030056
066970,엘앤에프,213000,9.17,2138.4444425
071050,한국금융지주,262000,9.17,1170.1982425
