종목코드,종목명,현재가,등락률,거래대금_억
076610,해성옵틱스,1930,29.97,742.92228076
046970,우리로,4575,29.97,787.05461733
368770,파이버프로,20600,25.23,2055.6499476
108860,셀바스AI,12990,21.29,621.57444315
272550,삼양패키징,14650,19.98,594.86036355
115440,우리넷,9660,17.8,967.7875697
003000,부광약품,7100,17.55,954.0965802
295310,에이치브이엠,102600,17.39,1004.320698
200710,에이디테크놀로지,57200,16.73,827.0781055
240810,원익IPS,134100,15.4,2202.0114975
261780,차백신연구소,6100,15.09,2895.01738675
014970,삼륭물산,9590,12.69,2027.8231514
178320,서진시스템,49250,11.3,3013.252728
082920,비츠로셀,32425,11.23,1368.41206275
450080,에코프로머티,67700,10.98,1352.1171465
066970,엘앤에프,124200,10.79,1582.692935
010170,대한광통신,8115,10.41,2486.8825643
460930,현대힘스,21650,9.18,686.14354805
373220,LG에너지솔루션,388000,8.99,2205.8463025
000150,두산,1148000,7.69,886.961335
051910,LG화학,312000,7.59,765.457885
050890,쏠리드,13260,7.19,1779.748426
196170,알테오젠,353500,6.96,1175.6300875
247540,에코프로비엠,191400,6.87,1094.550456
402340,SK스퀘어,594000,6.64,3402.35286
036930,주성엔지니어링,76000,6.29,5000.757733
003230,삼양식품,1208000,6.24,934.4103
124500,아이티센글로벌,55300,6.14,762.581962
068270,셀트리온,199800,6.11,1204.731052
086520,에코프로,148000,6.02,2047.5234835
141080,리가켐바이오,203000,5.89,693.806901
000660,SK하이닉스,985000,5.57,36425.882535
064350,현대로템,177500,5.09,1087.83899
003670,포스코퓨처엠,195500,4.88,703.698342
006400,삼성SDI,394500,4.78,1844.9526175
012450,한화에어로스페이스,1336000,4.54,1809.47436
298040,효성중공업,2704000,4.44,888.64576
226950,올릭스,184300,4.42,640.446167
007660,이수페타시스,120200,4.07,1186.95638
005880,대한해운,2325,4.03,541.97521371
066570,LG전자,113800,3.93,638.901896
092220,KEC,1768,3.7,1093.43751832
005490,POSCO홀딩스,337000,3.69,824.750685
047810,한국항공우주,175300,3.18,662.641903
009540,HD한국조선해양,377500,3.14,726.0415225
489790,한화비전,82700,3.12,972.1956465
272210,한화시스템,127800,3.06,1435.65023
032830,삼성생명,224000,2.99,589.43859
005935,삼성전자우,134600,2.83,3307.21651
278470,에이피알,333500,2.77,543.6694775
035720,카카오,48150,2.67,520.411561
028260,삼성물산,281500,2.55,702.97496
032820,우리기술,27000,2.47,6405.1420175
329180,HD현대중공업,514000,2.39,868.9572475
035420,NAVER,214000,2.39,821.6785725
298380,에이비엘바이오,172600,2.25,559.6528025
015760,한국전력,46600,2.19,679.81129875
347700,스피어,42950,2.14,578.410002
012330,현대모비스,389000,2.1,735.24254
476830,알지노믹스,210000,1.94,805.3002075
097230,HJ중공업,26900,1.89,649.9094
267260,HD현대일렉트릭,930000,1.86,1044.491455
001440,대한전선,28700,1.77,509.4492165
005930,삼성전자,189600,1.77,41695.8073215
042660,한화오션,120900,1.68,862.032158
005380,현대차,493000,1.65,4826.44217
009150,삼성전기,434500,1.64,2219.2093225
105560,KB금융,147000,1.17,1341.7997405
010140,삼성중공업,26300,1.15,817.606754
352820,하이브,293000,0.86,1742.48485
086790,하나금융지주,106900,0.85,534.275567
006260,LS,275500,0.73,624.19252
001510,SK증권,2390,0.63,3516.87921182
490470,세미파이브,30200,0.33,621.235406
079550,LIG넥스원,642000,0.31,1619.34685
277810,레인보우로보틱스,595000,0.17,968.988825
055550,신한지주,90000,0.11,1077.090953
