종목코드,종목명,현재가,등락률,거래대금_억
079650,서산,6790,29.83,539.94054845
387690,레메디,16780,15.8,1360.87875425
003160,디아이,30600,14.82,890.40041025
443670,에스피소프트,4350,13.87,696.49279049
249420,일동제약,16490,13.72,656.7303955
024060,흥구석유,11570,13.32,1047.745658
044490,태웅,37250,11.69,535.44112625
058730,다스코,3940,10.52,581.24902117
232140,와이씨,12050,7.88,618.0362782
067290,JW신약,3100,3.68,1780.77879196
002990,금호건설,17100,3.64,3545.6495808
138040,메리츠금융지주,129800,3.51,774.2226095
010170,대한광통신,13570,1.95,898.8189749
001210,금호전기,13300,1.76,1047.95662055
007660,이수페타시스,112000,0.81,797.245039
003490,대한항공,28900,0.52,914.68143725
036930,주성엔지니어링,173700,0.4,1786.601962
