종목코드,종목명,현재가,등락률,거래대금_억
171090,선익시스템,76700,30.0,999.920233
009830,한화솔루션,36450,29.95,10569.42062575
003380,하림지주,19610,29.95,1452.6004732
128820,대성산업,11240,29.94,2135.4123074
322000,HD현대에너지솔루션,70500,29.83,1153.0920045
086390,유니테스트,18400,29.03,646.41875095
010060,OCI홀딩스,151100,28.05,1823.118996
077360,덕산하이메탈,11640,26.8,1590.89314005
033100,제룡전기,60400,26.76,1425.7494055
088130,동아엘텍,7900,26.4,524.7769407
130660,한전산업,16100,20.51,1734.8716398
084670,동양고속,69900,19.9,1822.6086605
225190,LK삼양,2185,17.66,1476.33452
491000,리브스메드,87400,17.16,2340.9163305
009070,KCTC,7990,16.13,1391.47333165
0015N0,아로마티카,11600,15.31,949.95501195
482630,삼양엔씨켐,35200,14.85,826.09255
020150,롯데에너지머티리얼즈,47750,13.83,1023.9552055
457190,이수스페셜티케미컬,122200,13.67,2373.4855545
100790,미래에셋벤처투자,25000,13.12,2105.12789375
052690,한전기술,148200,12.19,3284.1562865
452260,한화갤러리아,2235,11.47,1569.9635981
222080,씨아이에스,13350,11.25,758.10860495
241520,DSC인베스트먼트,9280,10.61,536.148397
018880,한온시스템,3725,9.88,1678.69320576
000650,천일고속,330000,9.27,779.109695
047040,대우건설,5590,9.18,858.6451604
001440,대한전선,33500,8.77,4344.786231
336260,두산퓨얼셀,36850,8.38,510.83965825
005830,DB손해보험,152800,8.29,791.499173
323410,카카오뱅크,25000,8.23,2084.056774
006260,LS,233000,8.12,685.70632
234340,헥토파이낸셜,26250,7.8,886.0709725
281740,레이크머티리얼즈,27550,7.41,620.430193
083650,비에이치아이,78700,7.37,588.1564635
128940,한미약품,540000,7.36,1632.063945
112610,씨에스윈드,44850,7.17,514.7741545
036930,주성엔지니어링,48000,6.9,712.1093765
950250,테라뷰,10100,6.88,1791.25169045
103590,일진전기,69500,6.6,721.705842
010130,고려아연,1829000,6.59,1022.78796
080220,제주반도체,43850,6.43,3669.900001
450080,에코프로머티,71100,6.28,959.328874
388050,지투파워,9500,6.26,614.6353571
032830,삼성생명,197500,6.01,1009.761238
062040,산일전기,157000,5.94,1044.874243
007660,이수페타시스,125400,5.91,2299.8351965
017670,SK텔레콤,77900,5.84,1568.46792
034020,두산에너빌리티,96500,5.81,11844.82718
015760,한국전력,62700,5.38,3929.216548
290650,엘앤씨바이오,94300,5.36,621.571256
000810,삼성화재,516000,4.98,522.75784
456160,지투지바이오,87800,4.9,1059.398587
006910,보성파워텍,8140,4.9,513.3039097
047050,포스코인터내셔널,68300,4.75,1218.305611
000880,한화,122900,4.6,749.2261085
047810,한국항공우주,171200,4.58,2189.527342
006400,삼성SDI,391500,4.54,4776.2146275
010120,LS ELECTRIC,639000,4.41,1936.68916
402340,SK스퀘어,569000,4.21,5684.5900772
0009K0,에임드바이오,55600,4.12,675.7756765
000720,현대건설,113000,4.05,2310.076317
267260,HD현대일렉트릭,924000,3.94,1335.293515
082740,한화엔진,59400,3.85,581.2001635
098460,고영,33800,3.84,1159.291068
051910,LG화학,318000,3.75,1109.24939
348340,뉴로메카,91500,3.74,759.255479
086520,에코프로,175800,3.53,10117.543182
032820,우리기술,9480,3.38,2665.52800155
068270,셀트리온,214500,3.37,1707.7686225
003490,대한항공,23750,3.04,530.1785965
064400,LG씨엔에스,71700,3.02,1329.7334945
373220,LG에너지솔루션,402500,2.94,1351.0168525
064350,현대로템,228500,2.93,2046.804675
272210,한화시스템,123000,2.93,5154.011605
096770,SK이노베이션,112700,2.92,507.7988105
038460,바이오스마트,6250,2.8,530.4039394
377300,카카오페이,68600,2.69,1074.9605615
089030,테크윙,48250,2.66,670.95247375
003670,포스코퓨처엠,232500,2.65,1292.2967025
055550,신한지주,90300,2.61,1671.55581632
005380,현대차,504000,2.54,8635.847525
006800,미래에셋증권,51200,2.5,3828.704244
066570,LG전자,102800,2.49,1416.2054805
316140,우리금융지주,32050,2.4,693.17298675
105560,KB금융,142100,2.38,2034.224294
006730,서부T&D,18580,2.26,659.61438145
034730,SK,331000,2.16,873.018485
086790,하나금융지주,112500,2.09,1074.9910945
010140,삼성중공업,29250,2.09,1108.25297425
012450,한화에어로스페이스,1324000,1.92,1888.03163
000250,삼천당제약,539000,1.89,2296.763735
042660,한화오션,144000,1.84,4325.9810225
000270,기아,156800,1.82,2165.628467
005490,POSCO홀딩스,363500,1.82,1589.4739575
009540,HD한국조선해양,424500,1.68,695.078675
058470,리노공업,98200,1.66,1157.4776865
042700,한미반도체,202500,1.61,3011.8870505
247540,에코프로비엠,222500,1.6,2411.3424075
125490,한라캐스트,22800,1.56,532.9188615
079550,LIG넥스원,469000,1.19,506.2627525
005387,현대차2우B,265500,1.14,599.6096275
307950,현대오토에버,447000,1.13,567.0473325
005930,삼성전자,169100,0.96,49881.4401016
012330,현대모비스,448500,0.9,1282.316195
298040,효성중공업,2384000,0.72,1363.82035
319400,현대무벡스,34700,0.58,776.51171175
207940,삼성바이오로직스,1759000,0.57,974.565325
028260,삼성물산,316500,0.48,1044.4016425
099320,쎄트렉아이,214000,0.47,619.29685
178320,서진시스템,36600,0.41,1260.3849
086280,현대글로비스,251000,0.4,848.37736
000150,두산,902000,0.33,930.92243
489790,한화비전,64100,0.31,516.2073305
352820,하이브,369500,0.27,696.97733
329180,HD현대중공업,583000,0.17,866.103955
277810,레인보우로보틱스,757000,0.13,1233.02499
012210,삼미금속,17920,0.11,1136.23865935
