종목코드,종목명,현재가,등락률,거래대금_억
361610,SK아이이테크놀로지,19960,29.95,987.9569711
052690,한전기술,123000,13.26,2243.8282235
037440,희림,4505,12.91,603.69900097
417030,니어스랩,32900,12.67,681.734534
130660,한전산업,13260,12.66,944.30639805
032830,삼성생명,312000,9.47,3038.0147075
047040,대우건설,19280,9.42,3657.2717354
326030,SK바이오팜,91600,8.53,500.662266
000150,두산,1190500,8.13,730.155605
000720,현대건설,130900,7.91,2671.0116885
950260,인제니아테라퓨틱스(Reg.S),17820,7.61,2855.1881277
006360,GS건설,37550,7.29,1855.4622305
214450,파마리서치,444000,7.12,822.0597
015760,한국전력,35000,7.03,1880.6129565
034020,두산에너빌리티,85700,6.2,5020.3135875
003490,대한항공,27900,6.08,1459.6058805
003230,삼양식품,1515000,5.94,1016.10344
078930,GS,128500,5.5,644.5554145
028260,삼성물산,387000,5.45,1250.804885
128940,한미약품,526000,4.99,2792.50963
028050,삼성E&A,48100,4.91,970.73297425
388050,지투파워,10170,3.88,567.1376196
010120,LS ELECTRIC,202500,3.63,1024.719308
007660,이수페타시스,110500,3.37,750.773567
005930,삼성전자,263500,2.53,43346.200055
068270,셀트리온,194300,2.48,554.3105625
002990,금호건설,15740,2.34,1437.65283365
196170,알테오젠,312500,2.29,2215.9556425
267260,HD현대일렉트릭,734000,2.09,662.2801
005935,삼성전자우,198200,1.9,8622.4958595
000660,SK하이닉스,1709500,1.88,44377.736735
001820,삼화콘덴서,106700,1.72,1026.9935755
086790,하나금융지주,132800,1.53,568.9122315
298040,효성중공업,2797000,1.52,596.51614
010950,S-Oil,141450,1.11,553.302519
0155E0,해치텍,14050,0.86,605.59344945
055550,신한지주,107400,0.85,665.6203375
017670,SK텔레콤,99600,0.71,695.841569
207940,삼성바이오로직스,1593000,0.5,557.12138
010170,대한광통신,13560,0.44,1810.93319315
402340,SK스퀘어,1064000,0.38,4383.250825
403870,HPSP,48650,0.31,843.79469725
373220,LG에너지솔루션,350500,0.29,523.477005
278470,에이피알,441000,0.11,914.5640775
