종목코드,종목명,현재가,등락률,거래대금_억
003680,한성기업,14520,29.99,773.9224956
042700,한미반도체,269500,29.88,6079.0813875
353200,대덕전자,143200,21.98,2540.7963995
080220,제주반도체,89100,20.9,3506.379769
058730,다스코,5220,18.91,914.79650153
087010,펩트론,130000,18.18,801.769849
402340,SK스퀘어,1382000,16.13,14096.60771
036540,SFA반도체,6050,14.15,649.1529128
079550,LIG디펜스앤에어로스페이스,757000,13.83,987.541625
069540,빛과전자,2825,13.45,1320.56121954
222800,심텍,121600,12.59,765.4848575
240810,원익IPS,142700,12.27,3294.5890365
009150,삼성전기,1413000,12.14,13184.34073
440110,파두,79900,12.06,559.5520485
096770,SK이노베이션,117000,11.53,1169.744072
178320,서진시스템,41950,11.27,812.6691315
403870,HPSP,46700,11.19,1788.0972525
031980,피에스케이홀딩스,156200,10.78,626.732982
004310,현대약품,6710,10.54,1113.68037865
086520,에코프로,86400,9.23,1049.673053
475150,SK이터닉스,53300,9.22,2807.76911375
016360,삼성증권,111100,9.03,614.5828015
000660,SK하이닉스,2082000,8.83,126097.29711
036930,주성엔지니어링,209500,8.77,6089.31083
004170,신세계,610000,8.73,527.171815
037070,파세코,8010,8.68,562.87028915
071050,한국금융지주,235000,8.55,592.598375
034730,SK,609000,8.36,1689.20927
001820,삼화콘덴서,96700,8.29,695.875119
477850,마키나락스,30150,7.87,869.423245
006800,미래에셋증권,41750,7.74,758.71727125
247540,에코프로비엠,120900,7.37,516.6137935
010120,LS ELECTRIC,201500,7.35,1626.437785
011070,LG이노텍,688000,7.33,1495.390675
298040,효성중공업,2868000,7.13,1367.48464
089030,테크윙,51900,7.12,891.2753225
001440,대한전선,29950,6.96,598.5887965
010950,S-Oil,140400,6.85,776.517884
042660,한화오션,82000,6.77,1387.232671
058470,리노공업,77900,6.57,552.1757655
012450,한화에어로스페이스,929000,6.54,2099.54951015
032830,삼성생명,337500,6.47,1703.453605
005930,삼성전자,279500,6.27,67770.0189925
006400,삼성SDI,454000,6.2,2778.0494925
347850,디앤디파마텍,76000,6.15,877.9014275
028050,삼성E&A,42550,5.98,629.62406975
000150,두산,1289000,5.92,789.167055
010170,대한광통신,11680,5.7,1131.2856816
005935,삼성전자우,192000,5.38,6033.6742805
000810,삼성화재,661000,5.25,696.580645
006340,대원전선,13400,5.1,2373.9343031
012330,현대모비스,489500,5.04,1389.838045
066570,LG전자,194000,4.64,2738.5169385
007660,이수페타시스,102100,4.29,547.0952845
373220,LG에너지솔루션,335000,4.04,1085.1602375
000270,기아,145000,3.87,1508.889557
028260,삼성물산,367000,3.67,2588.0010375
005490,POSCO홀딩스,314500,3.62,985.5664325
035420,NAVER,189600,3.49,1280.318605
064400,LG씨엔에스,68300,3.48,593.1739865
267260,HD현대일렉트릭,823000,3.26,1243.12605
196170,알테오젠,288500,3.22,1958.9852225
009830,한화솔루션,30800,3.18,693.29649075
035720,카카오,34900,3.1,662.10388425
034020,두산에너빌리티,73000,2.96,1857.956492
214450,파마리서치,327500,2.83,545.205535
010140,삼성중공업,21850,2.82,676.711485
278470,에이피알,385500,2.8,748.95101
047040,대우건설,16240,2.59,603.5491645
067310,하나마이크론,39200,2.48,859.54803875
009540,HD한국조선해양,335000,2.45,767.626775
005380,현대차,434000,2.24,4078.450465
073240,금호타이어,6680,2.14,514.9781588
086790,하나금융지주,136800,2.09,1261.602199
316140,우리금융지주,31300,1.95,693.03949925
068270,셀트리온,175700,1.68,869.164647
064350,현대로템,167700,1.39,789.885689
207940,삼성바이오로직스,1383000,1.1,570.93348
329180,HD현대중공업,471000,1.07,2106.00921
089970,브이엠,115900,1.05,1140.300488
105560,KB금융,181600,0.89,3230.9277175
055550,신한지주,107300,0.75,1412.8979775
003490,대한항공,26650,0.57,855.71862425
319660,피에스케이,204500,0.49,1651.380311
