종목코드,종목명,현재가,등락률,거래대금_억
459510,나우로보틱스,30550,30.0,545.737467
024840,KBI메탈,5100,29.94,1812.67150123
025860,남해화학,11740,24.36,5064.96068785
062040,산일전기,266000,20.36,6603.6202875
076610,해성옵틱스,1739,19.35,614.87738413
065440,이루온,4010,18.64,828.13804837
0129K0,신한제18호스팩,2355,17.75,7463.82261185
059120,아진엑스텍,8910,17.7,1494.87164365
125020,티씨머티리얼즈,8430,15.48,2139.09893435
046890,서울반도체,16510,15.29,2328.0039152
006340,대원전선,15050,14.97,12687.35795515
432720,퀄리타스반도체,25050,14.65,2335.151842
396300,세아메카닉스,5900,10.9,1032.067666
254490,미래반도체,23350,10.4,593.605674
001440,대한전선,56300,9.96,18843.24244975
006260,LS,453000,8.24,1614.8648425
454910,두산로보틱스,110200,7.83,2073.231638
490470,세미파이브,42450,7.74,1378.04038975
001550,조비,15930,7.2,535.00182
322000,HD현대에너지솔루션,231000,7.19,3316.066775
033100,제룡전기,70400,6.51,1011.6683585
050890,쏠리드,17110,6.47,3723.78949315
058470,리노공업,119300,6.42,3135.8789915
024060,흥구석유,17930,5.84,2573.227338
009830,한화솔루션,50700,5.74,6255.51970175
489790,한화비전,86200,5.51,1897.961803
261780,차백신연구소,4100,5.26,661.77983639
178320,서진시스템,59500,4.94,2150.353007
041910,폴라리스AI파마,7480,4.91,1237.48529275
147830,제룡산업,11690,4.56,1580.74129815
340440,세림B&G,2510,4.37,914.75880877
352820,하이브,263000,4.16,1790.18019
347700,스피어,42200,3.94,609.03366975
000990,DB하이텍,158500,3.87,926.057297
066570,LG전자,140900,3.76,6689.7817165
336260,두산퓨얼셀,60800,3.75,890.119636
199820,제일일렉트릭,17260,3.73,3607.74980585
452190,한빛레이저,7960,3.51,652.71102055
267250,HD현대,310500,3.16,955.86279
017510,세명전기,14500,2.98,1296.56265365
007660,이수페타시스,150300,2.95,2223.9750715
042700,한미반도체,368000,2.94,9763.13892
047050,포스코인터내셔널,87300,2.83,1218.1692025
103590,일진전기,122500,2.42,1507.6590655
425040,티이엠씨,17160,2.39,510.0954297
003230,삼양식품,1341000,2.05,875.208
010120,LS ELECTRIC,278000,1.83,3242.3979225
064350,현대로템,268500,1.7,4019.95538
047810,한국항공우주,169000,1.62,1587.403355
000150,두산,1596000,1.53,1728.33181
402340,SK스퀘어,841000,1.33,5296.09264
456160,지투지바이오,85600,0.82,643.642808
000880,한화,133400,0.68,550.3516615
086790,하나금융지주,127900,0.63,1209.4621815
009150,삼성전기,832000,0.6,7642.244015
010170,대한광통신,15150,0.53,5080.53851505
003280,흥아해운,2890,0.35,880.03203843
082740,한화엔진,88000,0.34,955.9973695
010950,S-Oil,134500,0.15,1014.4363285
036930,주성엔지니어링,126000,0.08,996.845774
