종목코드,종목명,현재가,등락률,거래대금_억
126640,화신정공,5380,29.79,586.89007596
025980,아난티,5250,16.67,2362.21683623
045390,대아티아이,3310,9.78,522.46896956
403870,HPSP,46150,8.21,2614.02652625
024840,KBI메탈,5870,8.1,765.6973777
000720,현대건설,118000,7.18,821.6926
322000,HD현대에너지솔루션,131500,5.54,738.0454205
012450,한화에어로스페이스,1196000,4.36,4353.716715
006360,GS건설,35400,3.66,888.340537
005830,DB손해보험,188100,3.35,507.544766
028050,삼성E&A,49350,3.03,632.1659905
257720,실리콘투,45850,3.03,1611.71430825
007660,이수페타시스,105900,2.92,1466.596076
196170,알테오젠,305500,2.52,946.203525
010060,OCI홀딩스,279000,2.39,791.7133575
373220,LG에너지솔루션,358500,2.14,731.08976
125490,한라캐스트,12100,1.94,978.2268242
009830,한화솔루션,34550,1.62,812.34992825
047040,대우건설,17400,1.34,564.8600229
222800,심텍,112200,1.17,915.234359
006340,대원전선,14270,1.13,525.72039975
006400,삼성SDI,491250,0.67,1611.5607625
079550,LIG디펜스앤에어로스페이스,799000,0.5,792.33101
475150,SK이터닉스,58700,0.34,2090.2921815
047770,코데즈컴바인,3515,0.14,701.52294964
