종목코드,종목명,현재가,등락률,거래대금_억
153890,져스텍,17530,40.24,7949.82783665
058730,다스코,4465,29.99,595.54432569
226950,올릭스,167200,24.22,1399.5977275
086520,에코프로,118000,23.69,3226.532608
373220,LG에너지솔루션,400500,20.81,3179.323625
298380,에이비엘바이오,106600,20.18,917.842917
009420,한올바이오파마,69000,19.38,1137.80321
347850,디앤디파마텍,92500,19.05,1839.2431425
066970,엘앤에프,116900,18.2,665.890121
128940,한미약품,428000,16.94,640.512295
003670,포스코퓨처엠,187600,16.81,858.731804
475150,SK이터닉스,50000,15.74,5326.5499565
247540,에코프로비엠,154500,15.56,1425.7489005
009830,한화솔루션,35300,15.17,586.529253
028050,삼성E&A,47650,14.96,1386.90288375
090430,아모레퍼시픽,111500,14.95,1005.3120185
141080,리가켐바이오,162900,14.0,1907.1721295
093370,후성,18700,13.95,600.83415985
051910,LG화학,308000,13.65,897.139035
006400,삼성SDI,512000,12.53,3647.23297
000720,현대건설,116100,12.39,1101.591215
032820,우리기술,12530,12.18,584.51412385
010950,S-Oil,103700,11.27,513.0449415
001440,대한전선,34450,11.13,951.85649075
010120,LS ELECTRIC,224000,10.34,2174.9600175
352820,하이브,195300,9.84,649.246972
161890,한국콜마,99400,9.59,567.820227
005490,POSCO홀딩스,333000,9.18,1650.92486
108490,로보티즈,253000,9.05,524.8603225
047040,대우건설,19810,8.91,1593.2560902
064350,현대로템,184900,8.89,1127.232891
196170,알테오젠,373000,8.59,2560.15268
034020,두산에너빌리티,88000,8.51,3599.238466
006800,미래에셋증권,43550,8.2,1294.73567275
267270,HD건설기계,119200,8.17,507.197209
035720,카카오,35850,8.14,629.76907025
178320,서진시스템,52800,8.09,724.764822
068270,셀트리온,179200,8.02,1349.6096195
207940,삼성바이오로직스,1448000,7.82,1216.56547
214450,파마리서치,349000,7.72,1491.88621
042660,한화오션,105500,7.65,1057.2426495
277810,레인보우로보틱스,516000,7.5,578.87484
006260,LS,358500,7.34,859.9599575
036930,주성엔지니어링,176600,6.64,3954.770796
073240,금호타이어,5320,6.61,582.1545587
278470,에이피알,386000,6.34,866.3018805
010140,삼성중공업,24450,6.3,1012.7992335
047810,한국항공우주,150400,6.21,713.0999995
267260,HD현대일렉트릭,937000,6.12,1421.952325
016360,삼성증권,109700,5.68,587.693412
298040,효성중공업,3274000,5.51,1294.72597
064400,LG씨엔에스,79200,5.46,608.2108885
055550,신한지주,96400,5.24,1229.0265195
009540,HD한국조선해양,363500,5.21,607.70966
329180,HD현대중공업,592000,4.96,1812.56776
307950,현대오토에버,531000,4.73,506.053905
086790,하나금융지주,114800,4.65,842.1685895
018260,삼성에스디에스,198700,4.63,949.6963365
003230,삼양식품,1160000,4.41,595.124755
122350,삼기,1907,3.98,755.70268659
000270,기아,140600,3.92,1085.9047835
035420,NAVER,204000,3.87,2193.194426
010170,대한광통신,13540,3.52,951.03535225
005380,현대차,497000,3.43,5782.1303075
012330,현대모비스,502000,3.19,2439.129845
015760,한국전력,38250,3.1,802.84364
105560,KB금융,153700,2.95,1990.8427025
357780,솔브레인,342500,2.85,528.3511175
316140,우리금융지주,29100,2.65,605.345541
000150,두산,1478000,2.5,1551.88917
009150,삼성전기,2038000,2.26,16214.565275
950160,코오롱티슈진,97400,2.2,550.599609
403870,HPSP,53700,1.9,3099.9124165
007660,이수페타시스,109700,1.76,1244.811851
067310,하나마이크론,49400,1.65,820.0934585
079550,LIG디펜스앤에어로스페이스,745000,1.36,1014.21199
058470,리노공업,85300,1.19,1231.9756745
003490,대한항공,28350,1.07,583.007886
095340,ISC,185900,1.03,598.521522
012450,한화에어로스페이스,1020000,0.89,2568.78876
066570,LG전자,196700,0.41,3070.9346495
042700,한미반도체,258000,0.19,2411.5840475
