종목코드,종목명,현재가,등락률,거래대금_억
476060,온코닉테라퓨틱스,14500,20.33,541.6279435
006660,삼성공조,13580,17.07,1073.3076338
004310,현대약품,7600,13.26,1864.49353855
413630,씨피시스템,3360,12.37,766.55102931
279570,케이뱅크,6390,11.13,889.99728405
005360,모나미,3730,8.27,1054.25678889
000810,삼성화재,701000,6.05,1010.384845
042660,한화오션,86700,5.73,2343.3597925
009540,HD한국조선해양,354000,5.67,884.2241075
017670,SK텔레콤,89700,5.53,1234.5509875
067290,JW신약,1970,5.35,879.06453342
096770,SK이노베이션,121400,3.76,2275.773253
000270,기아,149700,3.24,1424.6285485
010950,S-Oil,144900,3.21,740.0199475
035720,카카오,35900,2.87,949.9265945
329180,HD현대중공업,484000,2.76,1330.484475
214450,파마리서치,336500,2.75,707.093215
010140,삼성중공업,22300,2.06,825.0675275
278470,에이피알,393000,1.95,708.6844125
028300,HLB,35300,1.73,1301.16938975
012450,한화에어로스페이스,943000,1.51,1338.91872
047810,한국항공우주,149200,1.15,500.734715
316140,우리금융지주,31500,0.64,640.6957865
055550,신한지주,107900,0.56,1577.3867585
015760,한국전력,34050,0.44,628.529209
037070,파세코,8030,0.25,936.8371156
035420,NAVER,190000,0.21,1388.578972
068270,셀트리온,175800,0.06,870.4372655
