종목코드,종목명,현재가,등락률,거래대금_억
459550,알트,2575,29.98,568.3531327
005180,빙그레,82400,19.94,842.4421515
007340,DN오토모티브,58900,19.11,508.11682925
125490,한라캐스트,12590,16.25,2358.91718505
396300,세아메카닉스,4825,15.85,562.07990483
466100,클로봇,32700,13.74,883.065506
004370,농심,437500,12.32,660.583385
088350,한화생명,5630,11.93,793.7906117
950160,코오롱티슈진,28550,11.52,2763.01438575
319400,현대무벡스,28000,10.67,2803.091588
017670,SK텔레콤,100500,10.32,3063.8493795
307950,현대오토에버,489500,9.02,1123.2884675
078930,GS,117000,8.94,931.402487
083650,비에이치아이,61300,8.5,640.0618375
005380,현대차,453000,8.24,5379.0783375
108490,로보티즈,280000,7.28,1087.7345025
012330,현대모비스,547000,7.05,1894.58397
066970,엘앤에프,109700,6.92,542.288078
039030,이오테크닉스,404000,6.74,718.1655375
011070,LG이노텍,654000,6.34,1712.6294
006400,삼성SDI,516000,5.95,2325.8795525
034730,SK,585000,5.79,1240.78796
096770,SK이노베이션,128700,5.75,860.913402
058610,에스피지,118600,5.7,1625.9011225
042660,한화오션,95800,5.62,1913.1167575
001450,현대해상,45350,5.59,503.3455165
003550,LG,120000,5.54,597.299798
353200,대덕전자,119100,5.4,1227.6213495
257720,실리콘투,42850,5.02,1109.8306545
003230,삼양식품,1270000,4.18,1083.81909
005935,삼성전자우,195600,4.15,7441.072745
066570,LG전자,215000,4.12,3427.2905975
440110,파두,65500,3.97,799.466055
009540,HD한국조선해양,386000,3.9,901.313255
009150,삼성전기,1558000,3.66,15042.82797
402340,SK스퀘어,1154000,3.31,7591.695075
032830,삼성생명,301000,3.26,1179.56229796
000660,SK하이닉스,1645000,3.26,74896.99281
000270,기아,141700,3.13,1089.6268751
329180,HD현대중공업,510000,2.82,1108.49102
222800,심텍,108700,2.74,927.3870875
018260,삼성에스디에스,243500,2.74,686.810895
005490,POSCO홀딩스,334000,2.61,1067.7418725
005930,삼성전자,274500,2.43,58744.509615
267260,HD현대일렉트릭,803000,2.29,737.83488
475150,SK이터닉스,58300,2.1,2215.094098
034020,두산에너빌리티,82600,2.1,1746.866045
064400,LG씨엔에스,79900,1.91,1268.4003405
000720,현대건설,115800,1.85,570.1241765
095610,테스,147500,1.72,675.7330775
086520,에코프로,93600,1.63,711.84027
028050,삼성E&A,49800,1.63,788.188663
086790,하나금융지주,133000,1.53,901.1192875
439960,코스모로보틱스,16770,1.51,891.1531963
010140,삼성중공업,22300,1.36,681.05885375
042700,한미반도체,229000,1.33,1281.5400675
033780,KT&G,176000,1.27,734.2521605
161890,한국콜마,136700,1.11,829.594974
000150,두산,1276000,1.11,654.633375
028260,삼성물산,369000,1.1,1014.8960925
373220,LG에너지솔루션,369500,1.09,888.243535
010170,대한광통신,13370,0.98,838.65121975
277810,레인보우로보틱스,501000,0.8,675.2694775
055550,신한지주,107400,0.75,741.2927145
035420,NAVER,228000,0.66,1707.68122
000810,삼성화재,615000,0.65,1163.11697408
015760,한국전력,33250,0.45,546.82654125
010060,OCI홀딩스,279000,0.36,596.4532125
105560,KB금융,168500,0.24,1599.8855705
388050,지투파워,10440,0.1,1516.7770616
