종목코드,종목명,현재가,등락률,거래대금_억
387690,레메디,14030,26.74,730.07813745
025980,아난티,4665,18.1,894.47249484
950260,인제니아테라퓨틱스(Reg.S),13910,15.92,5683.022054
007820,엠엑스로보틱스,5080,14.16,624.08433565
003280,흥아해운,1927,12.49,718.80504421
067310,하나마이크론,40300,10.11,2482.95181825
007660,이수페타시스,104800,9.62,1223.5525945
001450,현대해상,49150,8.38,591.511892
403870,HPSP,43250,7.05,2603.03792925
043260,성호전자,21700,6.37,531.38933805
011200,HMM,22600,6.35,1128.967793
006260,LS,344000,6.34,803.438565
007340,DN오토모티브,62300,5.77,540.2549305
093370,후성,13100,5.65,1788.3802009
440110,파두,69100,5.5,736.1214625
003230,삼양식품,1339000,5.43,962.033685
039030,이오테크닉스,423500,4.83,855.670905
007810,코리아써키트,66000,4.6,566.2079415
257720,실리콘투,44600,4.08,603.31665775
222800,심텍,113000,3.96,1285.6628405
010950,S-Oil,153200,3.79,546.410086
032830,삼성생명,310500,3.16,1212.9749575
096770,SK이노베이션,132300,2.8,894.578166
000810,삼성화재,628000,2.11,784.45047
002990,금호건설,13680,2.09,1470.01153325
178320,서진시스템,37650,1.89,722.82813325
036930,주성엔지니어링,180700,1.63,3790.394035
034730,SK,593500,1.45,681.149425
010120,LS ELECTRIC,209500,1.45,1156.4534775
078930,GS,118700,1.45,597.208875
000660,SK하이닉스,1668000,1.4,75171.094115
042700,한미반도체,231750,1.2,1218.79914
298040,효성중공업,2981000,0.91,1167.492935
278470,에이피알,393000,0.64,606.8181025
475150,SK이터닉스,58500,0.34,2100.4619505
028260,삼성물산,369500,0.14,1200.0946725
