종목코드,종목명,현재가,등락률,거래대금_억
319400,현대무벡스,23450,22.01,933.75629405
477850,마키나락스,26400,8.87,534.062168
439960,코스모로보틱스,15510,8.39,825.5589755
035420,NAVER,224000,7.95,4020.369645
316140,우리금융지주,33200,7.62,712.84690625
950160,코오롱티슈진,15900,6.0,1825.4800338
018260,삼성에스디에스,220000,5.01,614.4732175
196170,알테오젠,315000,4.83,546.752105
003490,대한항공,26550,4.32,563.68688725
036930,주성엔지니어링,145700,3.33,1333.528731
240810,원익IPS,102900,2.39,522.9250845
207940,삼성바이오로직스,1542500,1.61,623.585075
066570,LG전자,171600,1.42,647.6546505
006340,대원전선,13890,1.17,1690.9022415
017670,SK텔레콤,101100,1.1,1871.507237
005935,삼성전자우,178200,0.62,1742.6055385
080220,제주반도체,70600,0.43,512.231184
042700,한미반도체,200500,0.25,550.381181
