종목코드,종목명,현재가,등락률,거래대금_억
376900,로킷헬스케어,128700,30.0,1039.755401
226590,엠디바이스,36200,29.98,855.810165
445680,큐리옥스바이오시스템즈,140300,28.6,1392.2599915
047040,대우건설,14780,22.05,15561.46540795
393890,더블유씨피,15010,19.89,861.4607445
475580,에이럭스,13110,19.4,790.8983896
032820,우리기술,28750,19.29,19860.78889425
412350,레이저쎌,7660,19.13,1272.72330215
356860,티엘비,70200,18.78,806.192831
010060,OCI홀딩스,192400,16.61,896.1806275
011170,롯데케미칼,81600,16.24,536.9387945
006360,GS건설,25450,15.68,1238.0350535
490470,세미파이브,28850,13.58,674.58055425
006340,대원전선,6440,13.58,2808.70413395
403870,HPSP,49800,13.05,5686.05915325
001820,삼화콘덴서,60800,12.8,954.566099
041020,폴라리스오피스,5700,11.98,1217.74231575
353200,대덕전자,75100,11.76,2032.6493695
402490,그린리소스,15820,10.71,770.51840815
090710,휴림로봇,14870,10.64,5625.93842405
199820,제일일렉트릭,11840,10.45,853.28517645
062040,산일전기,154400,10.44,507.4066895
082920,비츠로셀,27600,9.52,1555.5251485
010120,LS ELECTRIC,834000,9.45,1330.739955
007660,이수페타시스,125000,9.36,2298.575128
095340,ISC,230000,9.0,678.13023
032830,삼성생명,236500,8.99,1335.854685
088350,한화생명,5220,8.98,1520.15869781
067310,하나마이크론,34000,8.8,874.62738325
000660,SK하이닉스,1053500,8.61,35706.798725
489790,한화비전,83500,8.58,1102.079698
001510,SK증권,1877,8.5,2547.12497079
402340,SK스퀘어,632500,7.75,2894.739285
028260,삼성물산,301000,7.69,1416.8068275
298040,효성중공업,2736000,7.46,1260.141325
000150,두산,1192000,7.39,891.592425
018880,한온시스템,4395,7.33,1204.71214991
005930,삼성전자,207500,7.01,43302.667871
035510,신세계 I&C,24150,6.86,3011.41212475
242040,나무기술,7340,6.38,512.622861
000720,현대건설,170200,5.71,2350.844165
100790,미래에셋벤처투자,24100,5.47,1151.026205
000270,기아,176050,5.23,1706.539911
322000,HD현대에너지솔루션,132500,5.16,2084.6944695
000250,삼천당제약,777000,5.14,1148.22823
046120,오르비텍,9880,4.99,553.56260755
097230,HJ중공업,27450,4.97,714.33540775
005935,삼성전자우,148000,4.96,6690.287334
058470,리노공업,115400,4.91,709.437565
217590,티엠씨,18820,4.85,651.821319
087010,펩트론,326000,4.82,629.59374
086790,하나금융지주,115200,4.82,634.733777
476830,알지노믹스,194500,4.68,3079.000022
267260,HD현대일렉트릭,974000,4.62,883.258035
222800,심텍,59100,4.6,662.0218255
475150,SK이터닉스,42450,4.43,1094.5109895
055550,신한지주,95200,4.39,2170.213148
005380,현대차,544500,4.31,4426.231295
066570,LG전자,119400,4.28,948.17365
950250,테라뷰,9070,4.25,1436.24302045
042370,비츠로테크,11270,4.16,527.72778805
012330,현대모비스,429500,4.12,780.968285
051910,LG화학,320000,4.07,774.181635
048410,현대바이오,16160,3.99,631.5842342
003670,포스코퓨처엠,200750,3.96,694.3366635
015760,한국전력,50100,3.94,996.41143975
009150,삼성전기,464000,3.92,3474.489735
006400,삼성SDI,403500,3.73,1301.8517425
278470,에이피알,361500,3.58,846.696215
010950,S-Oil,110300,3.57,832.5563105
001440,대한전선,30600,3.55,857.45608875
034730,SK,352000,3.53,586.6743075
000810,삼성화재,494000,3.46,580.2528625
011930,신성이엔지,3010,3.44,4919.80946123
105560,KB금융,155500,3.19,1714.4190115
086520,에코프로,153900,3.08,1326.522064
080220,제주반도체,44100,3.04,659.438902
207940,삼성바이오로직스,1633000,2.9,710.94746
071050,한국금융지주,240000,2.78,669.6097625
417200,LS머트리얼즈,22600,2.73,1020.11383125
263750,펄어비스,65300,2.67,828.492313
038500,삼표시멘트,17850,2.65,583.3547877
003490,대한항공,25500,2.62,533.78910325
316140,우리금융지주,33450,2.61,628.848834
009830,한화솔루션,50700,2.53,1359.2573475
277810,레인보우로보틱스,739000,2.5,839.603005
034020,두산에너빌리티,107000,2.49,4123.7888835
042700,한미반도체,308500,2.49,2190.41086
017670,SK텔레콤,81400,2.13,552.995404
298380,에이비엘바이오,195000,2.09,962.938203
005490,POSCO홀딩스,349500,2.04,682.9793725
068270,셀트리온,210000,1.94,766.675525
089030,테크윙,61800,1.48,829.335531
247540,에코프로비엠,196200,1.4,566.9087585
006800,미래에셋증권,70000,1.3,2018.044467
009540,HD한국조선해양,425250,1.25,643.066575
035420,NAVER,226250,1.0,1324.603615
052690,한전기술,172100,0.88,544.6726405
373220,LG에너지솔루션,383500,0.79,953.7860475
352820,하이브,367000,0.55,766.3526475
141080,리가켐바이오,211000,0.48,770.5775625
0082N0,카나프테라퓨틱스,45900,0.44,1476.80310925
042660,한화오션,133200,0.38,1209.349832
006910,보성파워텍,12700,0.32,1789.1973863
196170,알테오젠,355500,0.28,739.122985
272210,한화시스템,139200,0.22,1362.552519
329180,HD현대중공업,588000,0.17,1220.62954
