종목코드,종목명,현재가,등락률,거래대금_억
073240,금호타이어,7800,30.0,1637.67848745
319660,피에스케이,189600,24.57,1919.466757
095610,테스,178800,23.31,1430.879329
017900,광전자,6900,22.34,503.73444585
131290,티에스이,271000,20.98,569.71381
037710,광주신세계,50000,20.19,695.7061945
089970,브이엠,103900,19.98,1242.8147355
240810,원익IPS,125100,19.26,3264.115045
010170,대한광통신,12630,18.59,3696.0032069
006340,대원전선,11290,17.24,1745.9433685
080220,제주반도체,90300,16.22,2084.9018525
093370,후성,13740,16.05,1120.3975167
000150,두산,1393000,15.79,1160.29838
007660,이수페타시스,105700,15.14,1590.866363
067310,하나마이크론,40400,14.77,576.984023
079650,서산,5910,14.76,883.49421608
032820,우리기술,11530,14.73,524.2742614
403870,HPSP,45000,14.5,1603.54716475
089030,테크윙,44400,12.55,589.02606
039030,이오테크닉스,385000,12.41,601.64395
001820,삼화콘덴서,113500,12.27,1109.58972
272210,한화시스템,72300,11.75,506.5710055
064350,현대로템,179100,11.52,1050.147085
006360,GS건설,32300,10.43,1256.31590675
247540,에코프로비엠,123100,10.4,570.849442
047040,대우건설,17680,10.22,1192.08256395
001440,대한전선,30550,9.89,625.44593725
006400,삼성SDI,440000,9.59,1822.1730575
036930,주성엔지니어링,195100,9.36,3987.630268
086520,에코프로,86300,8.69,897.1097955
000500,가온전선,252500,8.6,519.7211825
058470,리노공업,75900,8.43,673.568695
034730,SK,661000,8.36,1401.329455
105560,KB금융,185700,8.34,3530.2231975
095340,ISC,153200,8.04,567.1657345
196170,알테오젠,324000,8.0,1598.2745375
353200,대덕전자,120900,7.95,2768.4513035
079550,LIG디펜스앤에어로스페이스,749000,7.93,763.032005
034020,두산에너빌리티,78900,7.79,2136.8844545
010120,LS ELECTRIC,203500,7.44,1153.8163835
010140,삼성중공업,22500,7.4,819.0812775
440110,파두,77000,7.24,635.2021735
222800,심텍,125700,6.62,772.860231
402340,SK스퀘어,1414000,6.56,10654.327925
009150,삼성전기,1589000,6.43,12415.52721
005935,삼성전자우,197500,6.41,6062.5166375
028050,삼성E&A,44700,6.3,722.0063605
016360,삼성증권,113300,6.29,635.6755825
005490,POSCO홀딩스,315500,6.23,746.9972975
298040,효성중공업,2938000,6.06,1275.650235
035720,카카오,35650,5.94,706.52393325
006800,미래에셋증권,42600,5.84,659.36206775
012330,현대모비스,492000,5.81,1187.2029425
316140,우리금융지주,31700,5.49,612.193485
267260,HD현대일렉트릭,859000,5.4,733.12327
086790,하나금융지주,129200,5.38,1312.821651
000990,DB하이텍,122800,5.23,508.060372
000810,삼성화재,654000,5.14,543.39294
055550,신한지주,110300,5.05,1541.637581
001210,금호전기,1381,4.94,772.36052292
035420,NAVER,193500,4.93,1239.1332585
032830,삼성생명,342000,4.91,2398.5639375
009830,한화솔루션,32250,4.71,858.19274375
373220,LG에너지솔루션,328000,4.63,699.8100425
028260,삼성물산,396000,4.62,1690.8245725
009540,HD한국조선해양,342500,4.58,587.7564475
042700,한미반도체,225250,4.52,1423.768845
005930,삼성전자,290250,4.41,49203.4267025
042660,한화오션,81900,4.2,1387.7108465
064400,LG씨엔에스,72000,4.2,610.2221855
005380,현대차,462500,3.82,2662.571835
066570,LG전자,184000,3.37,2229.8737445
000270,기아,149200,3.04,1198.505637
141080,리가켐바이오,121400,2.71,509.5064825
278470,에이피알,374500,2.46,600.7432625
475150,SK이터닉스,43450,2.24,636.68926925
068270,셀트리온,176500,1.96,653.9323835
000660,SK하이닉스,2221000,1.6,92425.64732
012450,한화에어로스페이스,968000,1.57,2197.870855
058730,다스코,5030,1.41,622.72767859
002990,금호건설,17480,0.98,3830.9011894
477850,마키나락스,29900,0.84,892.91333375
003490,대한항공,26850,0.56,903.95632275
329180,HD현대중공업,508000,0.2,1074.679325
