종목코드,종목명,현재가,등락률,거래대금_억
365660,레몬헬스케어,12220,30.0,2340.8943839
002990,금호건설,14270,15.55,4610.8797183
399720,가온칩스,47450,14.34,539.7180345
058730,다스코,4015,13.74,666.31089941
347850,디앤디파마텍,85100,12.12,3341.367557
003230,삼양식품,1219000,11.02,1263.900795
001210,금호전기,1064,10.49,633.35944912
352820,하이브,233500,8.6,1829.767175
010950,S-Oil,126500,8.21,1215.31808
278470,에이피알,406500,7.4,1496.44721
214450,파마리서치,337000,7.32,939.056255
096770,SK이노베이션,103400,7.15,708.968831
0039P0,매드업,7500,6.69,1184.43557445
141080,리가켐바이오,134800,5.48,766.18962
033780,KT&G,181800,5.33,567.5270415
018260,삼성에스디에스,203500,5.28,966.450321
090430,아모레퍼시픽,126000,3.79,521.6480425
006360,GS건설,31000,1.31,1066.24730975
196170,알테오젠,334500,1.06,1103.60852
086790,하나금융지주,125700,0.72,1008.2910635
003490,대한항공,28950,0.7,966.15157275
055550,신한지주,108400,0.65,1373.868682
066570,LG전자,186900,0.65,2796.488791
068270,셀트리온,176700,0.45,843.377581
475150,SK이터닉스,43050,0.35,1316.73145425
316140,우리금융지주,31250,0.32,527.0446355
105560,KB금융,171400,0.29,2187.55625
000990,DB하이텍,113000,0.09,570.818312
