종목코드,종목명,현재가,등락률,거래대금_억
347700,스피어,19690,23.14,678.34280465
119850,지엔씨에너지,51200,21.9,1836.00313575
475150,SK이터닉스,55800,19.87,7249.90316375
459550,알트,1783,19.5,601.0245798
006360,GS건설,28750,18.56,1480.78533975
078600,대주전자재료,85200,17.19,621.5351015
141080,리가켐바이오,109900,15.2,613.360914
477850,마키나락스,22950,14.75,586.92978875
079550,LIG디펜스앤에어로스페이스,801000,14.59,1415.334675
078930,GS,96900,14.54,711.4304565
047040,대우건설,15200,14.29,1396.08774935
347850,디앤디파마텍,64800,14.29,1135.7090545
010060,OCI홀딩스,225000,14.27,1197.665235
226950,올릭스,119800,13.66,570.9352445
298380,에이비엘바이오,80400,13.24,506.9307215
032820,우리기술,10840,12.45,585.5252129
017670,SK텔레콤,91400,11.46,2239.1551445
950160,코오롱티슈진,15920,11.41,660.76983305
047810,한국항공우주,137500,11.16,686.203299
222800,심텍,97100,10.97,808.4730905
010170,대한광통신,10180,10.05,1145.00993535
196170,알테오젠,347000,9.29,1949.87212
012450,한화에어로스페이스,1004000,9.25,2900.98928936
035420,NAVER,226500,9.16,5137.9373625
064400,LG씨엔에스,68100,8.96,835.21821
098460,고영,29900,8.33,538.5298775
365660,레몬헬스케어,5910,8.24,555.94162595
018260,삼성에스디에스,219500,8.13,874.1370325
009830,한화솔루션,26800,8.06,1068.724069
108490,로보티즈,232500,7.89,942.971845
322000,HD현대에너지솔루션,129000,7.86,1004.9289845
064350,현대로템,139900,7.86,623.6990355
034020,두산에너빌리티,73000,7.83,1833.7693845
006400,삼성SDI,419500,7.7,1629.1228325
028050,삼성E&A,47750,7.55,1272.15889
080220,제주반도체,70000,7.53,1291.575574
001440,대한전선,25500,6.47,577.01839425
036930,주성엔지니어링,136000,6.42,1761.159558
298040,효성중공업,2655000,6.41,1616.06995
267260,HD현대일렉트릭,716000,6.39,1089.94506
278470,에이피알,359500,6.36,1210.4793824
000720,현대건설,101500,6.17,614.5382745
086520,에코프로,82000,5.94,1089.6282255
003230,삼양식품,1219000,5.91,781.917745
247540,에코프로비엠,102500,5.89,560.832767
042660,한화오션,87500,5.42,935.2153825
006340,대원전선,13790,5.19,2120.6867938
413630,씨피시스템,4265,4.79,875.80498647
087010,펩트론,173800,4.64,899.720893
010120,LS ELECTRIC,197000,4.56,1598.549344
403870,HPSP,35400,4.27,679.82115425
066570,LG전자,165500,4.22,1908.2710785
095610,테스,132400,4.09,718.236366
373220,LG에너지솔루션,328500,3.96,875.0712325
051910,LG화학,256500,3.85,547.0102175
352820,하이브,181000,3.84,644.066023
207940,삼성바이오로직스,1476000,3.72,749.502315
010140,삼성중공업,21650,3.59,757.84362775
402340,SK스퀘어,1060000,3.41,10206.3656443
214450,파마리서치,384500,3.36,661.111045
005490,POSCO홀딩스,313000,3.13,854.71437
096770,SK이노베이션,111300,3.06,629.0439805
240810,원익IPS,96500,2.99,1043.177675
000150,두산,1274000,2.91,858.857675
030530,원익홀딩스,20400,2.72,676.1936837
329180,HD현대중공업,483000,2.66,732.3829
006800,미래에셋증권,34050,2.41,529.69556175
319400,현대무벡스,23700,2.38,604.2972915
011070,LG이노텍,525000,2.34,1304.1729575
068270,셀트리온,185800,1.98,956.1862965
035720,카카오,37900,1.88,847.882783
277810,레인보우로보틱스,467000,1.85,672.162035
090430,아모레퍼시픽,131900,1.62,503.589871
009540,HD한국조선해양,374000,1.49,630.752225
353200,대덕전자,97800,1.14,1140.9809665
000810,삼성화재,620000,0.65,558.020625
000660,SK하이닉스,1577000,0.64,83238.5635544
439960,코스모로보틱스,17980,0.56,1171.8563431
086790,하나금융지주,127600,0.55,648.353757
267270,HD건설기계,127100,0.47,557.7437705
319660,피에스케이,126000,0.4,544.6519395
009150,삼성전기,1185000,0.34,11493.26516
042700,한미반도체,203000,0.25,1726.1480925
005930,삼성전자,240000,0.21,69228.445311
058610,에스피지,108800,0.09,1466.505307
