종목코드,종목명,현재가,등락률,거래대금_억
439960,코스모로보틱스,24000,300.0,9172.480575
452200,민테크,4485,30.0,590.17970645
007610,선도전기,12870,30.0,1851.7299736
254490,미래반도체,40100,29.98,1004.933158
004710,한솔테크닉스,14140,29.96,1005.57575485
389500,에스비비테크,90000,25.7,1444.1609425
010170,대한광통신,27950,25.06,22534.78969225
142210,유니트론텍,7600,21.6,623.01320355
018880,한온시스템,5730,20.13,8607.10352821
295310,에이치브이엠,106100,18.02,860.4418365
036930,주성엔지니어링,163800,17.93,3376.768079
017900,광전자,13200,17.75,2863.6635976
069540,빛과전자,6070,16.73,2067.6895565
100590,머큐리,10850,16.17,1114.2325248
321260,프로이천,4330,15.16,613.77387995
234340,헥토파이낸셜,39700,14.41,743.70778975
095610,테스,105200,13.24,914.2450025
108490,로보티즈,377500,12.86,3685.4012575
347700,스피어,46950,12.73,1511.8145465
336260,두산퓨얼셀,96700,12.05,2196.7911585
027360,아주IB투자,17600,11.75,5961.22483315
000660,SK하이닉스,1880000,11.51,140043.352995
046970,우리로,9900,11.11,1488.92095015
083450,GST,65200,11.07,574.3345135
000990,DB하이텍,186700,11.06,2417.2973345
072950,빛샘전자,17890,10.5,1563.9481711
277810,레인보우로보틱스,865000,10.33,3736.74774
011070,LG이노텍,688000,10.26,2222.742875
043260,성호전자,48100,9.94,1856.85276375
319660,피에스케이,114200,9.81,516.4415105
100790,미래에셋벤처투자,62500,8.7,1917.286611
440110,파두,100400,8.66,1863.1289595
012330,현대모비스,553000,8.64,5989.57375764
082920,비츠로셀,64100,8.64,562.02023545
264850,이랜시스,8720,8.32,2818.8390425
402340,SK스퀘어,1187000,8.11,15770.30905
131970,두산테스나,156600,8.07,587.008034
087010,펩트론,276500,7.59,935.429365
101170,우림피티에스,17230,7.42,653.9710135
024840,KBI메탈,9980,7.31,1681.88863935
307950,현대오토에버,635000,7.26,7674.733835
028260,삼성물산,452000,6.98,6029.4079825
443060,HD현대마린솔루션,257000,6.86,1057.579365
425040,티이엠씨,23600,6.79,753.2602
161890,한국콜마,99900,6.73,713.455374
005935,삼성전자우,194900,6.68,12817.88839232
240810,원익IPS,141600,6.55,1682.9079775
005930,삼성전자,285500,6.33,102780.92379571
012860,모베이스전자,4640,6.3,590.58240414
010140,삼성중공업,33950,6.26,5305.00642075
000270,기아,174700,6.2,5185.5547555
005380,현대차,646000,5.38,16246.98473
058610,에스피지,142200,5.1,1614.502664
017670,SK텔레콤,98200,5.03,1022.80972195
009540,HD한국조선해양,474000,4.87,1672.65216
039030,이오테크닉스,501000,4.7,598.1866825
161580,필옵틱스,57100,4.39,1307.279217
218410,RFHIC,104000,4.31,542.5499385
259960,크래프톤,284500,4.21,614.7788525
079550,LIG디펜스앤에어로스페이스,875000,4.17,3254.513775
329180,HD현대중공업,685000,4.1,3923.998145
950160,코오롱티슈진,132900,3.99,874.5886445
034730,SK,571000,3.82,1627.79146
332570,PS일렉트로닉스,11470,3.8,676.82521325
203650,드림시큐리티,3790,3.69,644.77232642
204320,HL만도,62100,3.67,618.550615
115440,우리넷,18420,3.6,1077.023466
042660,한화오션,130500,3.49,4289.982966
454910,두산로보틱스,104400,3.37,1144.7121155
348340,뉴로메카,67100,2.91,599.063741
058470,리노공업,115800,2.84,1063.804588
078150,HB테크놀러지,4965,2.8,1888.37550222
403870,HPSP,55400,2.78,1218.7290575
080220,제주반도체,56100,2.56,1310.8869645
042700,한미반도체,400000,2.56,4498.043075
034220,LG디스플레이,12610,2.27,665.05559445
178320,서진시스템,67500,2.12,1301.1228005
353200,대덕전자,125800,2.11,825.3784215
319400,현대무벡스,38700,1.98,2926.391821
098460,고영,41500,1.97,2020.0572365
004020,현대제철,43650,1.75,549.341157
066570,LG전자,156700,1.69,2743.6863365
047810,한국항공우주,169500,1.62,909.8538375
267250,HD현대,293500,1.56,732.18747
032830,삼성생명,299500,1.53,1421.37448
039490,키움증권,459000,1.44,864.46694
000250,삼천당제약,409500,1.36,858.4576675
000810,삼성화재,505000,1.2,1005.787665
005385,현대차우,272000,1.12,531.6889675
000720,현대건설,165800,1.1,1808.899033
278470,에이피알,438000,0.92,2229.17694
006400,삼성SDI,684000,0.88,5739.5614
067310,하나마이크론,43150,0.82,1061.58985425
012450,한화에어로스페이스,1315000,0.61,3341.70611
010060,OCI홀딩스,319500,0.31,779.41182
005387,현대차2우B,272000,0.18,876.084975
272210,한화시스템,116100,0.17,976.447501
223250,드림씨아이에스,7130,0.14,847.49846535
086790,하나금융지주,126600,0.08,1462.534404
