종목코드,종목명,현재가,등락률,거래대금_억
126640,화신정공,6830,29.85,1309.4237104
112610,씨에스윈드,56800,29.83,1241.0865
100090,SK오션플랜트,21450,26.92,1491.55180625
047040,대우건설,27450,19.87,13031.51241975
017900,광전자,10710,19.0,1375.3388121
079550,LIG디펜스앤에어로스페이스,1002000,18.58,10212.988725
476830,알지노믹스,101500,14.43,582.192789
475150,SK이터닉스,55800,14.23,12494.4635505
375500,DL이앤씨,89400,13.16,2006.9839395
085620,미래에셋생명,32250,12.57,2140.707295
010060,OCI홀딩스,318000,12.37,1658.298425
347850,디앤디파마텍,91600,11.03,1389.9728565
010820,퍼스텍,8840,9.81,1140.2044353
012450,한화에어로스페이스,1183000,9.13,4350.801175
009830,한화솔루션,42200,9.04,1439.9021465
047050,포스코인터내셔널,65300,9.02,1205.21367
204320,HL만도,76900,8.92,3277.6543205
028050,삼성E&A,56700,8.83,3654.9904325
004170,신세계,767000,8.79,878.904115
069540,빛과전자,3690,8.05,803.55995595
272210,한화시스템,106400,6.93,2228.84147
064350,현대로템,226500,6.34,2191.43668
023530,롯데쇼핑,198000,6.28,547.575363
028300,HLB,48350,6.26,1426.93123575
402340,SK스퀘어,1501000,6.23,12757.91203
039490,키움증권,390000,6.12,1491.2156575
006360,GS건설,31850,5.29,1478.78441625
001820,삼화콘덴서,147900,5.19,1299.517975
047810,한국항공우주,154900,4.95,933.1754115
042660,한화오션,129200,4.7,2620.8532815
322000,HD현대에너지솔루션,165500,4.68,1278.1900245
006340,대원전선,11150,4.3,823.6648988
034730,SK,673000,4.18,1117.028925
000660,SK하이닉스,2382000,4.11,86080.79280084
011200,HMM,22150,3.99,623.157149
009540,HD한국조선해양,438500,3.91,2472.5673525
298040,효성중공업,3892000,3.73,2281.4723
005935,삼성전자우,224000,3.7,7382.800535
034020,두산에너빌리티,103300,3.51,3422.91124
007660,이수페타시스,123000,3.45,1453.621376
032820,우리기술,15560,3.18,1657.49783965
012330,현대모비스,660000,3.13,3294.53288
024110,기업은행,23100,3.13,883.0973125
086280,현대글로비스,222000,2.54,560.74737
009150,삼성전기,2048000,2.45,22024.752045
010170,대한광통신,19400,2.32,3148.1944538
011070,LG이노텍,1236000,2.23,6478.53713
004310,현대약품,7600,2.15,2827.01998985
086790,하나금융지주,132000,2.09,1423.999701
051910,LG화학,367500,1.94,834.7639675
000720,현대건설,147800,1.93,2828.1186905
032830,삼성생명,431000,1.89,1074.044965
001440,대한전선,40700,1.88,1523.34175075
439960,코스모로보틱스,25550,1.79,2933.984434
005930,삼성전자,343000,1.78,59705.62049352
016360,삼성증권,124600,1.71,998.287835
000270,기아,170200,1.61,1921.092451
316140,우리금융지주,33050,1.54,903.47744225
105560,KB금융,172000,1.42,2954.4968475
353200,대덕전자,169900,1.31,1585.599042
067290,JW신약,1798,1.3,790.81216759
062040,산일전기,254000,1.2,639.596245
006260,LS,424000,1.07,727.70671
011790,SKC,144600,1.05,893.1850975
055550,신한지주,106700,1.04,1336.213102
196170,알테오젠,352500,1.0,1130.19623
036930,주성엔지니어링,226500,0.67,5077.22897
028260,삼성물산,497000,0.4,2374.255
071050,한국금융지주,252500,0.4,505.184705
006220,제주은행,12330,0.33,511.9976817
207940,삼성바이오로직스,1333000,0.08,540.21368
267270,HD건설기계,154600,0.06,529.1429355
