종목코드,종목명,현재가,등락률,거래대금_억
030530,원익홀딩스,19860,29.97,764.75675945
044340,위닉스,5860,21.45,510.2744537
439960,코스모로보틱스,17880,21.3,3220.9019147
108490,로보티즈,215500,17.25,1252.509761
058610,에스피지,108700,14.9,3011.645121
119850,지엔씨에너지,42000,14.75,736.47707875
0039P0,매드업,7350,13.08,878.5855093
347850,디앤디파마텍,56700,12.5,733.26322675
089030,테크윙,46300,11.7,801.68095425
950160,코오롱티슈진,14290,9.92,701.2715006
214450,파마리서치,372000,9.9,879.078235
319400,현대무벡스,23150,8.69,909.253315
010170,대한광통신,9250,8.44,1342.266236
277810,레인보우로보틱스,458500,5.89,1361.2476575
000150,두산,1238000,5.81,1395.622365
093370,후성,9520,5.78,725.56011075
278470,에이피알,338000,5.63,1136.7119425
222800,심텍,87500,5.55,707.8581215
204320,HL만도,46900,4.92,526.91282575
454910,두산로보틱스,64400,4.55,564.748688
047040,대우건설,13300,4.07,795.63205365
012330,현대모비스,493500,3.68,1605.917145
009150,삼성전기,1181000,3.42,13279.07777
006360,GS건설,24250,3.41,610.611261
352820,하이브,174300,3.26,554.2301995
298040,효성중공업,2495000,3.23,1658.607945
196170,알테오젠,317500,2.92,945.4145375
036930,주성엔지니어링,127800,2.65,2246.9965535
475150,SK이터닉스,46550,2.42,2215.760352
055550,신한지주,102700,1.99,1006.564311
010120,LS ELECTRIC,188400,1.95,1669.0627325
028050,삼성E&A,44400,1.37,841.5551805
005380,현대차,393000,1.29,3238.8655375
098460,고영,27600,1.28,519.3209995
086790,하나금융지주,126900,1.2,745.607626
003490,대한항공,26200,1.16,830.395438
034020,두산에너빌리티,67700,0.89,1178.9792495
006340,대원전선,13110,0.85,1183.41010075
017670,SK텔레콤,82000,0.74,1195.3188025
105560,KB금융,169500,0.59,1548.6043155
012450,한화에어로스페이스,919000,0.22,1626.6754602
