종목코드,종목명,현재가,등락률,거래대금_억
452260,한화갤러리아,3340,29.96,1480.49365247
098460,고영,42300,29.95,12205.75078375
078600,대주전자재료,182800,29.65,3174.874707
027360,아주IB투자,18720,28.31,6461.16356425
033640,네패스,34650,25.32,626.6277815
036540,SFA반도체,9640,22.18,4372.7420771
330860,네패스아크,39000,20.37,907.34439275
010060,OCI홀딩스,384000,19.25,4851.507455
014620,성광벤드,47550,19.02,958.398515
071970,HD현대마린엔진,114600,18.88,2035.8875975
080220,제주반도체,54000,18.16,10921.4305045
209640,와이제이링크,7520,17.68,2578.04507855
090710,휴림로봇,13250,17.05,6056.3767611
092220,KEC,1871,16.86,2659.25324868
308080,바이젠셀,11200,16.67,1406.4200347
353200,대덕전자,115200,16.48,2699.45437
490470,세미파이브,39000,15.56,1827.93224675
089030,테크윙,61800,12.36,2987.2355955
077970,STX엔진,57300,11.26,723.950912
443060,HD현대마린솔루션,253500,11.18,1526.78919
232140,와이씨,23300,10.95,1000.47862275
006340,대원전선,9020,10.81,10290.14219945
000990,DB하이텍,152000,10.63,1621.896962
267260,HD현대일렉트릭,1248000,10.54,3486.980745
355150,코스텍시스,36500,10.11,808.22066725
087010,펩트론,278500,10.08,751.90812
008770,호텔신라,62300,9.88,1222.3208065
108490,로보티즈,292500,9.55,1391.850855
102120,어보브반도체,14920,9.14,909.3245655
090430,아모레퍼시픽,143900,8.85,941.422687
298040,효성중공업,3552000,8.69,3340.36988
060280,큐렉소,16920,8.67,831.1271395
082740,한화엔진,76000,8.42,2323.601975
011070,LG이노텍,542000,8.4,2624.500315
000250,삼천당제약,411500,8.29,2285.905635
030530,원익홀딩스,31850,7.97,879.17225425
021240,코웨이,85900,7.91,570.67881
332570,PS일렉트로닉스,9130,7.67,1013.31092785
006345,대원전선우,5730,7.5,545.80962765
020150,롯데에너지머티리얼즈,68100,7.41,553.699836
253590,네오셈,18820,6.93,607.5915496
000150,두산,1541000,6.87,1237.956745
023160,태광,47000,6.7,661.226468
036930,주성엔지니어링,123900,6.63,5007.3817865
006260,LS,398500,6.55,875.3171425
450080,에코프로머티,82900,6.42,1689.187463
112610,씨에스윈드,73200,6.4,793.9718915
322000,HD현대에너지솔루션,191000,6.29,2907.022453
067310,하나마이크론,40300,6.05,1742.5129265
456040,OCI,145500,6.05,1248.4580555
336260,두산퓨얼셀,50500,5.87,897.4414905
100790,미래에셋벤처투자,62400,5.76,4502.637363
009830,한화솔루션,49350,5.45,2358.819587
054540,삼영엠텍,14600,5.42,578.90731595
226950,올릭스,182300,5.38,767.301837
103590,일진전기,96500,5.12,1041.0951835
267270,HD건설기계,194700,5.07,679.8268815
483650,달바글로벌,241000,5.01,650.276015
066970,엘앤에프,198500,4.97,1749.9740105
062040,산일전기,222000,4.96,1037.132915
222800,심텍,88900,4.96,639.740452
005880,대한해운,2765,4.93,997.60666944
001440,대한전선,42850,4.9,9452.90900375
005290,동진쎄미켐,63200,4.81,826.863092
403870,HPSP,53400,4.71,3305.8482965
329180,HD현대중공업,671000,4.68,3957.259455
417200,LS머트리얼즈,27200,4.41,1866.281851
010120,LS ELECTRIC,226500,4.38,3850.0278275
028050,삼성E&A,52500,4.37,1862.25919225
069540,빛과전자,5240,3.97,1170.72682603
077360,덕산하이메탈,17700,3.69,624.0119622
034020,두산에너빌리티,127100,3.67,7135.7308385
009540,HD한국조선해양,476000,3.25,1262.2592975
196170,알테오젠,369000,3.22,1230.7766375
278470,에이피알,450000,3.21,947.3465
373220,LG에너지솔루션,481000,3.11,1915.556055
033780,KT&G,176200,3.04,524.6467055
004020,현대제철,42500,3.03,1103.04969775
259960,크래프톤,274500,3.0,515.6222375
052690,한전기술,194800,2.96,599.4103875
319400,현대무벡스,30500,2.69,779.31304125
012450,한화에어로스페이스,1463000,2.67,4048.854605
003670,포스코퓨처엠,252000,2.44,781.7955275
222080,씨아이에스,16490,2.42,1419.87014505
298380,에이비엘바이오,157200,2.41,799.718403
079550,LIG디펜스앤에어로스페이스,989000,2.38,3257.757095
007660,이수페타시스,153400,2.13,1970.3614685
006910,보성파워텍,12110,2.02,1327.62382275
047050,포스코인터내셔널,81300,2.01,522.444462
277810,레인보우로보틱스,612000,2.0,849.14955
086790,하나금융지주,123300,1.99,973.1468745
009150,삼성전기,788000,1.81,4274.34115
006400,삼성SDI,641000,1.75,5061.05884
068270,셀트리온,209000,1.46,937.0899375
375500,DL이앤씨,99000,1.43,1323.0505445
247540,에코프로비엠,208000,1.22,802.804915
017670,SK텔레콤,100000,1.21,806.01586
010140,삼성중공업,34400,1.18,3824.220816
005490,POSCO홀딩스,415000,1.1,1205.2184625
476830,알지노믹스,185200,0.93,546.3314485
207940,삼성바이오로직스,1528000,0.92,906.87216
457190,이수스페셜티케미컬,121600,0.91,548.5512285
058470,리노공업,124400,0.89,1020.901935
042700,한미반도체,295500,0.68,1680.587155
034730,SK,398500,0.5,904.784065
042660,한화오션,134900,0.37,2039.6389495
272210,한화시스템,130400,0.23,896.6413285
003280,흥아해운,3160,0.16,619.72765012
055550,신한지주,100000,0.1,1047.244499
