종목코드,종목명,현재가,등락률,거래대금_억
032580,피델릭스,8460,29.95,536.3869978
001820,삼화콘덴서,102000,29.94,2472.974139
069540,빛과전자,6610,29.86,2546.71586855
064290,인텍플러스,35850,26.68,549.90226025
356680,엑스게이트,21200,24.19,1931.9870151
092200,디아이씨,9110,23.44,509.9371429
062970,한국첨단소재,3160,21.54,775.16417741
036930,주성엔지니어링,224000,20.95,13954.7939775
048410,현대바이오,13450,19.98,1276.4730995
126340,비나텍,169000,19.1,527.94381
078600,대주전자재료,156800,18.34,1256.432136
336260,두산퓨얼셀,98200,17.6,2085.293432
090460,비에이치,39450,17.06,721.34849475
052710,아모텍,22800,16.8,502.32368255
115500,케이씨에스,15850,15.61,663.36327065
050890,쏠리드,18130,15.18,2863.31384085
036540,SFA반도체,10250,14.53,7102.04394525
032500,케이엠더블유,36400,14.11,590.95462275
203650,드림시큐리티,3550,12.88,856.62246644
086520,에코프로,146500,12.87,5447.836797
141080,리가켐바이오,157400,12.83,1171.19803
010060,OCI홀딩스,314500,12.12,1471.762965
009420,한올바이오파마,57000,11.98,1037.843197
476830,알지노믹스,145500,11.92,595.4576965
307180,아이엘,9550,11.7,655.8116455
274090,켄코아에어로스페이스,28500,11.55,751.173074
034730,SK,642000,11.46,2299.93181
009150,삼성전기,1340000,11.3,17717.18155512
024840,KBI메탈,7640,10.89,1372.8833668
456010,아이씨티케이,26550,10.86,1298.38336125
046970,우리로,9600,10.85,2075.6263027
247540,에코프로비엠,216000,10.77,2455.4751625
226950,올릭스,161800,10.67,738.4573535
077970,STX엔진,49850,10.04,714.88346325
440110,파두,128300,9.94,2906.2350015
298380,에이비엘바이오,120200,9.37,823.5539645
322000,HD현대에너지솔루션,203000,8.91,907.0670535
042660,한화오션,122200,7.57,1784.7497305
095610,테스,129000,7.41,659.251874
425040,티이엠씨,27850,7.32,746.59853475
079550,LIG디펜스앤에어로스페이스,925000,7.31,2440.033905
049080,기가레인,1458,7.28,561.57747115
178320,서진시스템,77300,7.06,1681.159352
016360,삼성증권,129900,6.13,1203.90307
450080,에코프로머티,68500,6.04,549.1227595
043260,성호전자,41250,5.5,940.67009225
272210,한화시스템,109400,5.39,664.811109
064350,현대로템,206000,5.37,1087.140856
010170,대한광통신,24300,5.19,3988.0905145
009830,한화솔루션,42700,5.17,1011.0532685
018260,삼성에스디에스,194700,5.07,1240.1532345
098460,고영,39400,5.07,1033.44499325
006400,삼성SDI,647000,5.03,4204.28048
222800,심텍,131800,5.02,1044.954145
218410,RFHIC,104000,4.94,557.6389085
068270,셀트리온,198700,4.8,1679.971163
000250,삼천당제약,372000,4.79,588.33294
003670,포스코퓨처엠,243000,4.74,707.7947625
018880,한온시스템,5050,4.45,858.31998432
006260,LS,544000,4.41,1772.916545
039030,이오테크닉스,573000,4.37,530.962945
267270,HD건설기계,166000,4.21,549.6958365
096770,SK이노베이션,123700,4.12,582.375948
028050,삼성E&A,53400,4.09,883.958326
011790,SKC,142100,4.03,981.9545475
128940,한미약품,454000,4.01,609.416415
033780,KT&G,188000,3.87,527.0845665
316140,우리금융지주,31550,3.78,513.711583
064400,LG씨엔에스,83200,3.74,2708.8964005
196170,알테오젠,364500,3.7,2791.58358
055550,신한지주,98200,3.59,1041.6655265
950160,코오롱티슈진,106700,3.59,544.708449
010120,LS ELECTRIC,281000,3.5,2851.7167975
353200,대덕전자,151300,3.35,1101.103079
267260,HD현대일렉트릭,1173000,3.26,1448.53019
011070,LG이노텍,864000,3.1,2247.17411
010140,삼성중공업,29500,2.97,1162.6829095
034020,두산에너빌리티,111600,2.95,3282.631235
001740,SK네트웍스,8400,2.82,767.40833365
034220,LG디스플레이,15150,2.78,1852.0294387
105560,KB금융,160000,2.7,1769.73618144
032830,삼성생명,364500,2.68,1536.592715
005950,이수화학,16240,2.46,688.9336986
066970,엘앤에프,158900,2.45,1098.9701565
403870,HPSP,54700,2.43,919.8531765
058470,리노공업,106500,2.4,643.783878
047810,한국항공우주,168400,2.37,823.7074185
062040,산일전기,282500,2.36,886.96669
126730,코칩,22200,2.3,797.228126
086790,하나금융지주,122100,2.26,806.1491635
000720,현대건설,150300,2.18,918.5714235
058610,에스피지,128500,2.07,556.1213845
298040,효성중공업,4007000,1.99,1583.94356
035420,NAVER,203000,1.75,1527.4152075
006800,미래에셋증권,67500,1.5,1303.557156
277810,레인보우로보틱스,754000,1.48,823.968965
009540,HD한국조선해양,421000,1.45,734.5917575
207940,삼성바이오로직스,1415000,1.43,925.80376
003490,대한항공,26800,1.32,538.1135115
086280,현대글로비스,236500,1.28,702.362995
329180,HD현대중공업,680000,1.19,2024.13383
012450,한화에어로스페이스,1261000,1.04,2801.14151988
005490,POSCO홀딩스,447500,0.9,1660.36535
051910,LG화학,351000,0.86,1231.4373775
066570,LG전자,237000,0.85,9811.6362325
080220,제주반도체,118700,0.76,6628.7212005
015760,한국전력,39700,0.76,685.06377125
047040,대우건설,28550,0.71,2676.33203325
131970,두산테스나,171600,0.65,696.9619495
032820,우리기술,16800,0.6,771.7556866
000810,삼성화재,569000,0.53,1072.032495
402340,SK스퀘어,1185000,0.51,9219.80592175
028260,삼성물산,420500,0.48,1937.3984475
307950,현대오토에버,631000,0.32,754.566795
035720,카카오,41850,0.12,594.634719
000990,DB하이텍,181100,0.06,729.090683
000660,SK하이닉스,1941000,0.05,60747.2241917
