종목코드,종목명,현재가,등락률,거래대금_억
388720,유일로보틱스,135000,29.93,940.2313235
491000,리브스메드,80800,29.9,4588.1960121
140410,메지온,153000,29.55,1303.2798995
082270,젬백스,34000,29.03,504.007695
277810,레인보우로보틱스,679000,25.97,11741.702595
011690,와이투솔루션,5180,23.33,681.12783517
234340,헥토파이낸셜,24000,23.08,2467.0107655
086520,에코프로,130200,22.95,17752.439459
382840,원준,9970,22.33,569.22481585
298380,에이비엘바이오,241000,21.72,8782.7325575
281740,레이크머티리얼즈,24650,21.43,2344.66766425
012210,삼미금속,11040,20.66,1035.9097391
247540,에코프로비엠,209000,19.91,8389.139819
032820,우리기술,8470,19.46,4674.3093417
214370,케어젠,100800,16.94,606.9964735
222080,씨아이에스,10600,16.23,1412.7624074
226950,올릭스,147300,15.62,1313.657547
058610,에스피지,120000,15.5,4170.960303
010130,고려아연,1807000,14.37,2806.912285
290650,엘앤씨바이오,64900,13.86,755.6339975
131400,이브이첨단소재,2090,13.77,539.32658281
095610,테스,54200,13.63,510.52165925
031980,피에스케이홀딩스,68500,13.41,526.048003
263750,펄어비스,49800,13.31,842.00450375
950160,코오롱티슈진,93900,13.0,1207.517247
108490,로보티즈,280500,12.88,5283.835625
347850,디앤디파마텍,96700,12.7,1896.7804095
348370,엔켐,72900,12.5,660.869902
039200,오스코텍,49300,12.17,503.33459125
056080,유진로봇,31850,11.95,1563.34339525
141080,리가켐바이오,185600,11.87,2905.1182615
240810,원익IPS,85200,11.23,1364.812796
084370,유진테크,83600,10.73,508.958961
060250,NHN KCP,20450,10.6,1918.00987705
087010,펩트론,280000,10.24,1663.1269625
068760,셀트리온제약,70000,10.24,738.7453865
028300,HLB,63100,10.12,2312.115055
064260,다날,9800,10.11,9488.0367157
161580,필옵틱스,50500,9.78,785.78408525
058470,리노공업,75300,9.61,1474.4371305
098460,고영,31650,9.52,2746.869353
067310,하나마이크론,28250,9.28,625.87800025
124500,아이티센글로벌,43600,9.0,519.76182275
000250,삼천당제약,391500,8.75,2835.8858325
145020,휴젤,285500,8.35,640.5675275
310210,보로노이,215500,8.35,504.9165455
100790,미래에셋벤처투자,14310,8.16,562.2533338
078600,대주전자재료,76100,7.94,524.916754
039030,이오테크닉스,323000,7.85,825.948205
158430,아톤,7810,7.72,645.9341845
101490,에스앤에스텍,70000,7.2,689.954704
259960,크래프톤,255500,7.13,860.999985
237690,에스티팜,149500,7.09,1190.0063085
090360,로보스타,88000,7.06,656.7017225
041510,에스엠,117000,7.04,557.8410795
201490,미투온,4505,7.01,762.65148652
028050,삼성E&A,28850,6.85,1128.535812
003670,포스코퓨처엠,228500,6.78,2292.0555025
097230,HJ중공업,25350,6.74,742.3797605
160190,하이젠알앤엠,74500,6.73,613.4129275
389500,에스비비테크,73800,6.65,654.0762885
257720,실리콘투,52500,6.49,847.096048
466100,클로봇,71200,6.43,1169.4744335
264850,이랜시스,8570,6.33,1065.45032575
450080,에코프로머티,65600,6.32,997.9153235
011500,한농화성,24850,6.2,1220.0151785
214450,파마리서치,501000,5.81,1876.08281
006910,보성파워텍,8190,5.54,1145.5875866
403870,HPSP,35850,5.44,905.40845275
030530,원익홀딩스,41150,5.24,809.1975195
012200,계양전기,9460,5.11,565.95617345
454910,두산로보틱스,119900,5.08,3929.9147135
462860,더즌,4900,5.04,959.26962693
196170,알테오젠,406000,4.77,6937.2300725
066970,엘앤에프,125800,4.66,933.5847495
347700,스피어,22550,4.64,783.7414343
476830,알지노믹스,157600,4.58,1072.306502
377300,카카오페이,70900,4.57,5624.4379935
039490,키움증권,358500,4.37,736.04581
005290,동진쎄미켐,42500,3.91,556.1589665
035900,JYP Ent.,71900,3.75,635.531354
006400,삼성SDI,387000,3.75,6154.475285
456160,지투지바이오,82100,3.53,657.2978255
089030,테크윙,38500,3.49,512.7188325
475830,오름테라퓨틱,121500,3.4,548.12976
214150,클래시스,64900,3.34,553.641406
128940,한미약품,481000,3.33,763.1261975
083650,비에이치아이,68100,2.87,948.1703475
047810,한국항공우주,167400,2.76,1390.3581455
064350,현대로템,213000,2.65,1526.2582075
457190,이수스페셜티케미컬,99100,2.59,1067.1976755
035420,NAVER,272500,2.44,7311.0314175
006260,LS,233500,2.41,1076.46381
012330,현대모비스,465500,1.75,2435.77659
068270,셀트리온,215000,1.42,1351.38146
035720,카카오,61800,1.31,2541.5737575
022100,포스코DX,40100,1.26,688.8896025
215100,로보로보,11790,1.11,709.8306501
009150,삼성전기,275000,1.1,1906.6552875
373220,LG에너지솔루션,416000,0.97,1341.6868075
071050,한국금융지주,197300,0.77,555.6192785
000100,유한양행,109000,0.74,505.626273
012450,한화에어로스페이스,1262000,0.56,1613.90384508
278470,에이피알,278000,0.54,1153.8762325
352820,하이브,382000,0.53,1716.6317375
047050,포스코인터내셔널,63600,0.47,510.374114
0126Z0,삼성에피스홀딩스,640000,0.31,880.43726
207940,삼성바이오로직스,1807000,0.28,1315.62984
086790,하나금융지주,101200,0.1,541.1252675
