종목코드,종목명,현재가,등락률,거래대금_억
477850,마키나락스,78000,30.0,1043.192842
125020,티씨머티리얼즈,9630,29.96,1189.1748554
066570,LG전자,235000,29.83,11549.4942705
090360,로보스타,89600,27.45,660.176059
066575,LG전자우,86000,26.28,883.5278005
012330,현대모비스,670000,25.23,8517.032465
080220,제주반도체,117800,24.26,9492.139827
058610,에스피지,125900,23.8,641.9028375
222800,심텍,125500,21.14,1896.470972
003550,LG,123000,19.3,2572.400401
319400,현대무벡스,38500,19.01,1513.8460955
039030,이오테크닉스,549000,18.83,1124.1532075
108490,로보티즈,303500,17.41,838.2531675
034220,LG디스플레이,14740,17.36,2873.39830345
000500,가온전선,409000,17.02,873.54699
004170,신세계,578000,16.89,680.93836
033160,엠케이전자,34000,16.84,995.733938
277810,레인보우로보틱스,743000,16.46,1412.050055
042700,한미반도체,332500,15.65,4089.9632025
067310,하나마이크론,54500,15.47,3403.52997225
036540,SFA반도체,8950,15.04,1672.2133442
402340,SK스퀘어,1179000,14.58,10849.54798
010120,LS ELECTRIC,271500,13.84,3669.55376
032830,삼성생명,355000,13.78,1528.7765975
009150,삼성전기,1204000,13.48,16097.500445
028260,삼성물산,418500,12.96,2827.08281
039490,키움증권,410000,12.79,762.3033
307950,현대오토에버,629000,12.72,1906.160565
454910,두산로보틱스,107600,12.67,2142.916893
064400,LG씨엔에스,80200,12.64,2951.0032435
005950,이수화학,15850,12.57,1223.385768
005380,현대차,666000,12.5,12472.20719
018260,삼성에스디에스,185300,12.44,997.6994205
062040,산일전기,276000,12.42,1349.65187
006340,대원전선,15220,12.41,3122.57018365
000270,기아,167900,12.38,2691.103045
240810,원익IPS,125300,11.97,758.956484
417200,LS머트리얼즈,22500,11.94,560.97962525
000990,DB하이텍,181000,11.73,872.2069365
005290,동진쎄미켐,62000,11.31,879.890618
000660,SK하이닉스,1940000,11.17,96964.08439
011790,SKC,136600,11.15,747.18193
018880,한온시스템,4835,11.02,993.82385531
086280,현대글로비스,233500,10.93,1215.8389675
098460,고영,37500,10.78,752.56422475
247540,에코프로비엠,195000,10.36,1085.2889205
403870,HPSP,53400,10.33,986.6307995
011070,LG이노텍,838000,10.26,2360.99953
298040,효성중공업,3929000,10.09,2695.45125
353200,대덕전자,146400,10.08,1739.0802105
017900,광전자,13700,10.04,6041.66444205
178320,서진시스템,72200,9.89,1368.239241
089030,테크윙,52700,9.79,547.37562175
034730,SK,576000,9.51,1597.876375
086520,에코프로,129800,9.35,1560.0367765
016360,삼성증권,122400,8.61,676.479302
005930,삼성전자,299500,8.51,106698.0396258
000150,두산,1600000,8.25,1053.00895
012200,계양전기,8940,8.23,520.4260463
028050,삼성E&A,51300,8.23,1091.06487925
006400,삼성SDI,616000,8.07,3120.86851
000720,현대건설,147100,8.0,1400.259667
001440,대한전선,56000,7.69,2732.6496755
058470,리노공업,104000,7.55,637.631168
126730,코칩,21700,7.43,956.0958338
071050,한국금융지주,249500,7.31,920.3319
005387,현대차2우B,266000,7.26,688.1877975
006800,미래에셋증권,66500,7.26,1743.287719
090710,휴림로봇,11620,7.2,585.3137943
003670,포스코퓨처엠,232000,7.16,545.4276625
034020,두산에너빌리티,108400,7.01,2897.230168
015760,한국전력,39400,6.78,919.05009825
003490,대한항공,26450,6.65,627.80816925
267260,HD현대일렉트릭,1136000,6.57,2104.42912488
050890,쏠리드,15740,6.42,579.918212
047040,대우건설,28350,6.38,4710.558767
005490,POSCO홀딩스,443500,6.35,1762.845705
274090,켄코아에어로스페이스,25550,5.8,517.03759875
068270,셀트리온,189600,5.69,1450.8778755
329180,HD현대중공업,672000,5.66,3253.518395
005935,삼성전자우,187800,5.62,9891.857995
007660,이수페타시스,127800,5.1,1300.83814
051910,LG화학,348000,4.82,1285.9847025
017670,SK텔레콤,102800,4.79,1050.6829875
001740,SK네트웍스,8170,4.74,993.0073333
290690,소룩스,5180,4.65,812.5183892
066970,엘앤에프,155100,4.44,904.838354
207940,삼성바이오로직스,1395000,4.34,701.99109
082740,한화엔진,72600,4.31,655.8339525
373220,LG에너지솔루션,401000,4.29,1196.822645
000810,삼성화재,566000,4.24,925.68519923
006260,LS,521000,4.2,1233.62243
035420,NAVER,199500,4.18,1731.071258
322000,HD현대에너지솔루션,186400,4.13,588.558005
047810,한국항공우주,164500,4.11,743.940281
035720,카카오,41800,4.11,722.21934375
100790,미래에셋벤처투자,56300,4.07,1292.270072
440110,파두,116700,4.01,1764.594841
009540,HD한국조선해양,415000,4.01,998.3712475
032820,우리기술,16700,3.86,789.2960064
036930,주성엔지니어링,185200,3.75,5768.617303
010140,삼성중공업,28650,3.62,1108.740131
185490,아이진,2315,3.58,797.06462449
031330,에스에이엠티,14790,3.57,720.75213545
079550,LIG디펜스앤에어로스페이스,862000,3.48,1685.776815
086790,하나금융지주,119400,3.29,1026.4895615
027360,아주IB투자,16020,3.22,1821.249621
095610,테스,120100,3.18,824.837003
425040,티이엠씨,25950,2.98,1267.84916225
131970,두산테스나,170500,2.96,671.0848685
096770,SK이노베이션,118800,2.86,627.1805815
088350,한화생명,5450,2.83,513.7306406
042660,한화오션,113600,2.81,1258.155328
105560,KB금융,155800,2.7,1286.8187445
064350,현대로템,195500,2.62,1024.6765745
278470,에이피알,399500,2.44,886.6685775
000250,삼천당제약,355000,2.31,532.8217475
272210,한화시스템,103800,2.17,560.548732
014910,성문전자,3190,2.08,617.38732609
010060,OCI홀딩스,280500,1.08,804.07893
316140,우리금융지주,30400,1.0,626.9440425
010170,대한광통신,23100,0.87,2625.37301725
055550,신한지주,94800,0.85,861.479466
