종목코드,종목명,현재가,등락률,거래대금_억
009470,삼화전기,42900,30.0,797.208496
046970,우리로,8150,29.98,741.62325695
001820,삼화콘덴서,190100,25.56,7733.7129885
122640,예스티,39850,18.42,2641.8694135
009155,삼성전기우,726000,17.67,1599.23218
064290,인텍플러스,48100,14.66,622.57290775
126730,코칩,25700,13.22,1371.8941165
000500,가온전선,385500,13.05,1962.8242175
298000,효성화학,75600,12.17,1006.1535625
457370,한켐,15200,9.83,1455.86845925
009150,삼성전기,2200000,8.27,35367.17669
093370,후성,18840,7.17,2392.27366725
089970,브이엠,93500,6.74,546.935139
402340,SK스퀘어,1700000,6.52,19680.161955
000660,SK하이닉스,2685000,6.51,153955.490876
319660,피에스케이,172000,5.91,1207.7111525
080220,제주반도체,117700,5.56,9055.4644015
032830,삼성생명,469000,4.92,2581.062545
004310,현대약품,8500,4.81,2449.1895854
005930,삼성전자,362500,4.62,115804.04055091
052710,아모텍,31900,4.59,1186.16510975
085620,미래에셋생명,32000,4.58,1728.8397195
207940,삼성바이오로직스,1430000,4.38,1625.018535
095610,테스,176100,3.96,576.124378
000810,삼성화재,700000,3.09,844.40011
011070,LG이노텍,1283000,2.8,9368.2617
067310,하나마이크론,51600,1.78,946.31102425
052690,한전기술,136700,1.03,819.0688375
240810,원익IPS,163200,0.93,2570.032259
005935,삼성전자우,228500,0.88,11634.37207718
000150,두산,1634000,0.62,1380.164535
006800,미래에셋증권,50700,0.6,1541.788354
178320,서진시스템,69100,0.29,711.142248
347850,디앤디파마텍,108300,0.19,1937.882965
003490,대한항공,28850,0.17,670.765336
